# Region      : all 
# Cells       : 32000
# Volume      : 2.000000e-03
# Time        	volAverage(alpha.air)
0             	0.000000e+00
0.05          	5.337272e-04
0.1           	1.033727e-03
0.15          	1.533727e-03
0.2           	2.033727e-03
0.25          	2.533727e-03
0.3           	3.033728e-03
0.35          	3.533729e-03
0.4           	4.033729e-03
0.45          	4.533729e-03
0.5           	5.033729e-03
0.55          	5.533729e-03
0.6           	6.033729e-03
0.65          	6.533729e-03
0.7           	7.033729e-03
0.75          	7.533729e-03
0.8           	8.033729e-03
0.85          	8.533729e-03
0.9           	9.033729e-03
0.95          	9.533729e-03
1             	1.003373e-02
1.05          	1.053373e-02
1.1           	1.103373e-02
1.15          	1.153373e-02
1.2           	1.203373e-02
1.25          	1.253373e-02
1.3           	1.303373e-02
1.35          	1.353373e-02
1.4           	1.403373e-02
1.45          	1.453373e-02
1.5           	1.503373e-02
1.55          	1.553373e-02
1.6           	1.603373e-02
1.65          	1.653373e-02
1.7           	1.703373e-02
1.75          	1.753373e-02
1.8           	1.803373e-02
1.85          	1.853373e-02
1.9           	1.903373e-02
1.95          	1.953373e-02
2             	2.003373e-02
2.05          	2.053373e-02
2.1           	2.103373e-02
2.15          	2.153373e-02
2.2           	2.203373e-02
2.25          	2.253373e-02
2.3           	2.303373e-02
2.35          	2.353373e-02
2.4           	2.403373e-02
2.45          	2.453373e-02
2.5           	2.503373e-02
2.55          	2.553373e-02
2.6           	2.603373e-02
2.65          	2.653373e-02
2.7           	2.703373e-02
2.75          	2.753373e-02
2.8           	2.803373e-02
2.85          	2.853373e-02
2.9           	2.903373e-02
2.95          	2.953373e-02
3             	3.003373e-02
3.05          	3.053373e-02
3.1           	3.103373e-02
3.15          	3.153373e-02
3.2           	3.203373e-02
3.25          	3.253373e-02
3.3           	3.303373e-02
3.35          	3.353373e-02
3.4           	3.403373e-02
3.45          	3.453373e-02
3.5           	3.503373e-02
3.55          	3.553373e-02
3.6           	3.603373e-02
3.65          	3.653373e-02
3.7           	3.703373e-02
3.75          	3.753373e-02
3.8           	3.803369e-02
3.85          	3.853310e-02
3.9           	3.902958e-02
3.95          	3.951795e-02
4             	3.999082e-02
4.05          	4.043958e-02
4.1           	4.085503e-02
4.15          	4.122688e-02
4.2           	4.154461e-02
4.25          	4.180175e-02
4.3           	4.199857e-02
4.35          	4.214020e-02
4.4           	4.223036e-02
4.45          	4.227432e-02
4.5           	4.228347e-02
4.55          	4.227474e-02
4.6           	4.226256e-02
4.65          	4.225255e-02
4.7           	4.223943e-02
4.75          	4.221316e-02
4.8           	4.215991e-02
4.85          	4.206866e-02
4.9           	4.194237e-02
4.95          	4.181400e-02
5             	4.172983e-02
5.05          	4.169706e-02
