# Region      : all 
# Cells       : 16000
# Volume      : 2.000000e-03
# Time        	volAverage(alpha.air)
5.1           	2.897194e-02
5.15          	2.895013e-02
5.2           	2.893424e-02
5.25          	2.892718e-02
5.3           	2.892330e-02
5.35          	2.892378e-02
5.4           	2.892779e-02
5.45          	2.893580e-02
5.5           	2.894487e-02
5.55          	2.895562e-02
5.6           	2.896778e-02
5.65          	2.899218e-02
5.7           	2.900629e-02
5.75          	2.902091e-02
5.8           	2.903578e-02
5.85          	2.905072e-02
5.9           	2.906561e-02
5.95          	2.908044e-02
6             	2.909513e-02
6.05          	2.910981e-02
6.1           	2.912456e-02
6.15          	2.914180e-02
6.2           	2.915717e-02
6.25          	2.917295e-02
6.3           	2.918943e-02
6.35          	2.920681e-02
6.4           	2.922528e-02
6.45          	2.924498e-02
6.5           	2.926580e-02
6.55          	2.928781e-02
6.6           	2.931078e-02
6.65          	2.933448e-02
6.7           	2.935863e-02
6.75          	2.938310e-02
6.8           	2.940771e-02
6.85          	2.943237e-02
6.9           	2.945706e-02
6.95          	2.948191e-02
7             	2.950722e-02
7.05          	2.953547e-02
7.1           	2.956288e-02
7.15          	2.959217e-02
7.2           	2.962330e-02
7.25          	2.965613e-02
7.3           	2.969045e-02
7.35          	2.972601e-02
7.4           	2.976205e-02
7.45          	2.979911e-02
7.5           	2.983446e-02
7.55          	3.023963e-02
7.6           	3.029818e-02
7.65          	3.032836e-02
7.7           	3.035634e-02
7.75          	3.038241e-02
7.8           	3.040680e-02
7.85          	3.042967e-02
7.9           	3.045110e-02
7.95          	3.047114e-02
8             	3.048974e-02
8.05          	3.050683e-02
8.1           	3.052224e-02
8.15          	3.053575e-02
8.2           	3.054738e-02
8.25          	3.055728e-02
8.3           	3.056559e-02
8.35          	3.057255e-02
8.4           	3.062115e-02
8.45          	3.062618e-02
8.5           	3.063066e-02
8.55          	3.063490e-02
8.6           	3.063909e-02
8.65          	3.064343e-02
8.7           	3.064805e-02
8.75          	3.065300e-02
8.8           	3.065832e-02
8.85          	3.066404e-02
8.9           	3.067017e-02
8.95          	3.067673e-02
9             	3.068378e-02
9.05          	3.069137e-02
9.1           	3.069953e-02
9.15          	3.070893e-02
9.2           	3.071800e-02
9.25          	3.072738e-02
9.3           	3.073697e-02
9.35          	3.074663e-02
9.4           	3.075623e-02
9.45          	3.076563e-02
9.5           	3.077465e-02
9.55          	3.078334e-02
9.6           	3.079116e-02
9.65          	3.079820e-02
9.7           	3.080445e-02
9.75          	3.080998e-02
9.8           	3.081492e-02
9.85          	3.081911e-02
9.9           	3.082250e-02
9.95          	3.082542e-02
10            	3.082808e-02
10.05         	3.083893e-02
10.1          	3.084129e-02
10.15         	3.084335e-02
10.2          	3.084550e-02
10.25         	3.084823e-02
10.3          	3.085189e-02
10.35         	3.085649e-02
10.4          	3.086194e-02
10.45         	3.086822e-02
10.5          	3.087532e-02
10.55         	3.088318e-02
10.6          	3.090657e-02
10.65         	3.091597e-02
10.7          	3.092599e-02
10.75         	3.093648e-02
10.8          	3.094729e-02
10.85         	3.095820e-02
10.9          	3.098927e-02
10.95         	3.099965e-02
11            	3.100932e-02
11.05         	3.101808e-02
11.1          	3.102576e-02
11.15         	3.103222e-02
11.2          	3.103733e-02
11.25         	3.104103e-02
11.3          	3.104331e-02
11.35         	3.104416e-02
11.4          	3.104360e-02
11.45         	3.104271e-02
11.5          	3.103936e-02
11.55         	3.103469e-02
11.6          	3.102881e-02
11.65         	3.102996e-02
11.7          	3.102193e-02
11.75         	3.101306e-02
11.8          	3.100655e-02
11.85         	3.099651e-02
11.9          	3.098634e-02
11.95         	3.097654e-02
12            	3.112840e-02
12.05         	3.112061e-02
12.1          	3.111425e-02
12.15         	3.110909e-02
12.2          	3.110550e-02
12.25         	3.110936e-02
12.3          	3.110940e-02
12.35         	3.111150e-02
12.4          	3.111566e-02
12.45         	3.112186e-02
12.5          	3.113017e-02
12.55         	3.114050e-02
12.6          	3.115273e-02
12.65         	3.116660e-02
12.7          	3.118196e-02
12.75         	3.119842e-02
12.8          	3.121583e-02
12.85         	3.123434e-02
12.9          	3.125362e-02
12.95         	3.127314e-02
13            	3.129237e-02
13.05         	3.131078e-02
13.1          	3.132779e-02
13.15         	3.134276e-02
13.2          	3.135488e-02
13.25         	3.136358e-02
13.3          	3.136836e-02
13.35         	3.136883e-02
13.4          	3.136493e-02
13.45         	3.135690e-02
13.5          	3.134526e-02
13.55         	3.133089e-02
13.6          	3.131462e-02
13.65         	3.129691e-02
13.7          	3.127844e-02
13.75         	3.125965e-02
13.8          	3.124140e-02
13.85         	3.122450e-02
13.9          	3.120929e-02
13.95         	3.120464e-02
14            	3.119257e-02
14.05         	3.118205e-02
14.1          	3.117317e-02
14.15         	3.116520e-02
14.2          	3.115779e-02
14.25         	3.115089e-02
14.3          	3.114535e-02
14.35         	3.113954e-02
14.4          	3.113328e-02
14.45         	3.112664e-02
14.5          	3.112000e-02
14.55         	3.111453e-02
14.6          	3.110982e-02
14.65         	3.110887e-02
14.7          	3.110791e-02
14.75         	3.110886e-02
14.8          	3.111148e-02
14.85         	3.111563e-02
14.9          	3.112129e-02
14.95         	3.112889e-02
15            	3.113706e-02
15.05         	3.114661e-02
15.1          	3.115758e-02
15.15         	3.116962e-02
15.2          	3.118201e-02
15.25         	3.119413e-02
15.3          	3.120549e-02
15.35         	3.121541e-02
15.4          	3.122392e-02
15.45         	3.122887e-02
15.5          	3.123052e-02
15.55         	3.122873e-02
15.6          	3.122339e-02
15.65         	3.121473e-02
15.7          	3.121464e-02
15.75         	3.120029e-02
15.8          	3.118381e-02
15.85         	3.116565e-02
15.9          	3.114635e-02
15.95         	3.112638e-02
16            	3.110614e-02
16.05         	3.108599e-02
16.1          	3.106621e-02
16.15         	3.104708e-02
16.2          	3.102885e-02
16.25         	3.101169e-02
16.3          	3.099575e-02
16.35         	3.098119e-02
16.4          	3.096823e-02
16.45         	3.095705e-02
16.5          	3.094789e-02
16.55         	3.094092e-02
16.6          	3.093626e-02
16.65         	3.093402e-02
16.7          	3.093431e-02
16.75         	3.093744e-02
16.8          	3.094315e-02
16.85         	3.095155e-02
16.9          	3.096260e-02
16.95         	3.097598e-02
17            	3.099125e-02
17.05         	3.100798e-02
17.1          	3.102578e-02
17.15         	3.104411e-02
17.2          	3.106229e-02
17.25         	3.107975e-02
17.3          	3.109592e-02
17.35         	3.111044e-02
17.4          	3.112305e-02
17.45         	3.113362e-02
17.5          	3.114404e-02
17.55         	3.115083e-02
17.6          	3.115601e-02
17.65         	3.115987e-02
17.7          	3.116282e-02
17.75         	3.116533e-02
17.8          	3.116791e-02
17.85         	3.117188e-02
17.9          	3.117577e-02
17.95         	3.118069e-02
18            	3.118665e-02
18.05         	3.119355e-02
18.1          	3.120104e-02
18.15         	3.122052e-02
18.2          	3.122812e-02
18.25         	3.123519e-02
18.3          	3.124142e-02
18.35         	3.124661e-02
18.4          	3.125070e-02
18.45         	3.125372e-02
18.5          	3.125964e-02
18.55         	3.126095e-02
18.6          	3.126145e-02
18.65         	3.126126e-02
18.7          	3.126200e-02
18.75         	3.126005e-02
18.8          	3.125675e-02
18.85         	3.125196e-02
18.9          	3.124555e-02
18.95         	3.123698e-02
19            	3.122606e-02
19.05         	3.121315e-02
19.1          	3.119850e-02
19.15         	3.118220e-02
19.2          	3.116470e-02
19.25         	3.114670e-02
19.3          	3.112855e-02
19.35         	3.111044e-02
19.4          	3.109333e-02
19.45         	3.107770e-02
19.5          	3.106348e-02
19.55         	3.105042e-02
19.6          	3.104198e-02
19.65         	3.103213e-02
19.7          	3.102500e-02
19.75         	3.102046e-02
19.8          	3.101814e-02
19.85         	3.101760e-02
19.9          	3.102566e-02
19.95         	3.102836e-02
20            	3.103193e-02
20.05         	3.103602e-02
20.1          	3.103998e-02
20.15         	3.104317e-02
20.2          	3.104537e-02
20.25         	3.104847e-02
20.3          	3.104783e-02
20.35         	3.104541e-02
20.4          	3.104113e-02
20.45         	3.103498e-02
20.5          	3.102944e-02
20.55         	3.365222e-02
20.6          	3.464416e-02
20.65         	3.528964e-02
20.7          	3.527772e-02
20.75         	3.526581e-02
20.8          	3.525427e-02
20.85         	3.524335e-02
20.9          	3.523318e-02
20.95         	3.522387e-02
21            	3.521992e-02
21.05         	3.521214e-02
21.1          	3.520512e-02
21.15         	3.519881e-02
21.2          	3.519316e-02
21.25         	3.518816e-02
21.3          	3.518388e-02
21.35         	3.518032e-02
21.4          	3.517741e-02
21.45         	3.517487e-02
21.5          	3.517256e-02
21.55         	3.517047e-02
21.6          	3.534869e-02
21.65         	3.534676e-02
21.7          	3.534426e-02
21.75         	3.534113e-02
21.8          	3.533714e-02
21.85         	3.533205e-02
21.9          	3.532561e-02
21.95         	3.531770e-02
22            	3.530833e-02
22.05         	3.529764e-02
22.1          	3.528588e-02
22.15         	3.527340e-02
22.2          	3.526061e-02
22.25         	3.524996e-02
22.3          	3.523797e-02
22.35         	3.522707e-02
22.4          	3.521772e-02
22.45         	3.521039e-02
22.5          	3.520550e-02
22.55         	3.520335e-02
22.6          	3.520417e-02
22.65         	3.520802e-02
22.7          	3.521476e-02
22.75         	3.522409e-02
22.8          	3.523539e-02
22.85         	3.524794e-02
22.9          	3.526085e-02
22.95         	3.527311e-02
23            	3.528377e-02
23.05         	3.529206e-02
23.1          	3.529755e-02
23.15         	3.530079e-02
23.2          	3.530097e-02
23.25         	3.535343e-02
23.3          	3.535408e-02
23.35         	3.535021e-02
23.4          	3.534620e-02
23.45         	3.534252e-02
23.5          	3.533947e-02
23.55         	3.533705e-02
23.6          	3.533479e-02
23.65         	3.533155e-02
23.7          	3.532682e-02
23.75         	3.531414e-02
23.8          	3.529984e-02
23.85         	3.525932e-02
23.9          	3.519730e-02
23.95         	3.511063e-02
24            	3.499865e-02
24.05         	3.486382e-02
24.1          	3.471106e-02
24.15         	3.454643e-02
24.2          	3.437550e-02
24.25         	3.420240e-02
24.3          	3.403030e-02
24.35         	3.386238e-02
24.4          	3.370092e-02
24.45         	3.354746e-02
24.5          	3.340277e-02
24.55         	3.326704e-02
24.6          	3.314059e-02
24.65         	3.302314e-02
24.7          	3.291368e-02
24.75         	3.281238e-02
24.8          	3.271928e-02
24.85         	3.263372e-02
24.9          	3.255494e-02
24.95         	3.248229e-02
25            	3.241525e-02
25.05         	3.235347e-02
25.1          	3.229658e-02
25.15         	3.224423e-02
25.2          	3.219819e-02
25.25         	3.215400e-02
25.3          	3.211353e-02
25.35         	3.207658e-02
25.4          	3.204291e-02
25.45         	3.201234e-02
25.5          	3.198454e-02
25.55         	3.195918e-02
25.6          	3.193659e-02
25.65         	3.191478e-02
25.7          	3.189416e-02
25.75         	3.187443e-02
25.8          	3.185552e-02
25.85         	3.183725e-02
25.9          	3.181969e-02
25.95         	3.180288e-02
26            	3.178673e-02
26.05         	3.177105e-02
26.1          	3.175778e-02
26.15         	3.174212e-02
26.2          	3.172579e-02
26.25         	3.170810e-02
26.3          	3.169082e-02
26.35         	3.166889e-02
26.4          	3.164464e-02
26.45         	3.161794e-02
26.5          	3.158911e-02
26.55         	3.156050e-02
26.6          	3.152855e-02
26.65         	3.149558e-02
26.7          	3.146206e-02
26.75         	3.142844e-02
26.8          	3.139525e-02
26.85         	3.136299e-02
26.9          	3.133206e-02
26.95         	3.130274e-02
27            	3.127534e-02
27.05         	3.124996e-02
27.1          	3.122667e-02
27.15         	3.120539e-02
27.2          	3.118580e-02
27.25         	3.116736e-02
27.3          	3.114952e-02
27.35         	3.113163e-02
27.4          	3.111332e-02
27.45         	3.109423e-02
27.5          	3.107869e-02
27.55         	3.105747e-02
27.6          	3.103542e-02
27.65         	3.101272e-02
27.7          	3.098958e-02
27.75         	3.096622e-02
27.8          	3.094286e-02
27.85         	3.091972e-02
27.9          	3.089699e-02
27.95         	3.087487e-02
28            	3.085359e-02
28.05         	3.083320e-02
28.1          	3.081395e-02
28.15         	3.079634e-02
28.2          	3.078089e-02
28.25         	3.076793e-02
28.3          	3.075765e-02
28.35         	3.075011e-02
28.4          	3.074535e-02
28.45         	3.074302e-02
28.5          	3.074294e-02
28.55         	3.074476e-02
28.6          	3.074811e-02
28.65         	3.075649e-02
28.7          	3.076151e-02
28.75         	3.076656e-02
28.8          	3.077104e-02
28.85         	3.077438e-02
28.9          	3.077614e-02
28.95         	3.077604e-02
29            	3.077417e-02
29.05         	3.077076e-02
29.1          	3.076638e-02
29.15         	3.076157e-02
29.2          	3.075688e-02
29.25         	3.075270e-02
29.3          	3.074928e-02
29.35         	3.074668e-02
29.4          	3.074487e-02
29.45         	3.074371e-02
29.5          	3.074600e-02
29.55         	3.074558e-02
29.6          	3.074542e-02
29.65         	3.074560e-02
29.7          	3.074917e-02
29.75         	3.075067e-02
29.8          	3.075328e-02
29.85         	3.075735e-02
29.9          	3.076321e-02
29.95         	3.077110e-02
30            	3.078118e-02
30.05         	3.079349e-02
30.1          	3.080793e-02
30.15         	3.082427e-02
30.2          	3.084211e-02
30.25         	3.086090e-02
30.3          	3.088007e-02
30.35         	3.089910e-02
30.4          	3.091768e-02
30.45         	3.093577e-02
30.5          	3.095359e-02
30.55         	3.097155e-02
30.6          	3.098999e-02
30.65         	3.100905e-02
30.7          	3.102867e-02
30.75         	3.104863e-02
30.8          	3.107079e-02
30.85         	3.109053e-02
30.9          	3.110971e-02
30.95         	3.112812e-02
31            	3.114601e-02
31.05         	3.116268e-02
31.1          	3.117889e-02
31.15         	3.119422e-02
31.2          	3.120916e-02
31.25         	3.122421e-02
31.3          	3.123885e-02
31.35         	3.125332e-02
31.4          	3.126755e-02
31.45         	3.128151e-02
31.5          	3.129490e-02
31.55         	3.130791e-02
31.6          	3.131983e-02
31.65         	3.133073e-02
31.7          	3.134109e-02
31.75         	3.135794e-02
31.8          	3.136693e-02
31.85         	3.137554e-02
31.9          	3.138236e-02
31.95         	3.139100e-02
32            	3.139758e-02
32.05         	3.140606e-02
32.1          	3.141544e-02
32.15         	3.142290e-02
32.2          	3.142941e-02
32.25         	3.145056e-02
32.3          	3.145748e-02
32.35         	3.146494e-02
32.4          	3.147186e-02
32.45         	3.147717e-02
32.5          	3.147956e-02
32.55         	3.147912e-02
32.6          	3.147647e-02
32.65         	3.147201e-02
32.7          	3.146597e-02
32.75         	3.145769e-02
32.8          	3.144685e-02
32.85         	3.143321e-02
32.9          	3.141651e-02
32.95         	3.139653e-02
33            	3.137372e-02
33.05         	3.134856e-02
33.1          	3.132234e-02
33.15         	3.129586e-02
33.2          	3.126938e-02
33.25         	3.124255e-02
33.3          	3.121564e-02
33.35         	3.118918e-02
33.4          	3.116331e-02
33.45         	3.114187e-02
33.5          	3.111836e-02
33.55         	3.109603e-02
33.6          	3.107495e-02
33.65         	3.105640e-02
33.7          	3.103797e-02
33.75         	3.102123e-02
33.8          	3.100639e-02
33.85         	3.099461e-02
33.9          	3.098334e-02
33.95         	3.097353e-02
34            	3.096519e-02
34.05         	3.095841e-02
34.1          	3.095426e-02
34.15         	3.095039e-02
34.2          	3.094920e-02
34.25         	3.095084e-02
34.3          	3.095520e-02
34.35         	3.096177e-02
34.4          	3.096989e-02
34.45         	3.097907e-02
34.5          	3.098772e-02
34.55         	3.099566e-02
34.6          	3.100237e-02
34.65         	3.100746e-02
34.7          	3.101067e-02
34.75         	3.101182e-02
34.8          	3.101077e-02
34.85         	3.101303e-02
34.9          	3.100729e-02
34.95         	3.099911e-02
35            	3.098850e-02
35.05         	3.099251e-02
35.1          	3.097738e-02
35.15         	3.096023e-02
35.2          	3.094243e-02
35.25         	3.092216e-02
35.3          	3.090089e-02
35.35         	3.087909e-02
35.4          	3.085724e-02
35.45         	3.083586e-02
35.5          	3.081548e-02
35.55         	3.079661e-02
35.6          	3.077979e-02
35.65         	3.076547e-02
35.7          	3.075392e-02
35.75         	3.074538e-02
35.8          	3.073995e-02
35.85         	3.073762e-02
35.9          	3.073823e-02
35.95         	3.074154e-02
36            	3.074802e-02
36.05         	3.075594e-02
36.1          	3.076574e-02
36.15         	3.077690e-02
36.2          	3.078869e-02
36.25         	3.080035e-02
36.3          	3.081129e-02
36.35         	3.082135e-02
36.4          	3.083119e-02
36.45         	3.084076e-02
36.5          	3.084874e-02
36.55         	3.085630e-02
36.6          	3.086112e-02
36.65         	3.086577e-02
36.7          	3.087236e-02
36.75         	3.087822e-02
36.8          	3.088524e-02
36.85         	3.089325e-02
36.9          	3.090196e-02
36.95         	3.091771e-02
37            	3.092752e-02
37.05         	3.093820e-02
37.1          	3.094967e-02
37.15         	3.096177e-02
37.2          	3.097461e-02
37.25         	3.098812e-02
37.3          	3.100205e-02
37.35         	3.102316e-02
37.4          	3.103698e-02
37.45         	3.105011e-02
37.5          	3.106216e-02
37.55         	3.107312e-02
37.6          	3.110750e-02
37.65         	3.111629e-02
37.7          	3.112375e-02
37.75         	3.112999e-02
37.8          	3.113503e-02
37.85         	3.113891e-02
37.9          	3.114142e-02
37.95         	3.114817e-02
38            	3.114746e-02
38.05         	3.114501e-02
38.1          	3.114074e-02
38.15         	3.113466e-02
38.2          	3.112672e-02
38.25         	3.111678e-02
38.3          	3.110501e-02
38.35         	3.109171e-02
38.4          	3.107727e-02
38.45         	3.106252e-02
38.5          	3.104652e-02
38.55         	3.102981e-02
38.6          	3.101267e-02
38.65         	3.099511e-02
38.7          	3.097765e-02
38.75         	3.096060e-02
38.8          	3.094450e-02
38.85         	3.092976e-02
38.9          	3.091624e-02
38.95         	3.094229e-02
39            	3.093182e-02
39.05         	3.092320e-02
39.1          	3.091653e-02
39.15         	3.091166e-02
39.2          	3.090834e-02
39.25         	3.090641e-02
39.3          	3.090577e-02
39.35         	3.090706e-02
39.4          	3.090800e-02
39.45         	3.091065e-02
39.5          	3.091267e-02
39.55         	3.091529e-02
39.6          	3.091918e-02
39.65         	3.092265e-02
39.7          	3.092611e-02
39.75         	3.092951e-02
39.8          	3.093270e-02
39.85         	3.093536e-02
39.9          	3.093714e-02
39.95         	3.093828e-02
40            	3.094118e-02
40.05         	3.094170e-02
40.1          	3.094230e-02
40.15         	3.094218e-02
40.2          	3.094162e-02
40.25         	3.096205e-02
40.3          	3.096142e-02
40.35         	3.096099e-02
40.4          	3.096101e-02
40.45         	3.096162e-02
40.5          	3.096272e-02
40.55         	3.096415e-02
40.6          	3.097120e-02
40.65         	3.097248e-02
40.7          	3.097326e-02
40.75         	3.097277e-02
40.8          	3.097070e-02
40.85         	3.096658e-02
40.9          	3.096012e-02
40.95         	3.095118e-02
41            	3.093988e-02
41.05         	3.092652e-02
41.1          	3.091154e-02
41.15         	3.089540e-02
41.2          	3.087855e-02
41.25         	3.086151e-02
41.3          	3.084474e-02
41.35         	3.082854e-02
41.4          	3.081331e-02
41.45         	3.079941e-02
41.5          	3.078712e-02
41.55         	3.077670e-02
41.6          	3.076836e-02
41.65         	3.076227e-02
41.7          	3.075850e-02
41.75         	3.075705e-02
41.8          	3.075794e-02
41.85         	3.076111e-02
41.9          	3.076647e-02
41.95         	3.077389e-02
42            	3.078336e-02
42.05         	3.079450e-02
42.1          	3.080725e-02
42.15         	3.082140e-02
42.2          	3.083679e-02
42.25         	3.085288e-02
42.3          	3.087723e-02
42.35         	3.089469e-02
42.4          	3.091118e-02
42.45         	3.092714e-02
42.5          	3.094225e-02
42.55         	3.096113e-02
42.6          	3.097433e-02
42.65         	3.098597e-02
42.7          	3.099614e-02
42.75         	3.100652e-02
42.8          	3.101459e-02
42.85         	3.102164e-02
42.9          	3.102787e-02
42.95         	3.103498e-02
43            	3.104022e-02
43.05         	3.104519e-02
43.1          	3.105471e-02
43.15         	3.105958e-02
43.2          	3.106469e-02
43.25         	3.107018e-02
43.3          	3.107609e-02
43.35         	3.108247e-02
43.4          	3.108934e-02
43.45         	3.109665e-02
43.5          	3.110429e-02
43.55         	3.118374e-02
43.6          	3.119150e-02
43.65         	3.119900e-02
43.7          	3.120600e-02
43.75         	3.123860e-02
43.8          	3.124385e-02
43.85         	3.124790e-02
43.9          	3.125052e-02
43.95         	3.125145e-02
44            	3.125043e-02
44.05         	3.124728e-02
44.1          	3.124201e-02
44.15         	3.123469e-02
44.2          	3.122551e-02
44.25         	3.121478e-02
44.3          	3.120290e-02
44.35         	3.119025e-02
44.4          	3.117739e-02
44.45         	3.116473e-02
44.5          	3.115265e-02
44.55         	3.114143e-02
44.6          	3.113129e-02
44.65         	3.112235e-02
44.7          	3.111468e-02
44.75         	3.110844e-02
44.8          	3.110373e-02
44.85         	3.110053e-02
44.9          	3.109875e-02
44.95         	3.109906e-02
45            	3.110046e-02
45.05         	3.110231e-02
45.1          	3.110489e-02
45.15         	3.110786e-02
45.2          	3.111085e-02
45.25         	3.111353e-02
45.3          	3.111628e-02
45.35         	3.111745e-02
45.4          	3.111750e-02
45.45         	3.111625e-02
45.5          	3.111526e-02
45.55         	3.111131e-02
45.6          	3.110619e-02
45.65         	3.110015e-02
45.7          	3.109838e-02
45.75         	3.109177e-02
45.8          	3.108547e-02
45.85         	3.107977e-02
45.9          	3.107642e-02
45.95         	3.107295e-02
46            	3.107097e-02
46.05         	3.107045e-02
46.1          	3.107176e-02
46.15         	3.107488e-02
46.2          	3.107997e-02
46.25         	3.108655e-02
46.3          	3.109440e-02
46.35         	3.110313e-02
46.4          	3.111198e-02
46.45         	3.112065e-02
46.5          	3.112918e-02
46.55         	3.113656e-02
46.6          	3.114309e-02
46.65         	3.114872e-02
46.7          	3.115341e-02
46.75         	3.115706e-02
46.8          	3.115949e-02
46.85         	3.116040e-02
46.9          	3.116106e-02
46.95         	3.115774e-02
47            	3.115164e-02
47.05         	3.114241e-02
47.1          	3.112982e-02
47.15         	3.111385e-02
47.2          	3.109468e-02
47.25         	3.107269e-02
47.3          	3.104847e-02
47.35         	3.102579e-02
47.4          	3.099925e-02
47.45         	3.097260e-02
47.5          	3.094644e-02
47.55         	3.092129e-02
47.6          	3.089756e-02
47.65         	3.087556e-02
47.7          	3.085765e-02
47.75         	3.083966e-02
47.8          	3.082393e-02
47.85         	3.081064e-02
47.9          	3.080205e-02
47.95         	3.079402e-02
48            	3.078879e-02
48.05         	3.078639e-02
48.1          	3.078687e-02
48.15         	3.078976e-02
48.2          	3.079499e-02
48.25         	3.080226e-02
48.3          	3.081196e-02
48.35         	3.082230e-02
48.4          	3.083365e-02
48.45         	3.084574e-02
48.5          	3.086040e-02
48.55         	3.087337e-02
48.6          	3.088663e-02
48.65         	3.090007e-02
48.7          	3.091359e-02
48.75         	3.093246e-02
48.8          	3.094588e-02
48.85         	3.095869e-02
48.9          	3.097092e-02
48.95         	3.098217e-02
49            	3.099180e-02
49.05         	3.099944e-02
49.1          	3.100466e-02
49.15         	3.100708e-02
49.2          	3.100629e-02
49.25         	3.100199e-02
49.3          	3.099402e-02
49.35         	3.098237e-02
49.4          	3.096737e-02
49.45         	3.095416e-02
49.5          	3.093423e-02
49.55         	3.091275e-02
49.6          	3.089022e-02
49.65         	3.086719e-02
49.7          	3.084412e-02
49.75         	3.082142e-02
49.8          	3.079935e-02
49.85         	3.077796e-02
49.9          	3.075723e-02
49.95         	3.073733e-02
50            	3.071845e-02
50.05         	3.070076e-02
50.1          	3.068435e-02
50.15         	3.066930e-02
50.2          	3.065560e-02
50.25         	3.064337e-02
50.3          	3.063240e-02
50.35         	3.062250e-02
50.4          	3.061348e-02
50.45         	3.060516e-02
50.5          	3.059741e-02
50.55         	3.059015e-02
50.6          	3.058345e-02
50.65         	3.057746e-02
50.7          	3.057234e-02
50.75         	3.056833e-02
50.8          	3.056563e-02
50.85         	3.056437e-02
50.9          	3.056461e-02
50.95         	3.056846e-02
51            	3.057162e-02
51.05         	3.057606e-02
51.1          	3.058164e-02
51.15         	3.058816e-02
51.2          	3.059543e-02
51.25         	3.060391e-02
51.3          	3.061204e-02
51.35         	3.062025e-02
51.4          	3.062823e-02
51.45         	3.063572e-02
51.5          	3.064239e-02
51.55         	3.065235e-02
51.6          	3.065626e-02
51.65         	3.065834e-02
51.7          	3.065841e-02
51.75         	3.065655e-02
51.8          	3.065287e-02
51.85         	3.064768e-02
51.9          	3.064127e-02
51.95         	3.063399e-02
52            	3.062617e-02
52.05         	3.061805e-02
52.1          	3.061827e-02
52.15         	3.061012e-02
52.2          	3.060192e-02
52.25         	3.059379e-02
52.3          	3.058572e-02
52.35         	3.057767e-02
52.4          	3.056966e-02
52.45         	3.056142e-02
52.5          	3.055293e-02
52.55         	3.054411e-02
52.6          	3.053489e-02
52.65         	3.052524e-02
52.7          	3.051522e-02
52.75         	3.050496e-02
52.8          	3.049466e-02
52.85         	3.048447e-02
52.9          	3.047441e-02
52.95         	3.046465e-02
53            	3.045531e-02
53.05         	3.044645e-02
53.1          	3.043819e-02
53.15         	3.043056e-02
53.2          	3.042358e-02
53.25         	3.041726e-02
53.3          	3.041162e-02
53.35         	3.040672e-02
53.4          	3.040269e-02
53.45         	3.039971e-02
53.5          	3.039804e-02
53.55         	3.039793e-02
53.6          	3.039960e-02
53.65         	3.040364e-02
53.7          	3.040951e-02
53.75         	3.041756e-02
53.8          	3.042769e-02
