# Residuals   
# Time        	p_rgh         
1.01          	1.795010e-03
1.015         	1.775320e-03
1.02          	1.782277e-03
1.025         	1.777118e-03
1.03          	1.756301e-03
1.035         	1.738590e-03
1.04          	1.845349e-03
1.045         	1.751042e-03
1.05          	1.695082e-03
1.055         	1.679918e-03
1.06          	1.662279e-03
1.065         	1.646663e-03
1.07          	1.634861e-03
1.075         	1.623513e-03
1.08          	1.606545e-03
1.085         	1.595006e-03
1.09          	1.584100e-03
1.095         	1.573850e-03
1.1           	1.552010e-03
1.105         	1.581857e-03
1.11          	1.547775e-03
1.115         	1.524151e-03
1.12          	1.516202e-03
1.125         	1.501822e-03
1.13          	1.529229e-03
1.135         	1.491881e-03
1.14          	1.496640e-03
1.145         	1.458183e-03
1.15          	1.430063e-03
1.155         	1.411204e-03
1.16          	1.391973e-03
1.165         	1.378957e-03
1.17          	1.373084e-03
1.175         	1.363949e-03
1.18          	1.348035e-03
1.185         	1.325865e-03
1.19          	1.347586e-03
1.195         	1.321132e-03
1.2           	1.307607e-03
1.205         	1.293665e-03
1.21          	1.278526e-03
1.215         	1.299348e-03
1.22          	1.271176e-03
1.225         	1.253943e-03
1.23          	1.235334e-03
1.235         	1.218602e-03
1.24          	1.206439e-03
1.245         	1.195784e-03
1.25          	1.188177e-03
1.255         	1.207412e-03
1.26          	1.176485e-03
1.265         	1.146052e-03
1.27          	1.132226e-03
1.275         	1.127021e-03
1.28          	1.128402e-03
1.285         	1.146166e-03
1.29          	1.112567e-03
1.295         	1.087966e-03
1.3           	1.099140e-03
1.305         	1.074584e-03
1.31          	1.057108e-03
1.315         	1.043171e-03
1.32          	1.032287e-03
1.325         	1.042620e-03
1.33          	1.019307e-03
1.335         	1.001695e-03
1.34          	9.908990e-04
1.345         	9.764282e-04
1.35          	9.623346e-04
1.355         	9.586755e-04
1.36          	9.514588e-04
1.365         	9.356356e-04
1.37          	9.295296e-04
1.375         	9.196902e-04
1.38          	9.105084e-04
1.385         	9.049317e-04
1.39          	8.951231e-04
1.395         	8.863584e-04
1.4           	9.016260e-04
1.405         	8.838951e-04
1.41          	8.991787e-04
1.415         	8.604521e-04
1.42          	8.453638e-04
1.425         	8.372293e-04
1.43          	8.332757e-04
1.435         	8.244611e-04
1.44          	8.172322e-04
1.445         	8.134239e-04
1.45          	8.051604e-04
1.455         	8.001126e-04
1.46          	7.879964e-04
1.465         	7.791149e-04
1.47          	7.736443e-04
1.475         	7.671765e-04
1.48          	7.857265e-04
1.485         	7.638671e-04
1.49          	7.476069e-04
1.495         	7.439158e-04
1.5           	7.467462e-04
1.505         	7.363770e-04
1.51          	7.540478e-04
1.515         	7.311925e-04
1.52          	7.371304e-04
1.525         	7.202080e-04
1.53          	7.038882e-04
1.535         	6.927276e-04
1.54          	6.849164e-04
1.545         	6.768401e-04
1.55          	6.766996e-04
1.555         	6.707789e-04
1.56          	6.710427e-04
1.565         	6.587570e-04
1.57          	6.499457e-04
1.575         	6.444633e-04
1.58          	6.415434e-04
1.585         	6.371793e-04
1.59          	6.510400e-04
1.595         	6.333371e-04
1.6           	6.217080e-04
1.605         	6.120433e-04
1.61          	6.101883e-04
1.615         	6.104732e-04
1.62          	6.046925e-04
1.625         	6.233354e-04
1.63          	6.068999e-04
1.635         	5.882894e-04
1.64          	5.837726e-04
1.645         	5.810609e-04
1.65          	5.795825e-04
1.655         	5.744358e-04
1.66          	5.679829e-04
1.665         	5.844205e-04
1.67          	5.667811e-04
1.675         	5.662058e-04
1.68          	5.557312e-04
1.685         	5.475785e-04
1.69          	5.417546e-04
1.695         	5.547145e-04
1.7           	5.403647e-04
1.705         	5.307801e-04
1.71          	5.246376e-04
1.715         	5.206038e-04
1.72          	5.171846e-04
1.725         	5.140705e-04
1.73          	5.125120e-04
1.735         	5.249476e-04
1.74          	5.281938e-04
1.745         	5.056660e-04
1.75          	4.928307e-04
1.755         	4.888546e-04
1.76          	4.865518e-04
1.765         	4.879450e-04
1.77          	4.872195e-04
1.775         	4.962053e-04
1.78          	4.797324e-04
1.785         	4.690858e-04
1.79          	4.668642e-04
1.795         	4.649592e-04
1.8           	4.618887e-04
1.805         	4.591590e-04
1.81          	4.518080e-04
1.815         	4.493930e-04
1.82          	4.459075e-04
1.825         	4.441830e-04
1.83          	4.402094e-04
1.835         	4.373628e-04
1.84          	4.380938e-04
1.845         	4.537836e-04
1.85          	4.542562e-04
1.855         	4.333876e-04
1.86          	4.234747e-04
1.865         	4.227893e-04
1.87          	4.240959e-04
1.875         	4.273398e-04
1.88          	4.170122e-04
1.885         	4.271395e-04
1.89          	4.152556e-04
1.895         	4.035878e-04
1.9           	3.979726e-04
1.905         	3.948441e-04
1.91          	3.934208e-04
1.915         	3.919667e-04
1.92          	3.884408e-04
1.925         	3.864438e-04
1.93          	3.858036e-04
1.935         	3.853283e-04
1.94          	3.821321e-04
1.945         	3.774749e-04
1.95          	3.750295e-04
1.955         	3.754783e-04
1.96          	3.884000e-04
1.965         	3.780595e-04
1.97          	3.850142e-04
1.975         	3.715858e-04
1.98          	3.655303e-04
1.985         	3.810119e-04
1.99          	3.692372e-04
1.995         	3.735781e-04
2             	3.596540e-04
2.005         	3.534630e-04
2.01          	3.499480e-04
2.015         	3.449812e-04
2.02          	3.408704e-04
2.025         	3.405539e-04
2.03          	3.407903e-04
2.035         	3.382739e-04
2.04          	3.348209e-04
2.045         	3.322277e-04
2.05          	3.327458e-04
2.055         	3.327931e-04
2.06          	3.298337e-04
2.065         	3.271252e-04
2.07          	3.392437e-04
2.075         	3.322857e-04
2.08          	3.398990e-04
2.085         	3.274938e-04
2.09          	3.326317e-04
2.095         	3.221760e-04
2.1           	3.184450e-04
2.105         	3.154428e-04
2.11          	3.120268e-04
2.115         	3.077312e-04
2.12          	3.054425e-04
2.125         	3.047735e-04
2.13          	3.027611e-04
2.135         	3.014082e-04
2.14          	3.129843e-04
2.145         	3.019075e-04
2.15          	2.948104e-04
2.155         	2.924736e-04
2.16          	2.921499e-04
2.165         	2.918748e-04
2.17          	2.921196e-04
2.175         	2.908337e-04
2.18          	2.993413e-04
2.185         	2.910795e-04
2.19          	2.842455e-04
2.195         	2.830406e-04
2.2           	2.832277e-04
2.205         	2.781372e-04
2.21          	2.737025e-04
2.215         	2.720156e-04
2.22          	2.726713e-04
2.225         	2.852555e-04
2.23          	2.769746e-04
2.235         	2.701763e-04
2.24          	2.765182e-04
2.245         	2.689031e-04
2.25          	2.649742e-04
2.255         	2.651044e-04
2.26          	2.611277e-04
2.265         	2.573117e-04
2.27          	2.548358e-04
2.275         	2.539333e-04
2.28          	2.530620e-04
2.285         	2.524203e-04
2.29          	2.612357e-04
2.295         	2.539883e-04
2.3           	2.477248e-04
2.305         	2.447558e-04
2.31          	2.567065e-04
2.315         	2.487969e-04
2.32          	2.438312e-04
2.325         	2.412527e-04
2.33          	2.417924e-04
2.335         	2.496936e-04
2.34          	2.434926e-04
2.345         	2.381132e-04
2.35          	2.364426e-04
2.355         	2.334145e-04
2.36          	2.304005e-04
2.365         	2.288108e-04
2.37          	2.270997e-04
2.375         	2.269279e-04
2.38          	2.251490e-04
2.385         	2.246818e-04
2.39          	2.234144e-04
2.395         	2.227697e-04
2.4           	2.222176e-04
2.405         	2.300993e-04
2.41          	2.242514e-04
2.415         	2.202371e-04
2.42          	2.382633e-04
2.425         	2.251942e-04
2.43          	2.156565e-04
2.435         	2.138663e-04
2.44          	2.134465e-04
2.445         	2.210627e-04
2.45          	2.142454e-04
2.455         	2.090017e-04
2.46          	2.067707e-04
2.465         	2.054850e-04
2.47          	2.055926e-04
2.475         	2.040428e-04
2.48          	2.028899e-04
2.485         	2.009171e-04
2.49          	1.997566e-04
2.495         	2.007590e-04
2.5           	2.009828e-04
2.505         	2.019437e-04
2.51          	2.029668e-04
2.515         	1.981254e-04
2.52          	1.972975e-04
2.525         	2.070500e-04
2.53          	2.089010e-04
2.535         	1.986395e-04
2.54          	1.934346e-04
2.545         	1.908895e-04
2.55          	1.917748e-04
2.555         	2.007468e-04
2.56          	1.941318e-04
2.565         	1.889750e-04
2.57          	1.859501e-04
2.575         	1.845420e-04
2.58          	1.840319e-04
2.585         	1.834489e-04
2.59          	1.829969e-04
2.595         	1.817817e-04
2.6           	1.800716e-04
2.605         	1.798352e-04
2.61          	1.802168e-04
2.615         	1.813315e-04
2.62          	1.792694e-04
2.625         	1.774027e-04
2.63          	1.774120e-04
2.635         	1.803795e-04
2.64          	1.854493e-04
2.645         	1.796922e-04
2.65          	1.754215e-04
2.655         	1.742939e-04
2.66          	1.743366e-04
2.665         	1.889108e-04
2.67          	1.786693e-04
2.675         	1.708963e-04
2.68          	1.689278e-04
2.685         	1.682699e-04
2.69          	1.672180e-04
2.695         	1.667734e-04
2.7           	1.665297e-04
2.705         	1.664019e-04
2.71          	1.659254e-04
2.715         	1.648843e-04
2.72          	1.651219e-04
2.725         	1.651595e-04
2.73          	1.650594e-04
2.735         	1.642052e-04
2.74          	1.646804e-04
2.745         	1.701409e-04
2.75          	1.659159e-04
2.755         	1.620875e-04
2.76          	1.607712e-04
2.765         	1.610610e-04
2.77          	1.615155e-04
2.775         	1.717711e-04
2.78          	1.638569e-04
2.785         	1.585238e-04
2.79          	1.571245e-04
2.795         	1.573386e-04
2.8           	1.652367e-04
2.805         	1.600655e-04
2.81          	1.557266e-04
2.815         	1.550147e-04
2.82          	1.554695e-04
2.825         	1.550443e-04
2.83          	1.541709e-04
2.835         	1.537108e-04
2.84          	1.620380e-04
2.845         	1.571698e-04
2.85          	1.532406e-04
2.855         	1.589008e-04
2.86          	1.551659e-04
2.865         	1.525568e-04
2.87          	1.515360e-04
2.875         	1.504867e-04
2.88          	1.498383e-04
2.885         	1.565180e-04
2.89          	1.527161e-04
2.895         	1.499097e-04
2.9           	1.479674e-04
2.905         	1.473996e-04
2.91          	1.484802e-04
2.915         	1.484515e-04
2.92          	1.469640e-04
2.925         	1.458184e-04
2.93          	1.451960e-04
2.935         	1.458094e-04
2.94          	1.455951e-04
2.945         	1.454863e-04
2.95          	1.461351e-04
2.955         	1.453371e-04
2.96          	1.450804e-04
2.965         	1.520689e-04
2.97          	1.475208e-04
2.975         	1.448354e-04
2.98          	1.448216e-04
2.985         	1.452387e-04
2.99          	1.450956e-04
2.995         	1.518147e-04
3             	1.483821e-04
3.005         	1.523562e-04
3.01          	1.534059e-04
3.015         	1.475061e-04
3.02          	1.425044e-04
3.025         	1.413040e-04
3.03          	1.406698e-04
3.035         	1.401656e-04
3.04          	1.406068e-04
3.045         	1.401167e-04
3.05          	1.402164e-04
3.055         	1.397048e-04
3.06          	1.394636e-04
3.065         	1.392655e-04
3.07          	1.389286e-04
3.075         	1.458424e-04
3.08          	1.419903e-04
3.085         	1.381831e-04
3.09          	1.372466e-04
3.095         	1.375161e-04
3.1           	1.378692e-04
3.105         	1.391807e-04
3.11          	1.408391e-04
3.115         	1.387279e-04
3.12          	1.371289e-04
3.125         	1.382614e-04
3.13          	1.359361e-04
3.135         	1.337120e-04
3.14          	1.327131e-04
3.145         	1.329971e-04
3.15          	1.331519e-04
3.155         	1.330443e-04
3.16          	1.319064e-04
3.165         	1.313728e-04
3.17          	1.322411e-04
3.175         	1.391526e-04
3.18          	1.354651e-04
3.185         	1.322674e-04
3.19          	1.361487e-04
3.195         	1.340578e-04
3.2           	1.319131e-04
3.205         	1.311792e-04
3.21          	1.302433e-04
3.215         	1.306947e-04
3.22          	1.356813e-04
3.225         	1.330475e-04
3.23          	1.295450e-04
3.235         	1.277487e-04
3.24          	1.277555e-04
3.245         	1.275784e-04
3.25          	1.275838e-04
3.255         	1.268208e-04
3.26          	1.275751e-04
3.265         	1.269096e-04
3.27          	1.328663e-04
3.275         	1.291193e-04
3.28          	1.271633e-04
3.285         	1.269618e-04
3.29          	1.312621e-04
3.295         	1.287601e-04
3.3           	1.260424e-04
3.305         	1.310855e-04
3.31          	1.279988e-04
3.315         	1.251351e-04
3.32          	1.243073e-04
3.325         	1.239085e-04
3.33          	1.293229e-04
3.335         	1.257868e-04
3.34          	1.222775e-04
3.345         	1.203377e-04
3.35          	1.205070e-04
3.355         	1.205598e-04
3.36          	1.203296e-04
3.365         	1.190559e-04
3.37          	1.188651e-04
3.375         	1.198978e-04
3.38          	1.199797e-04
3.385         	1.187061e-04
3.39          	1.178566e-04
3.395         	1.179466e-04
3.4           	1.187724e-04
3.405         	1.182129e-04
3.41          	1.171284e-04
3.415         	1.166731e-04
3.42          	1.163288e-04
3.425         	1.216825e-04
3.43          	1.189339e-04
3.435         	1.170185e-04
3.44          	1.161721e-04
3.445         	1.217331e-04
3.45          	1.235037e-04
3.455         	1.177818e-04
3.46          	1.150476e-04
3.465         	1.139458e-04
3.47          	1.140565e-04
3.475         	1.186509e-04
3.48          	1.153951e-04
3.485         	1.124802e-04
3.49          	1.113792e-04
3.495         	1.113143e-04
3.5           	1.111248e-04
3.505         	1.104330e-04
3.51          	1.107443e-04
3.515         	1.099756e-04
3.52          	1.103421e-04
3.525         	1.102520e-04
3.53          	1.097242e-04
3.535         	1.142230e-04
3.54          	1.111073e-04
3.545         	1.093868e-04
3.55          	1.089778e-04
3.555         	1.090838e-04
3.56          	1.135684e-04
3.565         	1.155061e-04
3.57          	1.104166e-04
3.575         	1.079422e-04
3.58          	1.067323e-04
3.585         	1.065965e-04
3.59          	1.065161e-04
3.595         	1.060543e-04
3.6           	1.052446e-04
3.605         	1.050534e-04
3.61          	1.052814e-04
3.615         	1.040706e-04
3.62          	1.037673e-04
3.625         	1.040048e-04
3.63          	1.042687e-04
3.635         	1.032488e-04
3.64          	1.031178e-04
3.645         	1.044368e-04
3.65          	1.034579e-04
3.655         	1.025094e-04
3.66          	1.020244e-04
3.665         	1.013898e-04
3.67          	1.028814e-04
3.675         	1.073773e-04
3.68          	1.097395e-04
3.685         	1.036082e-04
3.69          	1.067448e-04
3.695         	1.045799e-04
3.7           	1.072418e-04
3.705         	1.020444e-04
3.71          	1.001178e-04
3.715         	1.004247e-04
3.72          	1.011497e-04
3.725         	9.954835e-05
3.73          	1.001463e-04
3.735         	1.010064e-04
3.74          	9.944124e-05
3.745         	9.966451e-05
3.75          	9.962984e-05
3.755         	1.013203e-04
3.76          	9.835847e-05
3.765         	9.984499e-05
3.77          	9.909095e-05
3.775         	1.009542e-04
3.78          	1.005717e-04
3.785         	1.056363e-04
3.79          	1.016044e-04
3.795         	1.015447e-04
3.8           	1.024527e-04
3.805         	1.063059e-04
3.81          	1.011879e-04
3.815         	1.044157e-04
3.82          	1.046023e-04
3.825         	1.037238e-04
3.83          	9.954124e-05
3.835         	1.020650e-04
3.84          	1.061566e-04
3.845         	1.074955e-04
3.85          	1.043002e-04
3.855         	1.019772e-04
3.86          	1.083795e-04
3.865         	1.060747e-04
3.87          	1.054775e-04
3.875         	1.048984e-04
3.88          	1.073020e-04
3.885         	1.126668e-04
3.89          	1.118489e-04
3.895         	1.064107e-04
3.9           	1.138074e-04
3.905         	1.177206e-04
3.91          	1.118743e-04
3.915         	1.061559e-04
3.92          	1.195539e-04
3.925         	1.194664e-04
3.93          	1.171947e-04
3.935         	1.068126e-04
3.94          	1.134979e-04
3.945         	1.293021e-04
3.95          	1.222795e-04
3.955         	1.131144e-04
3.96          	1.242211e-04
3.965         	1.348081e-04
3.97          	1.269181e-04
3.975         	1.194358e-04
3.98          	1.224118e-04
3.985         	1.366521e-04
3.99          	1.374864e-04
3.995         	1.319043e-04
4             	1.376539e-04
4.005         	1.548213e-04
4.01          	1.516716e-04
4.015         	1.579743e-04
4.02          	1.221900e-04
4.025         	1.545033e-04
4.03          	1.981489e-04
4.035         	2.087066e-04
4.04          	1.993115e-04
4.045         	2.003932e-04
4.05          	1.620456e-04
4.055         	2.082013e-04
4.06          	1.596202e-04
4.065         	1.509901e-04
4.07          	1.646928e-04
4.075         	1.806463e-04
4.08          	1.297411e-04
4.085         	2.274290e-04
4.09          	2.228592e-04
4.095         	1.941178e-04
4.1           	1.856493e-04
4.105         	1.592452e-04
4.11          	1.874114e-04
4.115         	1.516543e-04
4.12          	1.549896e-04
4.125         	1.328614e-04
4.13          	1.165472e-04
4.135         	1.524406e-04
4.14          	1.887186e-04
4.145         	1.366748e-04
4.15          	1.178322e-04
4.155         	1.194663e-04
4.16          	1.575094e-04
4.165         	1.274895e-04
4.17          	1.137901e-04
4.175         	1.112472e-04
4.18          	1.314690e-04
4.185         	1.297465e-04
4.19          	1.330435e-04
4.195         	1.351801e-04
4.2           	1.294460e-04
4.205         	1.206361e-04
4.21          	1.169289e-04
4.215         	1.113999e-04
4.22          	1.095527e-04
4.225         	1.093686e-04
4.23          	1.141544e-04
4.235         	1.213109e-04
4.24          	1.120494e-04
4.245         	1.098711e-04
4.25          	1.105162e-04
4.255         	1.208603e-04
4.26          	1.151477e-04
4.265         	1.089832e-04
4.27          	1.083945e-04
4.275         	1.106178e-04
4.28          	1.132612e-04
4.285         	1.129573e-04
4.29          	1.096910e-04
4.295         	1.186427e-04
4.3           	1.109270e-04
4.305         	1.147231e-04
4.31          	1.089281e-04
4.315         	1.078802e-04
4.32          	1.103579e-04
4.325         	1.111898e-04
4.33          	1.087271e-04
4.335         	1.113326e-04
4.34          	1.079792e-04
4.345         	1.097061e-04
4.35          	1.073655e-04
4.355         	1.081108e-04
4.36          	1.088325e-04
4.365         	1.073450e-04
4.37          	1.070753e-04
4.375         	1.067709e-04
4.38          	1.062200e-04
4.385         	1.055992e-04
4.39          	1.109893e-04
4.395         	1.079383e-04
4.4           	1.083641e-04
4.405         	1.053675e-04
4.41          	1.034330e-04
4.415         	1.032977e-04
4.42          	1.074080e-04
4.425         	1.027205e-04
4.43          	1.019547e-04
4.435         	1.014591e-04
4.44          	1.011403e-04
4.445         	1.008549e-04
4.45          	9.966131e-05
4.455         	9.811309e-05
4.46          	9.755999e-05
4.465         	9.737076e-05
4.47          	9.696595e-05
4.475         	9.546697e-05
4.48          	9.574015e-05
4.485         	9.452131e-05
4.49          	9.356877e-05
4.495         	9.257687e-05
4.5           	9.444269e-05
4.505         	9.491976e-05
4.51          	9.083440e-05
4.515         	9.143420e-05
4.52          	8.829326e-05
4.525         	8.516372e-05
4.53          	8.348199e-05
4.535         	8.260424e-05
4.54          	8.479418e-05
4.545         	8.166168e-05
4.55          	7.862699e-05
4.555         	7.713876e-05
4.56          	7.689592e-05
4.565         	7.670448e-05
4.57          	7.542184e-05
4.575         	7.409106e-05
4.58          	7.338272e-05
4.585         	7.335961e-05
4.59          	7.328957e-05
4.595         	7.211238e-05
4.6           	7.114360e-05
4.605         	7.091168e-05
4.61          	7.397820e-05
4.615         	7.265315e-05
4.62          	7.374096e-05
4.625         	7.090842e-05
4.63          	7.316521e-05
4.635         	7.164758e-05
4.64          	7.052009e-05
4.645         	6.949594e-05
4.65          	6.935301e-05
4.655         	7.233672e-05
4.66          	7.095627e-05
4.665         	6.971042e-05
4.67          	6.878670e-05
4.675         	6.855978e-05
4.68          	6.892434e-05
4.685         	6.953647e-05
4.69          	6.948928e-05
4.695         	6.946421e-05
4.7           	6.953354e-05
4.705         	7.000631e-05
4.71          	7.058075e-05
4.715         	7.048535e-05
4.72          	7.075790e-05
4.725         	7.412386e-05
4.73          	7.312618e-05
4.735         	7.204105e-05
4.74          	7.193605e-05
4.745         	7.584617e-05
4.75          	7.407614e-05
4.755         	7.337745e-05
4.76          	7.341553e-05
4.765         	8.086606e-05
4.77          	7.550052e-05
4.775         	7.287607e-05
4.78          	7.322077e-05
4.785         	7.318802e-05
4.79          	7.308172e-05
4.795         	7.303376e-05
4.8           	7.409851e-05
4.805         	7.373925e-05
4.81          	7.372948e-05
4.815         	7.369463e-05
4.82          	7.367495e-05
4.825         	7.391320e-05
4.83          	7.423692e-05
4.835         	7.466142e-05
4.84          	7.624685e-05
4.845         	7.578120e-05
4.85          	7.567701e-05
4.855         	7.964863e-05
4.86          	7.763704e-05
4.865         	7.674735e-05
4.87          	7.695517e-05
4.875         	7.725279e-05
4.88          	8.442438e-05
4.885         	7.971515e-05
4.89          	7.680760e-05
4.895         	7.648088e-05
4.9           	7.682574e-05
4.905         	7.737287e-05
4.91          	7.758559e-05
4.915         	7.803557e-05
4.92          	7.817561e-05
4.925         	7.870623e-05
4.93          	7.944924e-05
4.935         	7.996511e-05
4.94          	8.009738e-05
4.945         	8.023591e-05
4.95          	8.031361e-05
4.955         	8.108924e-05
4.96          	8.168553e-05
4.965         	8.180591e-05
4.97          	8.565312e-05
4.975         	8.441664e-05
4.98          	8.402997e-05
4.985         	8.529134e-05
4.99          	8.597279e-05
4.995         	8.772896e-05
5             	8.637396e-05
5.005         	8.479108e-05
5.01          	8.387930e-05
5.015         	8.779000e-05
5.02          	8.481009e-05
5.025         	8.291805e-05
5.03          	8.234629e-05
5.035         	8.208175e-05
5.04          	8.183280e-05
5.045         	8.170944e-05
5.05          	8.170019e-05
5.055         	8.154026e-05
5.06          	8.099562e-05
5.065         	8.039474e-05
5.07          	7.994706e-05
5.075         	7.940776e-05
5.08          	7.941876e-05
5.085         	7.819754e-05
5.09          	7.767550e-05
5.095         	7.728426e-05
5.1           	8.059551e-05
5.105         	7.840694e-05
5.11          	7.803164e-05
5.115         	7.539103e-05
5.12          	7.403207e-05
5.125         	7.348519e-05
5.13          	7.411582e-05
5.135         	7.425833e-05
5.14          	7.247184e-05
5.145         	7.158103e-05
5.15          	7.181496e-05
5.155         	7.223073e-05
5.16          	7.262849e-05
5.165         	7.908184e-05
5.17          	7.790868e-05
5.175         	7.719779e-05
5.18          	7.775285e-05
5.185         	7.842980e-05
5.19          	7.974749e-05
5.195         	8.133828e-05
5.2           	8.352304e-05
5.205         	8.512896e-05
5.21          	9.148929e-05
5.215         	8.984317e-05
5.22          	8.811804e-05
5.225         	8.907000e-05
5.23          	9.082114e-05
5.235         	9.317144e-05
5.24          	9.839496e-05
5.245         	9.624913e-05
5.25          	9.511278e-05
5.255         	9.585924e-05
5.26          	9.720661e-05
5.265         	9.829431e-05
5.27          	1.049551e-04
5.275         	1.014765e-04
5.28          	9.885638e-05
5.285         	9.769967e-05
5.29          	9.685372e-05
5.295         	9.572197e-05
5.3           	9.434456e-05
5.305         	9.293512e-05
5.31          	9.136721e-05
5.315         	8.930350e-05
5.32          	9.275854e-05
5.325         	9.143324e-05
5.33          	8.397389e-05
5.335         	8.016363e-05
5.34          	7.808339e-05
5.345         	7.603518e-05
5.35          	7.381023e-05
5.355         	7.603471e-05
5.36          	7.183114e-05
5.365         	6.752883e-05
5.37          	6.528672e-05
