# Residuals   
# Time        	p_rgh         
1.01          	1.926637e-03
1.015         	1.896483e-03
1.02          	1.858030e-03
1.025         	1.892986e-03
1.03          	1.846583e-03
1.035         	1.813721e-03
1.04          	1.809146e-03
1.045         	1.782889e-03
1.05          	1.774523e-03
1.055         	1.778455e-03
1.06          	1.766881e-03
1.065         	1.734993e-03
1.07          	1.695123e-03
1.075         	1.707001e-03
1.08          	1.712216e-03
1.085         	1.690939e-03
1.09          	1.682528e-03
1.095         	1.689480e-03
1.1           	1.630584e-03
1.105         	1.605311e-03
1.11          	1.603736e-03
1.115         	1.600861e-03
1.12          	1.600390e-03
1.125         	1.592125e-03
1.13          	1.558176e-03
1.135         	1.535043e-03
1.14          	1.524005e-03
1.145         	1.531762e-03
1.15          	1.517812e-03
1.155         	1.505110e-03
1.16          	1.498877e-03
1.165         	1.471013e-03
1.17          	1.462450e-03
1.175         	1.482624e-03
1.18          	1.450332e-03
1.185         	1.441025e-03
1.19          	1.438272e-03
1.195         	1.432562e-03
1.2           	1.405507e-03
1.205         	1.401108e-03
1.21          	1.383776e-03
1.215         	1.368969e-03
1.22          	1.365121e-03
1.225         	1.376361e-03
1.23          	1.352720e-03
1.235         	1.340693e-03
1.24          	1.335911e-03
1.245         	1.315672e-03
1.25          	1.310834e-03
1.255         	1.311234e-03
1.26          	1.315331e-03
1.265         	1.297053e-03
1.27          	1.309717e-03
1.275         	1.277638e-03
1.28          	1.259046e-03
1.285         	1.255143e-03
1.29          	1.259439e-03
1.295         	1.246748e-03
1.3           	1.234852e-03
1.305         	1.223658e-03
1.31          	1.197337e-03
1.315         	1.190795e-03
1.32          	1.184311e-03
1.325         	1.187392e-03
1.33          	1.184737e-03
1.335         	1.176422e-03
1.34          	1.162803e-03
1.345         	1.148265e-03
1.35          	1.128117e-03
1.355         	1.146016e-03
1.36          	1.146454e-03
1.365         	1.128761e-03
1.37          	1.111498e-03
1.375         	1.106341e-03
1.38          	1.103212e-03
1.385         	1.098515e-03
1.39          	1.115083e-03
1.395         	1.093244e-03
1.4           	1.083063e-03
1.405         	1.081141e-03
1.41          	1.064622e-03
1.415         	1.059238e-03
1.42          	1.059502e-03
1.425         	1.064158e-03
1.43          	1.037926e-03
1.435         	1.045218e-03
1.44          	1.029662e-03
1.445         	1.009586e-03
1.45          	1.012295e-03
1.455         	1.018362e-03
1.46          	1.024364e-03
1.465         	1.008736e-03
1.47          	1.000814e-03
1.475         	9.723660e-04
1.48          	9.632564e-04
1.485         	9.748740e-04
1.49          	9.698085e-04
1.495         	9.592069e-04
1.5           	9.423150e-04
1.505         	9.371795e-04
1.51          	9.340809e-04
1.515         	9.321700e-04
1.52          	9.361586e-04
1.525         	9.197618e-04
1.53          	9.121667e-04
1.535         	9.037940e-04
1.54          	9.067654e-04
1.545         	9.030727e-04
1.55          	9.011409e-04
1.555         	8.994394e-04
1.56          	8.964356e-04
1.565         	8.822162e-04
1.57          	8.849324e-04
1.575         	8.818977e-04
1.58          	8.730092e-04
1.585         	8.660341e-04
1.59          	8.562894e-04
1.595         	8.652371e-04
1.6           	8.538309e-04
1.605         	8.398065e-04
1.61          	8.387052e-04
1.615         	8.455228e-04
1.62          	8.349266e-04
1.625         	8.152308e-04
1.63          	8.125530e-04
1.635         	8.174316e-04
1.64          	8.291226e-04
1.645         	8.180523e-04
1.65          	8.088326e-04
1.655         	7.965744e-04
1.66          	8.136306e-04
1.665         	7.999296e-04
1.67          	7.941603e-04
1.675         	7.901233e-04
1.68          	7.863328e-04
1.685         	7.694761e-04
1.69          	7.644053e-04
1.695         	7.643816e-04
1.7           	7.629048e-04
1.705         	7.609552e-04
1.71          	7.538215e-04
1.715         	7.421282e-04
1.72          	7.371230e-04
1.725         	7.378730e-04
1.73          	7.391129e-04
1.735         	7.356741e-04
1.74          	7.389325e-04
1.745         	7.283146e-04
1.75          	7.187582e-04
1.755         	7.248027e-04
1.76          	7.234703e-04
1.765         	7.217082e-04
1.77          	7.177318e-04
1.775         	7.084336e-04
1.78          	7.107822e-04
1.785         	7.038850e-04
1.79          	6.999566e-04
1.795         	6.961307e-04
1.8           	6.955468e-04
1.805         	6.884054e-04
1.81          	6.811558e-04
1.815         	6.840320e-04
1.82          	6.893510e-04
1.825         	6.829691e-04
1.83          	6.763020e-04
1.835         	6.747944e-04
1.84          	6.713616e-04
1.845         	6.668042e-04
1.85          	6.660719e-04
1.855         	6.599868e-04
1.86          	6.530640e-04
1.865         	6.507748e-04
1.87          	6.510137e-04
1.875         	6.389815e-04
1.88          	6.360708e-04
1.885         	6.316183e-04
1.89          	6.326346e-04
1.895         	6.314446e-04
1.9           	6.225557e-04
1.905         	6.159684e-04
1.91          	6.175067e-04
1.915         	6.194748e-04
1.92          	6.138132e-04
1.925         	6.117007e-04
1.93          	6.118001e-04
1.935         	6.042536e-04
1.94          	6.029872e-04
1.945         	6.015258e-04
1.95          	6.014101e-04
1.955         	6.018261e-04
1.96          	5.989806e-04
1.965         	5.887899e-04
1.97          	5.843563e-04
1.975         	5.825388e-04
1.98          	5.800168e-04
1.985         	5.797181e-04
1.99          	5.777199e-04
1.995         	5.698245e-04
2             	5.787700e-04
2.005         	5.867488e-04
2.01          	5.776917e-04
2.015         	5.719653e-04
2.02          	5.676868e-04
2.025         	5.585961e-04
2.03          	5.531221e-04
2.035         	5.546575e-04
2.04          	5.578681e-04
2.045         	5.556713e-04
2.05          	5.616048e-04
2.055         	5.505572e-04
2.06          	5.407964e-04
2.065         	5.415397e-04
2.07          	5.425780e-04
2.075         	5.394453e-04
2.08          	5.375311e-04
2.085         	5.317715e-04
2.09          	5.303274e-04
2.095         	5.378184e-04
2.1           	5.355985e-04
2.105         	5.266444e-04
2.11          	5.259680e-04
2.115         	5.228534e-04
2.12          	5.162091e-04
2.125         	5.137995e-04
2.13          	5.136416e-04
2.135         	5.099012e-04
2.14          	5.075469e-04
2.145         	5.069397e-04
2.15          	5.004575e-04
2.155         	4.926522e-04
2.16          	4.995567e-04
2.165         	4.969784e-04
2.17          	4.907054e-04
2.175         	4.864051e-04
2.18          	4.835768e-04
2.185         	4.782143e-04
2.19          	4.773676e-04
2.195         	4.788718e-04
2.2           	4.767357e-04
2.205         	4.753630e-04
2.21          	4.769808e-04
2.215         	4.704047e-04
2.22          	4.615995e-04
2.225         	4.655942e-04
2.23          	4.679277e-04
2.235         	4.631668e-04
2.24          	4.592825e-04
2.245         	4.595238e-04
2.25          	4.578192e-04
2.255         	4.516176e-04
2.26          	4.485543e-04
2.265         	4.442551e-04
2.27          	4.425286e-04
2.275         	4.399644e-04
2.28          	4.352803e-04
2.285         	4.336190e-04
2.29          	4.334217e-04
2.295         	4.341450e-04
2.3           	4.326519e-04
2.305         	4.286818e-04
2.31          	4.236933e-04
2.315         	4.269364e-04
2.32          	4.236153e-04
2.325         	4.221313e-04
2.33          	4.203812e-04
2.335         	4.242437e-04
2.34          	4.198245e-04
2.345         	4.265046e-04
2.35          	4.177542e-04
2.355         	4.131569e-04
2.36          	4.096940e-04
2.365         	4.078285e-04
2.37          	4.046775e-04
2.375         	4.013098e-04
2.38          	3.977764e-04
2.385         	3.997174e-04
2.39          	4.008666e-04
2.395         	3.962744e-04
2.4           	3.895802e-04
2.405         	3.880384e-04
2.41          	3.869277e-04
2.415         	3.867401e-04
2.42          	3.867001e-04
2.425         	3.863060e-04
2.43          	3.827029e-04
2.435         	3.804351e-04
2.44          	3.778184e-04
2.445         	3.742207e-04
2.45          	3.791425e-04
2.455         	3.816090e-04
2.46          	3.807107e-04
2.465         	3.743585e-04
2.47          	3.791521e-04
2.475         	3.694923e-04
2.48          	3.685903e-04
2.485         	3.688531e-04
2.49          	3.689327e-04
2.495         	3.669971e-04
2.5           	3.628758e-04
2.505         	3.585227e-04
2.51          	3.562117e-04
2.515         	3.576198e-04
2.52          	3.677849e-04
2.525         	3.598679e-04
2.53          	3.548525e-04
2.535         	3.499874e-04
2.54          	3.459876e-04
2.545         	3.467278e-04
2.55          	3.464388e-04
2.555         	3.469532e-04
2.56          	3.449024e-04
2.565         	3.462452e-04
2.57          	3.403842e-04
2.575         	3.376228e-04
2.58          	3.361564e-04
2.585         	3.373251e-04
2.59          	3.378070e-04
2.595         	3.356402e-04
2.6           	3.327170e-04
2.605         	3.321244e-04
2.61          	3.295803e-04
2.615         	3.302103e-04
2.62          	3.303345e-04
2.625         	3.403520e-04
2.63          	3.294602e-04
2.635         	3.253532e-04
2.64          	3.243171e-04
2.645         	3.324910e-04
2.65          	3.260609e-04
2.655         	3.225039e-04
2.66          	3.204002e-04
2.665         	3.191815e-04
2.67          	3.165461e-04
2.675         	3.138288e-04
2.68          	3.129104e-04
2.685         	3.128396e-04
2.69          	3.121520e-04
2.695         	3.139387e-04
2.7           	3.123918e-04
2.705         	3.091191e-04
2.71          	3.058750e-04
2.715         	3.050224e-04
2.72          	3.060282e-04
2.725         	3.064294e-04
2.73          	3.079103e-04
2.735         	3.108755e-04
2.74          	3.028339e-04
2.745         	2.989093e-04
2.75          	2.991466e-04
2.755         	2.988439e-04
2.76          	2.967826e-04
2.765         	2.973972e-04
2.77          	3.057159e-04
2.775         	2.962785e-04
2.78          	2.942269e-04
2.785         	2.919835e-04
2.79          	2.901532e-04
2.795         	2.901306e-04
2.8           	2.889815e-04
2.805         	2.859338e-04
2.81          	2.909055e-04
2.815         	2.886987e-04
2.82          	2.862515e-04
2.825         	2.854421e-04
2.83          	2.886622e-04
2.835         	2.857410e-04
2.84          	2.828158e-04
2.845         	2.827283e-04
2.85          	2.813345e-04
2.855         	2.802642e-04
2.86          	2.810185e-04
2.865         	2.789524e-04
2.87          	2.792271e-04
2.875         	2.784485e-04
2.88          	2.787998e-04
2.885         	2.772126e-04
2.89          	2.818125e-04
2.895         	2.803103e-04
2.9           	2.874980e-04
2.905         	2.802150e-04
2.91          	2.787290e-04
2.915         	2.748877e-04
2.92          	2.739822e-04
2.925         	2.738161e-04
2.93          	2.748556e-04
2.935         	2.733892e-04
2.94          	2.724576e-04
2.945         	2.732516e-04
2.95          	2.735897e-04
2.955         	2.716751e-04
2.96          	2.729371e-04
2.965         	2.730384e-04
2.97          	2.719055e-04
2.975         	2.766005e-04
2.98          	2.745791e-04
2.985         	2.706258e-04
2.99          	2.711328e-04
2.995         	2.706359e-04
3             	2.723916e-04
3.005         	2.699839e-04
3.01          	2.701299e-04
3.015         	2.705685e-04
3.02          	2.791634e-04
3.025         	2.722791e-04
3.03          	2.683653e-04
3.035         	2.659519e-04
3.04          	2.660217e-04
3.045         	2.672515e-04
3.05          	2.688804e-04
3.055         	2.680493e-04
3.06          	2.671350e-04
3.065         	2.668799e-04
3.07          	2.671913e-04
3.075         	2.669082e-04
3.08          	2.700746e-04
3.085         	2.694206e-04
3.09          	2.697177e-04
3.095         	2.690230e-04
3.1           	2.695943e-04
3.105         	2.705263e-04
3.11          	2.687684e-04
3.115         	2.685999e-04
3.12          	2.694478e-04
3.125         	2.716391e-04
3.13          	2.739394e-04
3.135         	2.735764e-04
3.14          	2.753793e-04
3.145         	2.811212e-04
3.15          	2.788413e-04
3.155         	2.738802e-04
3.16          	2.780660e-04
3.165         	2.753938e-04
3.17          	2.755709e-04
3.175         	2.754240e-04
3.18          	2.766537e-04
3.185         	2.753781e-04
3.19          	2.750734e-04
3.195         	2.751286e-04
3.2           	2.747099e-04
3.205         	2.737803e-04
3.21          	2.740920e-04
3.215         	2.756791e-04
3.22          	2.765418e-04
3.225         	2.785585e-04
3.23          	2.850943e-04
3.235         	2.800332e-04
3.24          	2.785453e-04
3.245         	2.776755e-04
3.25          	2.770501e-04
3.255         	2.807000e-04
3.26          	2.850736e-04
3.265         	2.852155e-04
3.27          	2.863843e-04
3.275         	2.818855e-04
3.28          	2.810460e-04
3.285         	2.827726e-04
3.29          	2.829950e-04
3.295         	2.836907e-04
3.3           	2.822586e-04
3.305         	2.898796e-04
3.31          	2.873801e-04
3.315         	2.839238e-04
3.32          	2.855704e-04
3.325         	2.860608e-04
3.33          	2.860867e-04
3.335         	2.861036e-04
3.34          	2.835910e-04
3.345         	2.838693e-04
3.35          	2.869416e-04
3.355         	2.877496e-04
3.36          	2.862462e-04
3.365         	2.866331e-04
3.37          	2.846243e-04
3.375         	2.860549e-04
3.38          	2.914776e-04
3.385         	2.877624e-04
3.39          	2.870601e-04
3.395         	2.879222e-04
3.4           	2.889183e-04
3.405         	2.875451e-04
3.41          	2.928849e-04
3.415         	2.918686e-04
3.42          	2.916124e-04
3.425         	2.918370e-04
3.43          	2.961063e-04
3.435         	2.929026e-04
3.44          	2.903310e-04
3.445         	2.906266e-04
3.45          	2.906494e-04
3.455         	2.927697e-04
3.46          	2.930489e-04
3.465         	2.935272e-04
3.47          	2.935970e-04
3.475         	2.937694e-04
3.48          	2.939630e-04
3.485         	2.979755e-04
3.49          	2.949081e-04
3.495         	2.939968e-04
3.5           	2.940072e-04
3.505         	2.946855e-04
3.51          	2.932138e-04
3.515         	2.927601e-04
3.52          	2.975982e-04
3.525         	2.950765e-04
3.53          	2.938704e-04
3.535         	2.919051e-04
3.54          	2.949291e-04
3.545         	2.937570e-04
3.55          	2.931889e-04
3.555         	3.001181e-04
3.56          	2.961490e-04
3.565         	2.958673e-04
3.57          	2.945595e-04
3.575         	2.915242e-04
3.58          	2.913636e-04
3.585         	2.893970e-04
3.59          	2.872558e-04
3.595         	2.862106e-04
3.6           	2.869609e-04
3.605         	2.840939e-04
3.61          	2.838197e-04
3.615         	2.822393e-04
3.62          	2.817353e-04
3.625         	2.817143e-04
3.63          	2.840452e-04
3.635         	2.879053e-04
3.64          	2.825934e-04
3.645         	2.808509e-04
3.65          	2.795438e-04
3.655         	2.795062e-04
3.66          	2.787631e-04
3.665         	2.786372e-04
3.67          	2.790076e-04
3.675         	2.791890e-04
3.68          	2.823924e-04
3.685         	2.773433e-04
3.69          	2.756958e-04
3.695         	2.787043e-04
3.7           	2.770930e-04
3.705         	2.732316e-04
3.71          	2.715627e-04
3.715         	2.786271e-04
3.72          	2.771465e-04
3.725         	2.718720e-04
3.73          	2.711494e-04
3.735         	2.728399e-04
3.74          	2.737816e-04
3.745         	2.699083e-04
3.75          	2.714454e-04
3.755         	2.712517e-04
3.76          	2.738387e-04
3.765         	2.673674e-04
3.77          	2.681774e-04
3.775         	2.710038e-04
3.78          	2.729092e-04
3.785         	2.679357e-04
3.79          	2.663900e-04
3.795         	2.688900e-04
3.8           	2.804964e-04
3.805         	2.731316e-04
3.81          	2.703678e-04
3.815         	2.675433e-04
3.82          	2.811749e-04
3.825         	2.780204e-04
3.83          	2.744076e-04
3.835         	2.693349e-04
3.84          	2.804723e-04
3.845         	2.820027e-04
3.85          	2.711591e-04
3.855         	2.760725e-04
3.86          	2.880809e-04
3.865         	2.932194e-04
3.87          	2.771202e-04
3.875         	2.777760e-04
3.88          	2.901230e-04
3.885         	2.997173e-04
3.89          	2.838033e-04
3.895         	2.831135e-04
3.9           	2.968535e-04
3.905         	3.080337e-04
3.91          	2.971731e-04
3.915         	2.915563e-04
3.92          	3.027517e-04
3.925         	3.140237e-04
3.93          	3.172778e-04
3.935         	3.048824e-04
3.94          	2.936162e-04
3.945         	3.223987e-04
3.95          	3.302494e-04
3.955         	3.085447e-04
3.96          	3.236784e-04
3.965         	3.416828e-04
3.97          	3.334484e-04
3.975         	3.224118e-04
3.98          	3.115476e-04
3.985         	3.486211e-04
3.99          	3.739603e-04
3.995         	3.903352e-04
4             	3.694931e-04
4.005         	3.357902e-04
4.01          	3.732811e-04
4.015         	3.381452e-04
4.02          	3.859634e-04
4.025         	3.724604e-04
4.03          	3.973208e-04
4.035         	3.447514e-04
4.04          	3.659160e-04
4.045         	3.788518e-04
4.05          	3.627287e-04
4.055         	3.700296e-04
4.06          	3.562934e-04
4.065         	3.836372e-04
4.07          	3.833489e-04
4.075         	3.682287e-04
4.08          	3.930616e-04
4.085         	3.490068e-04
4.09          	3.271378e-04
4.095         	3.197879e-04
4.1           	3.374671e-04
4.105         	3.424775e-04
4.11          	3.326271e-04
4.115         	3.113583e-04
4.12          	3.327572e-04
4.125         	3.336615e-04
4.13          	3.082360e-04
4.135         	3.172942e-04
4.14          	3.170771e-04
4.145         	3.039613e-04
4.15          	3.099575e-04
4.155         	3.029720e-04
4.16          	3.227227e-04
4.165         	3.018708e-04
4.17          	2.950070e-04
4.175         	3.024902e-04
4.18          	3.064400e-04
4.185         	2.981890e-04
4.19          	2.903414e-04
4.195         	2.889113e-04
4.2           	2.955844e-04
4.205         	2.884101e-04
4.21          	2.904597e-04
4.215         	2.857052e-04
4.22          	2.817069e-04
4.225         	2.809700e-04
4.23          	2.779917e-04
4.235         	2.828923e-04
4.24          	2.807199e-04
4.245         	2.788556e-04
4.25          	2.751560e-04
4.255         	2.764681e-04
4.26          	2.728644e-04
4.265         	2.731745e-04
4.27          	2.753551e-04
4.275         	2.744806e-04
4.28          	2.760180e-04
4.285         	2.732026e-04
4.29          	2.720444e-04
4.295         	2.703180e-04
4.3           	2.702025e-04
4.305         	2.686643e-04
4.31          	2.693680e-04
4.315         	2.678006e-04
4.32          	2.682899e-04
4.325         	2.662217e-04
4.33          	2.656914e-04
4.335         	2.643422e-04
4.34          	2.641556e-04
4.345         	2.682598e-04
4.35          	2.619306e-04
4.355         	2.621136e-04
4.36          	2.615565e-04
4.365         	2.619737e-04
4.37          	2.685628e-04
4.375         	2.613654e-04
4.38          	2.751260e-04
4.385         	2.655195e-04
4.39          	2.533441e-04
4.395         	2.541157e-04
4.4           	2.492023e-04
4.405         	2.467051e-04
4.41          	2.435084e-04
4.415         	2.417671e-04
4.42          	2.394636e-04
4.425         	2.365301e-04
4.43          	2.345437e-04
4.435         	2.317583e-04
4.44          	2.279346e-04
4.445         	2.253618e-04
4.45          	2.234635e-04
4.455         	2.203541e-04
4.46          	2.171919e-04
4.465         	2.149226e-04
4.47          	2.126852e-04
4.475         	2.089775e-04
4.48          	2.189837e-04
4.485         	2.062997e-04
4.49          	2.043591e-04
4.495         	2.010009e-04
4.5           	1.995108e-04
4.505         	1.960825e-04
4.51          	1.933016e-04
4.515         	1.931965e-04
4.52          	1.888452e-04
4.525         	1.849924e-04
4.53          	1.827718e-04
4.535         	1.798845e-04
4.54          	1.776447e-04
4.545         	1.769187e-04
4.55          	1.797002e-04
4.555         	1.763583e-04
4.56          	1.747174e-04
4.565         	1.724765e-04
4.57          	1.712545e-04
4.575         	1.703600e-04
4.58          	1.691182e-04
4.585         	1.675940e-04
4.59          	1.678240e-04
4.595         	1.671661e-04
4.6           	1.669548e-04
4.605         	1.665805e-04
4.61          	1.665666e-04
4.615         	1.781696e-04
4.62          	1.688256e-04
4.625         	1.690187e-04
4.63          	1.704531e-04
4.635         	1.679990e-04
4.64          	1.683230e-04
4.645         	1.677179e-04
4.65          	1.688907e-04
4.655         	1.690844e-04
4.66          	1.693525e-04
4.665         	1.750520e-04
4.67          	1.753136e-04
4.675         	1.735599e-04
4.68          	1.741715e-04
4.685         	1.758038e-04
4.69          	1.773509e-04
4.695         	1.902427e-04
4.7           	1.816987e-04
4.705         	1.916207e-04
4.71          	1.853700e-04
4.715         	1.886541e-04
4.72          	1.862086e-04
4.725         	1.848824e-04
4.73          	1.868951e-04
4.735         	1.864792e-04
4.74          	1.873401e-04
4.745         	2.019485e-04
4.75          	2.000684e-04
4.755         	2.165930e-04
4.76          	2.115010e-04
4.765         	1.968118e-04
4.77          	1.928856e-04
4.775         	1.902008e-04
4.78          	1.879179e-04
4.785         	1.966163e-04
4.79          	2.002465e-04
4.795         	1.898479e-04
4.8           	1.864643e-04
4.805         	1.977783e-04
4.81          	1.985054e-04
4.815         	1.859922e-04
4.82          	1.812886e-04
4.825         	1.803074e-04
4.83          	1.778643e-04
4.835         	1.767283e-04
4.84          	1.746381e-04
4.845         	1.740446e-04
4.85          	1.718145e-04
4.855         	1.700257e-04
4.86          	1.715424e-04
4.865         	1.709078e-04
4.87          	1.681140e-04
4.875         	1.669563e-04
4.88          	1.688086e-04
4.885         	1.681953e-04
4.89          	1.661981e-04
4.895         	1.636838e-04
4.9           	1.625031e-04
4.905         	1.615307e-04
4.91          	1.601483e-04
4.915         	1.595119e-04
4.92          	1.587569e-04
4.925         	1.601151e-04
4.93          	1.623130e-04
4.935         	1.595398e-04
4.94          	1.578319e-04
4.945         	1.565050e-04
4.95          	1.561991e-04
4.955         	1.538497e-04
4.96          	1.532204e-04
4.965         	1.518438e-04
4.97          	1.511962e-04
4.975         	1.528559e-04
4.98          	1.511790e-04
4.985         	1.512002e-04
4.99          	1.540937e-04
4.995         	1.514789e-04
5             	1.506591e-04
5.005         	1.503037e-04
5.01          	1.499949e-04
5.015         	1.503857e-04
5.02          	1.498544e-04
5.025         	1.487365e-04
5.03          	1.482235e-04
5.035         	1.482149e-04
5.04          	1.482752e-04
5.045         	1.484161e-04
5.05          	1.475699e-04
5.055         	1.469984e-04
5.06          	1.470904e-04
5.065         	1.464317e-04
5.07          	1.464512e-04
5.075         	1.470654e-04
5.08          	1.474059e-04
5.085         	1.471419e-04
5.09          	1.464706e-04
5.095         	1.480976e-04
5.1           	1.470525e-04
5.105         	1.466736e-04
5.11          	1.471053e-04
5.115         	1.473426e-04
5.12          	1.529365e-04
5.125         	1.491331e-04
5.13          	1.477156e-04
5.135         	1.478742e-04
5.14          	1.481282e-04
5.145         	1.480753e-04
5.15          	1.480401e-04
5.155         	1.489393e-04
5.16          	1.491045e-04
5.165         	1.518822e-04
5.17          	1.493742e-04
5.175         	1.483766e-04
5.18          	1.481746e-04
5.185         	1.474314e-04
5.19          	1.474804e-04
5.195         	1.473990e-04
5.2           	1.503262e-04
5.205         	1.496408e-04
5.21          	1.479438e-04
5.215         	1.468163e-04
5.22          	1.465111e-04
5.225         	1.465102e-04
5.23          	1.457131e-04
5.235         	1.453065e-04
5.24          	1.448540e-04
5.245         	1.506187e-04
5.25          	1.471050e-04
5.255         	1.453743e-04
5.26          	1.468907e-04
5.265         	1.454089e-04
5.27          	1.433043e-04
5.275         	1.426178e-04
5.28          	1.417978e-04
5.285         	1.410334e-04
5.29          	1.414803e-04
5.295         	1.397206e-04
5.3           	1.394587e-04
5.305         	1.394535e-04
5.31          	1.387763e-04
5.315         	1.395624e-04
5.32          	1.396214e-04
5.325         	1.397341e-04
5.33          	1.408632e-04
5.335         	1.412448e-04
5.34          	1.437443e-04
5.345         	1.413972e-04
5.35          	1.400814e-04
5.355         	1.404013e-04
5.36          	1.404679e-04
5.365         	1.412555e-04
5.37          	1.414260e-04
