# Region      : all 
# Cells       : 64000
# Volume      : 2.000000e-03
# Time        	volAverage(alpha.air)
25.45         	4.040713e-02
25.5          	4.041901e-02
25.55         	4.043141e-02
25.6          	4.044208e-02
25.65         	4.044946e-02
25.7          	4.045299e-02
25.75         	4.045337e-02
25.8          	4.045206e-02
25.85         	4.045057e-02
25.9          	4.044979e-02
25.95         	4.044993e-02
26            	4.045068e-02
26.05         	4.045147e-02
26.1          	4.045161e-02
26.15         	4.045048e-02
26.2          	4.044749e-02
26.25         	4.044230e-02
26.3          	4.043471e-02
26.35         	4.042528e-02
26.4          	4.041517e-02
26.45         	4.040565e-02
26.5          	4.039747e-02
26.55         	4.039126e-02
26.6          	4.038766e-02
26.65         	4.038729e-02
26.7          	4.039010e-02
26.75         	4.039487e-02
26.8          	4.039986e-02
26.85         	4.040380e-02
26.9          	4.040705e-02
26.95         	4.041143e-02
27            	4.041894e-02
27.05         	4.043086e-02
27.1          	4.044686e-02
27.15         	4.046536e-02
27.2          	4.048361e-02
27.25         	4.049813e-02
27.3          	4.050532e-02
27.35         	4.050200e-02
27.4          	4.048586e-02
27.45         	4.045571e-02
27.5          	4.041189e-02
27.55         	4.035678e-02
27.6          	4.029525e-02
27.65         	4.023496e-02
27.7          	4.018581e-02
27.75         	4.015599e-02
27.8          	4.014864e-02
27.85         	4.016281e-02
27.9          	4.019529e-02
27.95         	4.024036e-02
28            	4.029214e-02
28.05         	4.034615e-02
28.1          	4.039881e-02
28.15         	4.044823e-02
28.2          	4.049382e-02
28.25         	4.053569e-02
28.3          	4.057418e-02
28.35         	4.060947e-02
28.4          	4.064183e-02
28.45         	4.067249e-02
28.5          	4.070310e-02
28.55         	4.073561e-02
28.6          	4.077316e-02
28.65         	4.081712e-02
28.7          	4.086374e-02
28.75         	4.091020e-02
28.8          	4.095462e-02
28.85         	4.099766e-02
28.9          	4.104007e-02
28.95         	4.108102e-02
29            	4.111939e-02
29.05         	4.115360e-02
29.1          	4.118238e-02
29.15         	4.120542e-02
29.2          	4.122384e-02
29.25         	4.123866e-02
29.3          	4.125213e-02
29.35         	4.126612e-02
29.4          	4.128119e-02
29.45         	4.129754e-02
29.5          	4.131468e-02
29.55         	4.133208e-02
29.6          	4.134903e-02
29.65         	4.136473e-02
29.7          	4.137827e-02
29.75         	4.138920e-02
29.8          	4.139770e-02
29.85         	4.140417e-02
29.9          	4.140881e-02
29.95         	4.141152e-02
30            	4.141175e-02
30.05         	4.140889e-02
30.1          	4.140189e-02
30.15         	4.138867e-02
30.2          	4.136703e-02
30.25         	4.133551e-02
30.3          	4.129380e-02
30.35         	4.124291e-02
30.4          	4.118447e-02
30.45         	4.112117e-02
30.5          	4.105564e-02
30.55         	4.099070e-02
30.6          	4.092899e-02
30.65         	4.087174e-02
30.7          	4.081874e-02
30.75         	4.076823e-02
30.8          	4.071838e-02
30.85         	4.066726e-02
30.9          	4.061316e-02
30.95         	4.055380e-02
31            	4.048751e-02
31.05         	4.041406e-02
31.1          	4.033481e-02
31.15         	4.025289e-02
31.2          	4.017177e-02
31.25         	4.009425e-02
31.3          	4.002240e-02
31.35         	3.995703e-02
31.4          	3.989841e-02
31.45         	3.984680e-02
31.5          	3.980195e-02
31.55         	3.976316e-02
31.6          	3.972935e-02
31.65         	3.969961e-02
31.7          	3.967337e-02
31.75         	3.965080e-02
31.8          	3.963299e-02
31.85         	3.962185e-02
31.9          	3.962094e-02
31.95         	3.963323e-02
32            	3.965959e-02
32.05         	3.969979e-02
32.1          	3.975273e-02
32.15         	3.981540e-02
32.2          	3.988501e-02
32.25         	3.995920e-02
32.3          	4.003607e-02
32.35         	4.011359e-02
32.4          	4.018921e-02
32.45         	4.026124e-02
32.5          	4.032918e-02
32.55         	4.039332e-02
32.6          	4.045319e-02
32.65         	4.050921e-02
32.7          	4.056217e-02
32.75         	4.061203e-02
32.8          	4.065824e-02
32.85         	4.069909e-02
32.9          	4.073298e-02
32.95         	4.075954e-02
33            	4.077920e-02
33.05         	4.079113e-02
33.1          	4.079511e-02
33.15         	4.079257e-02
33.2          	4.078499e-02
33.25         	4.077343e-02
33.3          	4.075905e-02
33.35         	4.074236e-02
33.4          	4.072275e-02
33.45         	4.069934e-02
33.5          	4.067232e-02
33.55         	4.064198e-02
33.6          	4.060873e-02
33.65         	4.057421e-02
33.7          	4.054122e-02
33.75         	4.051381e-02
33.8          	4.049569e-02
33.85         	4.048914e-02
33.9          	4.049257e-02
33.95         	4.050286e-02
34            	4.051499e-02
34.05         	4.052550e-02
34.1          	4.053359e-02
34.15         	4.054009e-02
34.2          	4.054622e-02
34.25         	4.055207e-02
34.3          	4.055747e-02
34.35         	4.056200e-02
34.4          	4.056551e-02
34.45         	4.056786e-02
34.5          	4.056879e-02
34.55         	4.056800e-02
34.6          	4.056494e-02
34.65         	4.055893e-02
34.7          	4.054916e-02
34.75         	4.053493e-02
34.8          	4.051582e-02
34.85         	4.049227e-02
34.9          	4.046478e-02
34.95         	4.043334e-02
35            	4.039846e-02
35.05         	4.036132e-02
35.1          	4.032498e-02
35.15         	4.029467e-02
35.2          	4.027647e-02
35.25         	4.027094e-02
35.3          	4.027407e-02
35.35         	4.028038e-02
35.4          	4.028534e-02
35.45         	4.028639e-02
35.5          	4.028329e-02
35.55         	4.027531e-02
35.6          	4.026291e-02
35.65         	4.024750e-02
35.7          	4.023261e-02
35.75         	4.022078e-02
35.8          	4.021416e-02
35.85         	4.021280e-02
35.9          	4.021321e-02
35.95         	4.021058e-02
36            	4.020273e-02
36.05         	4.019152e-02
36.1          	4.018165e-02
36.15         	4.018173e-02
36.2          	4.019881e-02
36.25         	4.023661e-02
36.3          	4.029222e-02
36.35         	4.035974e-02
36.4          	4.043546e-02
36.45         	4.051475e-02
36.5          	4.059249e-02
36.55         	4.066473e-02
36.6          	4.072741e-02
36.65         	4.077712e-02
36.7          	4.081213e-02
36.75         	4.083272e-02
36.8          	4.084112e-02
36.85         	4.084201e-02
36.9          	4.083975e-02
36.95         	4.083807e-02
37            	4.083985e-02
37.05         	4.084722e-02
37.1          	4.086106e-02
37.15         	4.087973e-02
37.2          	4.089866e-02
37.25         	4.091209e-02
37.3          	4.091554e-02
37.35         	4.090791e-02
37.4          	4.089202e-02
37.45         	4.087368e-02
37.5          	4.085969e-02
37.55         	4.085424e-02
37.6          	4.085360e-02
37.65         	4.085272e-02
37.7          	4.084922e-02
37.75         	4.084293e-02
37.8          	4.083325e-02
37.85         	4.082005e-02
37.9          	4.080124e-02
37.95         	4.077525e-02
38            	4.074050e-02
38.05         	4.069575e-02
38.1          	4.064168e-02
38.15         	4.058024e-02
38.2          	4.051592e-02
38.25         	4.045248e-02
38.3          	4.039575e-02
38.35         	4.035128e-02
38.4          	4.032277e-02
38.45         	4.031196e-02
38.5          	4.031966e-02
38.55         	4.034677e-02
38.6          	4.039398e-02
38.65         	4.045710e-02
38.7          	4.053123e-02
38.75         	4.061185e-02
38.8          	4.069449e-02
38.85         	4.077472e-02
38.9          	4.084804e-02
38.95         	4.091119e-02
39            	4.096420e-02
39.05         	4.101050e-02
39.1          	4.105461e-02
39.15         	4.109927e-02
39.2          	4.114548e-02
39.25         	4.119331e-02
39.3          	4.124261e-02
39.35         	4.129343e-02
39.4          	4.134525e-02
39.45         	4.139661e-02
39.5          	4.144572e-02
39.55         	4.149043e-02
39.6          	4.152741e-02
39.65         	4.155229e-02
39.7          	4.156205e-02
39.75         	4.155490e-02
39.8          	4.152906e-02
39.85         	4.148597e-02
39.9          	4.142983e-02
39.95         	4.136432e-02
40            	4.128820e-02
40.05         	4.119917e-02
40.1          	4.110058e-02
40.15         	4.100201e-02
40.2          	4.091154e-02
40.25         	4.083128e-02
40.3          	4.076204e-02
40.35         	4.070408e-02
40.4          	4.065806e-02
40.45         	4.062785e-02
40.5          	4.061739e-02
40.55         	4.062694e-02
40.6          	4.065298e-02
40.65         	4.068916e-02
40.7          	4.073011e-02
40.75         	4.077238e-02
40.8          	4.081322e-02
40.85         	4.085185e-02
40.9          	4.089036e-02
40.95         	4.093106e-02
41            	4.097534e-02
41.05         	4.102402e-02
41.1          	4.107762e-02
41.15         	4.113582e-02
41.2          	4.119583e-02
41.25         	4.125453e-02
41.3          	4.130984e-02
41.35         	4.135991e-02
41.4          	4.140416e-02
41.45         	4.144179e-02
41.5          	4.147622e-02
41.55         	4.150776e-02
41.6          	4.153587e-02
41.65         	4.155988e-02
41.7          	4.157860e-02
41.75         	4.159064e-02
41.8          	4.159557e-02
41.85         	4.159418e-02
41.9          	4.158880e-02
41.95         	4.158167e-02
42            	4.157486e-02
42.05         	4.156981e-02
42.1          	4.156683e-02
42.15         	4.156535e-02
42.2          	4.156419e-02
42.25         	4.156164e-02
42.3          	4.155595e-02
42.35         	4.154590e-02
42.4          	4.153096e-02
42.45         	4.151087e-02
42.5          	4.148540e-02
42.55         	4.145451e-02
42.6          	4.141794e-02
42.65         	4.137544e-02
42.7          	4.132707e-02
42.75         	4.127316e-02
42.8          	4.121449e-02
42.85         	4.115241e-02
42.9          	4.108813e-02
42.95         	4.102234e-02
43            	4.095477e-02
43.05         	4.088441e-02
43.1          	4.080997e-02
43.15         	4.073047e-02
43.2          	4.064568e-02
43.25         	4.055625e-02
43.3          	4.046339e-02
43.35         	4.037077e-02
43.4          	4.028692e-02
43.45         	4.022009e-02
43.5          	4.017464e-02
43.55         	4.015265e-02
43.6          	4.015623e-02
43.65         	4.018438e-02
43.7          	4.023120e-02
43.75         	4.028893e-02
43.8          	4.035215e-02
43.85         	4.041906e-02
43.9          	4.049093e-02
43.95         	4.056827e-02
44            	4.064998e-02
44.05         	4.073430e-02
44.1          	4.081979e-02
44.15         	4.090521e-02
44.2          	4.098919e-02
44.25         	4.106983e-02
44.3          	4.114464e-02
44.35         	4.121075e-02
44.4          	4.126539e-02
44.45         	4.130735e-02
44.5          	4.133689e-02
44.55         	4.135407e-02
44.6          	4.135842e-02
44.65         	4.135051e-02
44.7          	4.133310e-02
44.75         	4.131096e-02
44.8          	4.128928e-02
44.85         	4.127214e-02
44.9          	4.126097e-02
44.95         	4.125497e-02
45            	4.125242e-02
45.05         	4.125144e-02
45.1          	4.125012e-02
45.15         	4.124649e-02
45.2          	4.123860e-02
45.25         	4.122458e-02
45.3          	4.120254e-02
45.35         	4.117164e-02
45.4          	4.113266e-02
45.45         	4.108798e-02
45.5          	4.104126e-02
45.55         	4.099738e-02
45.6          	4.095991e-02
45.65         	4.093001e-02
45.7          	4.090698e-02
45.75         	4.088772e-02
45.8          	4.086814e-02
45.85         	4.084325e-02
45.9          	4.081213e-02
45.95         	4.077981e-02
46            	4.075697e-02
46.05         	4.075709e-02
46.1          	4.078669e-02
46.15         	4.083727e-02
46.2          	4.089715e-02
46.25         	4.096007e-02
46.3          	4.102335e-02
46.35         	4.108715e-02
46.4          	4.115139e-02
46.45         	4.121547e-02
46.5          	4.127999e-02
46.55         	4.134577e-02
46.6          	4.141291e-02
46.65         	4.148126e-02
46.7          	4.154951e-02
46.75         	4.161482e-02
46.8          	4.167345e-02
46.85         	4.172231e-02
46.9          	4.176005e-02
46.95         	4.178645e-02
47            	4.180158e-02
47.05         	4.180569e-02
47.1          	4.179927e-02
47.15         	4.178281e-02
47.2          	4.175722e-02
47.25         	4.172405e-02
47.3          	4.168571e-02
47.35         	4.164491e-02
47.4          	4.160344e-02
47.45         	4.156274e-02
47.5          	4.152394e-02
47.55         	4.148715e-02
47.6          	4.145209e-02
47.65         	4.141877e-02
47.7          	4.138748e-02
47.75         	4.135864e-02
47.8          	4.133261e-02
47.85         	4.130940e-02
47.9          	4.128806e-02
47.95         	4.126727e-02
48            	4.124558e-02
48.05         	4.122195e-02
48.1          	4.119583e-02
48.15         	4.116731e-02
48.2          	4.113701e-02
48.25         	4.110548e-02
48.3          	4.107268e-02
48.35         	4.103842e-02
48.4          	4.100299e-02
48.45         	4.096671e-02
48.5          	4.092980e-02
48.55         	4.089228e-02
48.6          	4.085390e-02
48.65         	4.081458e-02
48.7          	4.077490e-02
48.75         	4.073578e-02
48.8          	4.069823e-02
48.85         	4.066298e-02
48.9          	4.063086e-02
48.95         	4.060238e-02
49            	4.057746e-02
49.05         	4.055501e-02
49.1          	4.053310e-02
49.15         	4.050962e-02
49.2          	4.048291e-02
49.25         	4.045209e-02
49.3          	4.041640e-02
49.35         	4.037575e-02
49.4          	4.033058e-02
49.45         	4.028275e-02
49.5          	4.023535e-02
49.55         	4.019223e-02
49.6          	4.015670e-02
49.65         	4.013072e-02
49.7          	4.011367e-02
49.75         	4.010415e-02
49.8          	4.010096e-02
49.85         	4.010246e-02
49.9          	4.010616e-02
49.95         	4.010930e-02
50            	4.011024e-02
50.05         	4.010826e-02
50.1          	4.010358e-02
50.15         	4.009704e-02
50.2          	4.008952e-02
50.25         	4.008176e-02
50.3          	4.007442e-02
50.35         	4.006806e-02
50.4          	4.006243e-02
50.45         	4.005658e-02
50.5          	4.004940e-02
50.55         	4.004048e-02
50.6          	4.002989e-02
50.65         	4.001801e-02
50.7          	4.000548e-02
50.75         	3.999245e-02
50.8          	3.997778e-02
50.85         	3.995894e-02
50.9          	3.993392e-02
50.95         	3.990377e-02
51            	3.987161e-02
51.05         	3.984505e-02
51.1          	3.982963e-02
51.15         	3.982492e-02
51.2          	3.982783e-02
51.25         	3.983564e-02
51.3          	3.984567e-02
51.35         	3.985581e-02
51.4          	3.986581e-02
51.45         	3.987415e-02
51.5          	3.987647e-02
51.55         	3.987235e-02
51.6          	3.986766e-02
51.65         	3.986907e-02
51.7          	3.987970e-02
51.75         	3.989959e-02
51.8          	3.992608e-02
51.85         	3.995685e-02
51.9          	3.999051e-02
51.95         	4.002637e-02
52            	4.006422e-02
52.05         	4.010377e-02
52.1          	4.014280e-02
52.15         	4.017769e-02
52.2          	4.020516e-02
52.25         	4.022393e-02
52.3          	4.023582e-02
52.35         	4.024569e-02
52.4          	4.025895e-02
52.45         	4.027903e-02
52.5          	4.030685e-02
52.55         	4.034161e-02
52.6          	4.038072e-02
52.65         	4.042129e-02
52.7          	4.046082e-02
52.75         	4.049782e-02
52.8          	4.053234e-02
52.85         	4.056583e-02
52.9          	4.060004e-02
52.95         	4.063639e-02
53            	4.067606e-02
53.05         	4.072028e-02
53.1          	4.077000e-02
53.15         	4.082518e-02
53.2          	4.088454e-02
53.25         	4.094592e-02
53.3          	4.100722e-02
53.35         	4.106516e-02
53.4          	4.111467e-02
53.45         	4.115162e-02
53.5          	4.117169e-02
53.55         	4.117152e-02
53.6          	4.114927e-02
53.65         	4.110611e-02
53.7          	4.104455e-02
53.75         	4.096924e-02
53.8          	4.088615e-02
