# Residuals   
# Time        	p_rgh         
1.01          	1.526579e-03
1.015         	1.642742e-03
1.02          	1.893126e-03
1.025         	1.701261e-03
1.03          	1.611495e-03
1.035         	2.301950e-03
1.04          	1.689189e-03
1.045         	1.757366e-03
1.05          	1.574734e-03
1.055         	2.089027e-03
1.06          	1.535953e-03
1.065         	1.386964e-03
1.07          	1.497802e-03
1.075         	1.463715e-03
1.08          	1.234620e-03
1.085         	1.401017e-03
1.09          	1.270337e-03
1.095         	1.204657e-03
1.1           	3.381040e-03
1.105         	1.740796e-03
1.11          	1.287844e-03
1.115         	1.361383e-03
1.12          	1.439508e-03
1.125         	1.357173e-03
1.13          	1.259894e-03
1.135         	1.170505e-03
1.14          	1.144041e-03
1.145         	1.558376e-03
1.15          	1.205663e-03
1.155         	1.110218e-03
1.16          	1.040103e-03
1.165         	1.003953e-03
1.17          	1.069545e-03
1.175         	9.869685e-04
1.18          	9.461958e-04
1.185         	9.374309e-04
1.19          	1.085074e-03
1.195         	1.226385e-03
1.2           	1.201850e-03
1.205         	1.256566e-03
1.21          	1.104427e-03
1.215         	1.066710e-03
1.22          	1.065653e-02
1.225         	2.395125e-03
1.23          	2.564877e-03
1.235         	1.327715e-03
1.24          	9.846077e-04
1.245         	9.406339e-04
1.25          	2.047067e-03
1.255         	1.691960e-03
1.26          	1.118164e-03
1.265         	1.027143e-03
1.27          	1.253727e-03
1.275         	1.034596e-03
1.28          	9.555386e-04
1.285         	1.000951e-03
1.29          	1.161036e-03
1.295         	1.094083e-03
1.3           	3.215933e-03
1.305         	9.539020e-04
1.31          	9.235987e-04
1.315         	9.118774e-04
1.32          	9.597317e-04
1.325         	5.747007e-03
1.33          	1.573113e-03
1.335         	1.344939e-03
1.34          	1.433113e-03
1.345         	9.940107e-04
1.35          	9.476974e-04
1.355         	9.620406e-04
1.36          	1.125901e-03
1.365         	1.074249e-03
1.37          	1.081796e-03
1.375         	1.273501e-03
1.38          	2.491225e-03
1.385         	1.705835e-03
1.39          	1.192036e-03
1.395         	8.294236e-04
1.4           	8.057868e-04
1.405         	7.858073e-04
1.41          	1.163968e-03
1.415         	8.141649e-04
1.42          	7.487096e-04
1.425         	7.528692e-04
1.43          	1.150593e-03
1.435         	9.015032e-04
1.44          	9.386498e-04
1.445         	7.340716e-04
1.45          	6.765265e-04
1.455         	6.576118e-04
1.46          	6.693911e-04
1.465         	6.584221e-04
1.47          	6.422736e-04
1.475         	7.611010e-04
1.48          	6.193603e-04
1.485         	5.952067e-04
1.49          	7.000352e-04
1.495         	7.372735e-04
1.5           	6.329799e-04
1.505         	6.313578e-04
1.51          	6.347351e-04
1.515         	7.099644e-04
1.52          	7.091371e-04
1.525         	6.338321e-04
1.53          	5.428388e-04
1.535         	5.058190e-04
1.54          	5.233258e-04
1.545         	4.829881e-04
1.55          	4.833291e-04
1.555         	5.580455e-04
1.56          	5.077684e-04
1.565         	1.114540e-03
1.57          	5.434386e-04
1.575         	8.019253e-04
1.58          	6.231641e-04
1.585         	4.766573e-04
1.59          	4.404268e-04
1.595         	4.349682e-04
1.6           	4.604534e-04
1.605         	4.711765e-04
1.61          	4.928296e-04
1.615         	1.394814e-03
1.62          	5.812311e-04
1.625         	2.044415e-03
1.63          	1.015575e-03
1.635         	5.639656e-04
1.64          	5.116487e-04
1.645         	4.812839e-04
1.65          	4.670643e-04
1.655         	4.399918e-04
1.66          	4.269925e-04
1.665         	4.180340e-04
1.67          	4.039265e-04
1.675         	4.137187e-04
1.68          	3.986711e-04
1.685         	3.842438e-04
1.69          	3.737466e-04
1.695         	3.655633e-04
1.7           	3.577723e-04
1.705         	3.791542e-04
1.71          	3.626186e-04
1.715         	3.692979e-04
1.72          	4.033927e-04
1.725         	3.608040e-04
1.73          	3.420753e-04
1.735         	3.642775e-04
1.74          	3.571953e-04
1.745         	3.542523e-04
1.75          	3.871559e-04
1.755         	3.882474e-04
1.76          	4.184440e-04
1.765         	6.682171e-04
1.77          	4.294565e-04
1.775         	3.487189e-04
1.78          	3.573567e-04
1.785         	3.998467e-04
1.79          	5.685188e-04
1.795         	4.469586e-04
1.8           	3.562472e-04
1.805         	3.228914e-04
1.81          	3.251686e-04
1.815         	3.241051e-04
1.82          	3.928876e-04
1.825         	3.872544e-04
1.83          	4.085656e-04
1.835         	3.200824e-04
1.84          	2.907486e-04
1.845         	2.815712e-04
1.85          	2.729306e-04
1.855         	2.721078e-04
1.86          	3.258568e-04
1.865         	2.893952e-04
1.87          	2.728051e-04
1.875         	3.111699e-04
1.88          	2.740797e-04
1.885         	2.888829e-04
1.89          	3.298751e-04
1.895         	3.467656e-04
1.9           	3.645748e-04
1.905         	7.912031e-04
1.91          	3.846023e-04
1.915         	3.214026e-04
1.92          	2.954921e-04
1.925         	2.731094e-04
1.93          	3.148413e-04
1.935         	2.572235e-04
1.94          	2.449108e-04
1.945         	2.499590e-04
1.95          	4.545219e-04
1.955         	3.148444e-04
1.96          	2.647998e-04
1.965         	2.575387e-04
1.97          	2.552824e-04
1.975         	2.409966e-04
1.98          	2.505654e-04
1.985         	2.563680e-04
1.99          	2.410019e-04
1.995         	2.605290e-04
2             	2.780729e-04
2.005         	2.808812e-04
2.01          	5.952144e-04
2.015         	3.675386e-04
2.02          	2.968021e-04
2.025         	2.456094e-04
2.03          	2.394754e-04
2.035         	2.371443e-04
2.04          	8.141836e-04
2.045         	3.738465e-04
2.05          	3.506639e-04
2.055         	2.965343e-04
2.06          	3.164888e-04
2.065         	2.200979e-04
2.07          	2.204071e-04
2.075         	2.090060e-04
2.08          	2.022308e-04
2.085         	1.998562e-04
2.09          	2.019954e-04
2.095         	2.668929e-04
2.1           	2.134530e-04
2.105         	2.539461e-04
2.11          	2.660899e-04
2.115         	2.107574e-04
2.12          	2.086502e-04
2.125         	3.065707e-04
2.13          	2.229065e-04
2.135         	2.210493e-04
2.14          	2.067108e-04
2.145         	1.947381e-04
2.15          	1.890851e-04
2.155         	1.846824e-04
2.16          	2.089898e-04
2.165         	2.432956e-04
2.17          	1.973963e-04
2.175         	1.771583e-04
2.18          	1.754726e-04
2.185         	1.785196e-04
2.19          	1.799019e-04
2.195         	1.815557e-04
2.2           	1.703971e-04
2.205         	1.717920e-04
2.21          	1.792555e-04
2.215         	2.216118e-04
2.22          	2.957926e-04
2.225         	2.194589e-03
2.23          	3.789018e-04
2.235         	3.387056e-04
2.24          	2.485814e-04
2.245         	2.318536e-04
2.25          	2.114410e-04
2.255         	2.156102e-04
2.26          	2.114125e-04
2.265         	2.694544e-04
2.27          	3.085306e-04
2.275         	2.520468e-04
2.28          	2.195460e-04
2.285         	3.255728e-04
2.29          	2.326744e-04
2.295         	2.076476e-04
2.3           	2.054312e-04
2.305         	2.903056e-04
2.31          	3.153140e-04
2.315         	2.103691e-04
2.32          	1.871057e-04
2.325         	1.945261e-04
2.33          	2.337161e-04
2.335         	1.968608e-04
2.34          	1.821828e-04
2.345         	1.808282e-04
2.35          	1.814509e-04
2.355         	2.054971e-04
2.36          	4.442917e-04
2.365         	2.447705e-04
2.37          	2.112412e-04
2.375         	2.011793e-04
2.38          	1.980275e-04
2.385         	3.211004e-04
2.39          	1.961006e-04
2.395         	1.781470e-04
2.4           	1.779281e-04
2.405         	1.918232e-04
2.41          	3.526609e-04
2.415         	2.421313e-04
2.42          	1.890580e-04
2.425         	1.500342e-03
2.43          	7.728547e-04
2.435         	4.289662e-04
2.44          	2.513674e-04
2.445         	2.082222e-04
2.45          	1.892123e-04
2.455         	1.792387e-04
2.46          	1.750627e-04
2.465         	1.704399e-04
2.47          	1.784618e-04
2.475         	1.734543e-04
2.48          	1.715044e-04
2.485         	1.734069e-04
2.49          	1.891926e-04
2.495         	1.865050e-04
2.5           	1.742525e-04
2.505         	1.741315e-04
2.51          	1.788123e-04
2.515         	2.867292e-04
2.52          	2.277111e-04
2.525         	1.743332e-04
2.53          	1.656892e-04
2.535         	1.858129e-04
2.54          	1.741482e-04
2.545         	2.319955e-04
2.55          	2.187850e-04
2.555         	2.137201e-04
2.56          	2.087411e-04
2.565         	2.235653e-04
2.57          	2.788446e-04
2.575         	4.254991e-04
2.58          	1.701563e-04
2.585         	1.674579e-04
2.59          	1.543202e-04
2.595         	1.475028e-04
2.6           	1.437478e-04
2.605         	1.416368e-04
2.61          	1.421835e-04
2.615         	1.457152e-04
2.62          	1.628067e-03
2.625         	4.000477e-04
2.63          	3.001330e-04
2.635         	2.003287e-04
2.64          	1.661138e-04
2.645         	2.581828e-04
2.65          	1.971708e-04
2.655         	1.598446e-04
2.66          	1.502432e-04
2.665         	1.468553e-04
2.67          	2.509986e-04
2.675         	1.572709e-04
2.68          	1.411198e-04
2.685         	1.400820e-04
2.69          	1.408044e-04
2.695         	1.415096e-04
2.7           	1.415088e-04
2.705         	1.428350e-04
2.71          	1.405273e-04
2.715         	1.378781e-04
2.72          	1.377062e-04
2.725         	1.386950e-04
2.73          	1.401918e-04
2.735         	1.434957e-04
2.74          	1.483005e-04
2.745         	1.516459e-04
2.75          	1.532858e-04
2.755         	1.566570e-04
2.76          	2.795289e-04
2.765         	1.966594e-04
2.77          	1.668031e-04
2.775         	1.523931e-04
2.78          	1.619223e-04
2.785         	1.639525e-04
2.79          	1.798961e-04
2.795         	1.915348e-04
2.8           	1.984896e-04
2.805         	1.519374e-04
2.81          	1.372627e-04
2.815         	4.747527e-04
2.82          	8.454095e-04
2.825         	3.275658e-04
2.83          	7.501289e-04
2.835         	6.504497e-04
2.84          	3.768438e-04
2.845         	2.450518e-04
2.85          	1.973498e-04
2.855         	1.754630e-04
2.86          	1.709750e-04
2.865         	1.755852e-04
2.87          	1.748505e-04
2.875         	1.722033e-04
2.88          	1.633644e-04
2.885         	1.645002e-04
2.89          	1.707756e-04
2.895         	1.792222e-04
2.9           	4.762854e-04
2.905         	2.745401e-04
2.91          	2.297914e-04
2.915         	2.059197e-04
2.92          	6.487346e-04
2.925         	2.386930e-04
2.93          	1.952742e-04
2.935         	1.757747e-04
2.94          	1.681406e-04
2.945         	1.694448e-04
2.95          	1.614157e-04
2.955         	1.559570e-04
2.96          	1.534338e-04
2.965         	6.314467e-04
2.97          	2.801997e-04
2.975         	2.237196e-04
2.98          	1.785684e-04
2.985         	1.578913e-04
2.99          	1.578579e-04
2.995         	1.574015e-04
3             	1.591694e-04
3.005         	1.523402e-04
3.01          	1.422964e-04
3.015         	1.367179e-04
3.02          	1.373653e-04
3.025         	1.370404e-04
3.03          	1.331628e-04
3.035         	1.379813e-04
3.04          	1.316118e-04
3.045         	1.291262e-04
3.05          	1.290186e-04
3.055         	1.245032e-04
3.06          	1.227351e-04
3.065         	1.236327e-04
3.07          	1.764158e-03
3.075         	1.419093e-03
3.08          	6.485897e-04
3.085         	3.231993e-04
3.09          	1.862969e-04
3.095         	3.038052e-04
3.1           	1.678208e-04
3.105         	1.589706e-04
3.11          	1.410421e-04
3.115         	1.328536e-04
3.12          	1.269358e-04
3.125         	1.278371e-04
3.13          	1.312738e-04
3.135         	1.320683e-04
3.14          	1.292803e-04
3.145         	1.511869e-04
3.15          	1.768480e-04
3.155         	1.284661e-04
3.16          	1.171068e-04
3.165         	1.147441e-04
3.17          	1.141310e-04
3.175         	1.191429e-04
3.18          	1.132227e-04
3.185         	1.134142e-04
3.19          	1.274647e-04
3.195         	1.357897e-04
3.2           	1.704568e-04
3.205         	1.404997e-04
3.21          	1.345251e-04
3.215         	1.297805e-04
3.22          	1.565357e-04
3.225         	1.459320e-04
3.23          	1.561394e-04
3.235         	1.490758e-04
3.24          	1.356561e-04
3.245         	7.916434e-04
3.25          	2.230562e-04
3.255         	1.668718e-04
3.26          	1.220974e-04
3.265         	1.092202e-04
3.27          	1.180318e-04
3.275         	1.057615e-04
3.28          	1.116716e-04
3.285         	1.037396e-04
3.29          	1.006652e-04
3.295         	1.009283e-04
3.3           	1.006756e-04
3.305         	1.011351e-04
3.31          	1.026091e-04
3.315         	1.096297e-04
3.32          	1.043663e-04
3.325         	1.247318e-04
3.33          	1.176059e-04
3.335         	1.153806e-04
3.34          	1.233953e-04
3.345         	1.118205e-04
3.35          	1.116437e-04
3.355         	1.842881e-04
3.36          	1.264640e-04
3.365         	1.159509e-04
3.37          	1.115235e-04
3.375         	3.740379e-04
3.38          	2.378694e-04
3.385         	1.313536e-04
3.39          	1.123275e-04
3.395         	9.759676e-05
3.4           	9.183017e-05
3.405         	8.892182e-05
3.41          	8.646405e-05
3.415         	8.533909e-05
3.42          	8.477779e-05
3.425         	8.371965e-05
3.43          	8.218613e-05
3.435         	8.123014e-05
3.44          	7.945794e-05
3.445         	7.889353e-05
3.45          	7.979508e-05
3.455         	8.065508e-05
3.46          	8.295320e-05
3.465         	8.344824e-05
3.47          	8.253031e-05
3.475         	1.137949e-04
3.48          	1.189245e-04
3.485         	4.903741e-04
3.49          	2.976006e-04
3.495         	1.280360e-04
3.5           	9.392795e-05
3.505         	8.138163e-05
3.51          	8.013671e-05
3.515         	7.915054e-05
3.52          	7.841750e-05
3.525         	7.830189e-05
3.53          	8.000102e-05
3.535         	7.967029e-05
3.54          	8.003909e-05
3.545         	7.981494e-05
3.55          	7.994184e-05
3.555         	8.109786e-05
3.56          	8.007411e-05
3.565         	7.833712e-05
3.57          	7.880023e-05
3.575         	9.677063e-05
3.58          	1.012631e-04
3.585         	1.093995e-04
3.59          	1.166796e-04
3.595         	6.762579e-04
3.6           	8.380485e-04
3.605         	9.194151e-04
3.61          	2.892427e-04
3.615         	1.699084e-04
3.62          	1.134885e-04
3.625         	9.758500e-05
3.63          	9.425692e-05
3.635         	9.413295e-05
3.64          	9.282681e-05
3.645         	9.630076e-05
3.65          	1.003060e-04
3.655         	1.044825e-04
3.66          	1.039382e-04
3.665         	1.079113e-04
3.67          	1.059200e-04
3.675         	3.378761e-04
3.68          	1.076984e-04
3.685         	1.106843e-04
3.69          	1.005076e-04
3.695         	1.046543e-04
3.7           	9.694007e-05
3.705         	9.829242e-05
3.71          	9.765144e-05
3.715         	9.332146e-05
3.72          	8.945878e-05
3.725         	9.097899e-05
3.73          	8.887212e-05
3.735         	9.608325e-05
3.74          	9.666078e-05
3.745         	9.419111e-05
3.75          	9.298270e-05
3.755         	3.276592e-04
3.76          	1.105720e-04
3.765         	1.097294e-04
3.77          	9.218722e-05
3.775         	8.847243e-05
3.78          	8.871549e-05
3.785         	9.313592e-05
3.79          	1.081721e-04
3.795         	4.869327e-04
3.8           	8.295359e-04
3.805         	4.585379e-04
3.81          	1.697162e-04
3.815         	1.390259e-04
3.82          	1.097928e-04
3.825         	9.889836e-05
3.83          	9.376538e-05
3.835         	9.318869e-05
3.84          	8.687566e-05
3.845         	9.322923e-05
3.85          	9.328179e-05
3.855         	9.440500e-05
3.86          	8.669500e-05
3.865         	9.858018e-05
3.87          	1.010463e-04
3.875         	1.063269e-04
3.88          	9.320477e-05
3.885         	9.966299e-05
3.89          	1.178511e-04
3.895         	1.189897e-04
3.9           	1.132731e-04
3.905         	1.260936e-04
3.91          	1.211231e-04
3.915         	1.146609e-04
3.92          	9.779796e-05
3.925         	1.060401e-04
3.93          	1.114919e-04
3.935         	1.250555e-04
3.94          	1.156903e-04
3.945         	1.250886e-04
3.95          	9.520076e-05
3.955         	1.058555e-04
3.96          	1.131859e-04
3.965         	1.071876e-04
3.97          	8.975174e-05
3.975         	1.224967e-04
3.98          	1.135940e-04
3.985         	1.185146e-04
3.99          	1.592190e-04
3.995         	1.346673e-04
4             	1.063499e-04
4.005         	9.231420e-05
4.01          	1.176928e-04
4.015         	1.695386e-04
4.02          	1.212556e-04
4.025         	1.045445e-04
4.03          	9.048974e-05
4.035         	1.111574e-04
4.04          	1.046999e-04
4.045         	1.069779e-04
4.05          	8.994052e-05
4.055         	9.254514e-05
4.06          	1.041755e-04
4.065         	9.731439e-05
4.07          	9.929325e-05
4.075         	1.580491e-04
4.08          	1.136025e-04
4.085         	9.904762e-05
4.09          	9.745468e-05
4.095         	1.108803e-04
4.1           	9.901000e-05
4.105         	1.015331e-04
4.11          	9.894239e-05
4.115         	9.659956e-05
4.12          	9.571178e-05
4.125         	9.718692e-05
4.13          	9.632588e-05
4.135         	9.726152e-05
4.14          	1.116326e-04
4.145         	1.588779e-04
4.15          	1.103663e-04
4.155         	1.178590e-04
4.16          	1.013976e-04
4.165         	9.320340e-05
4.17          	8.943900e-05
4.175         	8.848079e-05
4.18          	8.726929e-05
4.185         	8.631415e-05
4.19          	8.624881e-05
4.195         	8.657369e-05
4.2           	8.852823e-05
4.205         	8.954800e-05
4.21          	1.436698e-04
4.215         	1.013233e-04
4.22          	8.523333e-05
4.225         	8.203917e-05
4.23          	8.074907e-05
4.235         	8.292774e-05
4.24          	8.697250e-05
4.245         	8.279438e-04
4.25          	1.535444e-03
4.255         	8.403794e-04
4.26          	3.363667e-04
4.265         	1.484321e-04
4.27          	1.172024e-04
4.275         	9.673192e-05
4.28          	9.164048e-05
4.285         	9.196467e-05
4.29          	9.024640e-05
4.295         	9.005886e-05
4.3           	8.477918e-05
4.305         	8.206298e-05
4.31          	8.098694e-05
4.315         	8.049543e-05
4.32          	8.485969e-05
4.325         	8.280158e-05
4.33          	8.702012e-05
4.335         	7.917275e-05
4.34          	7.829292e-05
4.345         	8.769002e-05
4.35          	8.166267e-05
4.355         	8.968617e-05
4.36          	1.833764e-04
4.365         	1.382200e-04
4.37          	9.730381e-05
4.375         	8.859920e-05
4.38          	8.059791e-05
4.385         	7.857012e-05
4.39          	7.529992e-05
4.395         	7.460749e-05
4.4           	7.469984e-05
4.405         	7.365829e-05
4.41          	7.524656e-05
4.415         	7.428405e-05
4.42          	7.208529e-05
4.425         	7.140720e-05
4.43          	6.940888e-05
4.435         	6.919037e-05
4.44          	6.946776e-05
4.445         	8.231147e-05
4.45          	8.099268e-05
4.455         	8.179278e-05
4.46          	7.418475e-05
4.465         	7.086496e-05
4.47          	7.028798e-05
4.475         	6.508521e-05
4.48          	6.360274e-05
4.485         	6.331300e-05
4.49          	7.685324e-05
4.495         	6.793048e-05
4.5           	6.348396e-05
4.505         	6.053858e-05
4.51          	6.038238e-05
4.515         	6.224226e-05
4.52          	6.373205e-05
4.525         	6.587687e-05
4.53          	1.132894e-03
4.535         	3.060530e-04
4.54          	2.300720e-04
4.545         	1.381389e-04
4.55          	1.101535e-04
4.555         	9.952400e-05
4.56          	8.664857e-05
4.565         	7.772176e-05
4.57          	7.206134e-05
4.575         	7.692888e-05
4.58          	8.023541e-05
4.585         	7.846391e-05
4.59          	7.899171e-05
4.595         	8.699672e-05
4.6           	8.955433e-05
4.605         	9.167429e-05
4.61          	8.148370e-05
4.615         	8.258298e-05
4.62          	8.226032e-05
4.625         	8.266918e-05
4.63          	8.729197e-05
4.635         	8.792236e-05
4.64          	9.070341e-05
4.645         	9.584397e-05
4.65          	9.631179e-05
4.655         	9.637544e-05
4.66          	9.471126e-05
4.665         	1.067545e-04
4.67          	1.513433e-03
4.675         	2.085528e-03
4.68          	1.072371e-03
4.685         	1.197655e-02
4.69          	8.742732e-03
4.695         	4.092894e-03
4.7           	1.988646e-03
4.705         	1.286883e-03
4.71          	2.582604e-03
4.715         	2.081461e-03
4.72          	1.065532e-03
4.725         	4.909693e-04
4.73          	3.106016e-04
4.735         	2.255745e-04
4.74          	1.869049e-04
4.745         	1.709272e-04
4.75          	1.616545e-04
4.755         	1.547166e-04
4.76          	1.561786e-04
4.765         	1.499775e-04
4.77          	1.464376e-04
4.775         	1.450347e-04
4.78          	1.436825e-04
4.785         	1.438875e-04
4.79          	1.532010e-04
4.795         	1.433413e-04
4.8           	1.417855e-04
4.805         	1.406896e-04
4.81          	1.390976e-04
4.815         	1.420861e-04
4.82          	1.391235e-04
4.825         	1.349130e-04
4.83          	1.318726e-04
4.835         	1.340498e-04
4.84          	1.328655e-04
4.845         	1.314355e-04
4.85          	1.314013e-04
4.855         	1.274091e-04
4.86          	1.258188e-04
4.865         	1.250851e-04
4.87          	1.251163e-04
4.875         	1.255962e-04
4.88          	1.287895e-04
4.885         	2.415337e-04
4.89          	1.544052e-04
4.895         	1.266515e-04
4.9           	1.205047e-04
4.905         	1.183257e-04
4.91          	1.186413e-04
4.915         	1.179751e-04
4.92          	1.177802e-04
4.925         	1.179774e-04
4.93          	1.200450e-04
4.935         	2.840012e-04
4.94          	1.539366e-04
4.945         	1.257555e-04
4.95          	1.230752e-04
4.955         	1.273233e-04
4.96          	1.240516e-04
4.965         	2.266610e-04
4.97          	1.461851e-04
4.975         	1.186965e-04
4.98          	1.110611e-04
4.985         	1.084858e-04
4.99          	1.074781e-04
4.995         	1.057799e-04
5             	1.037274e-04
5.005         	1.033044e-04
5.01          	1.038130e-04
5.015         	1.058839e-04
5.02          	1.084709e-04
5.025         	1.860793e-03
5.03          	1.316281e-03
5.035         	6.189474e-04
5.04          	2.558028e-04
5.045         	1.764726e-04
5.05          	1.377017e-04
5.055         	1.278837e-04
5.06          	1.138025e-04
5.065         	1.123175e-04
5.07          	1.105890e-04
5.075         	1.141755e-04
5.08          	1.094415e-04
5.085         	1.092244e-04
5.09          	1.075460e-04
5.095         	1.076857e-04
5.1           	1.072607e-04
5.105         	1.080707e-04
5.11          	1.103108e-04
5.115         	1.129345e-04
5.12          	1.129451e-04
5.125         	1.096832e-04
5.13          	1.140491e-04
5.135         	1.141946e-04
5.14          	1.115926e-04
5.145         	1.213256e-04
5.15          	1.157829e-04
5.155         	1.140677e-04
5.16          	1.107199e-04
5.165         	1.129358e-04
5.17          	1.161885e-04
5.175         	1.128614e-04
5.18          	1.093532e-04
5.185         	1.082687e-04
5.19          	1.083662e-04
5.195         	1.075511e-04
5.2           	1.094352e-04
5.205         	1.126600e-04
5.21          	1.181144e-04
5.215         	1.690233e-04
5.22          	1.237711e-04
5.225         	1.129796e-04
5.23          	1.106674e-04
5.235         	1.110888e-04
5.24          	1.100787e-04
5.245         	1.392918e-04
5.25          	1.320129e-04
5.255         	1.146995e-04
5.26          	1.064972e-04
5.265         	1.033111e-04
5.27          	1.001175e-04
5.275         	1.001113e-04
5.28          	1.001633e-04
5.285         	9.849237e-05
5.29          	9.724913e-05
5.295         	9.945664e-05
5.3           	1.001928e-04
5.305         	1.002466e-04
5.31          	1.016529e-04
5.315         	1.051991e-04
5.32          	1.380945e-04
5.325         	9.990523e-05
5.33          	9.118455e-05
5.335         	8.977354e-05
5.34          	9.238301e-05
5.345         	9.030879e-05
5.35          	5.538433e-04
5.355         	5.433605e-04
5.36          	1.500231e-03
5.365         	4.602400e-03
5.37          	1.066795e-03
