# Residuals   
# Time        	p_rgh         
1.01          	2.816559e-03
1.015         	2.814872e-03
1.02          	2.755101e-03
1.025         	2.744668e-03
1.03          	2.733200e-03
1.035         	2.699124e-03
1.04          	2.665346e-03
1.045         	2.635322e-03
1.05          	2.604830e-03
1.055         	2.556883e-03
1.06          	2.527207e-03
1.065         	2.523296e-03
1.07          	2.519924e-03
1.075         	2.474055e-03
1.08          	2.452373e-03
1.085         	2.435264e-03
1.09          	2.405320e-03
1.095         	2.383843e-03
1.1           	2.344431e-03
1.105         	2.304718e-03
1.11          	2.291271e-03
1.115         	2.259104e-03
1.12          	2.215726e-03
1.125         	2.190793e-03
1.13          	2.165167e-03
1.135         	2.148406e-03
1.14          	2.126669e-03
1.145         	2.127654e-03
1.15          	2.105608e-03
1.155         	2.083747e-03
1.16          	2.086420e-03
1.165         	2.068990e-03
1.17          	2.044477e-03
1.175         	2.026240e-03
1.18          	1.980083e-03
1.185         	1.941477e-03
1.19          	1.915225e-03
1.195         	1.899279e-03
1.2           	1.874918e-03
1.205         	1.838773e-03
1.21          	1.812690e-03
1.215         	1.777484e-03
1.22          	1.729180e-03
1.225         	1.708378e-03
1.23          	1.694559e-03
1.235         	1.672041e-03
1.24          	1.664458e-03
1.245         	1.644333e-03
1.25          	1.620782e-03
1.255         	1.596726e-03
1.26          	1.561502e-03
1.265         	1.546359e-03
1.27          	1.512795e-03
1.275         	1.502715e-03
1.28          	1.506195e-03
1.285         	1.518293e-03
1.29          	1.511524e-03
1.295         	1.498014e-03
1.3           	1.486159e-03
1.305         	1.474804e-03
1.31          	1.455920e-03
1.315         	1.445309e-03
1.32          	1.433494e-03
1.325         	1.422457e-03
1.33          	1.410785e-03
1.335         	1.409712e-03
1.34          	1.401597e-03
1.345         	1.396711e-03
1.35          	1.394907e-03
1.355         	1.378348e-03
1.36          	1.361192e-03
1.365         	1.350627e-03
1.37          	1.336598e-03
1.375         	1.318902e-03
1.38          	1.306920e-03
1.385         	1.303083e-03
1.39          	1.288058e-03
1.395         	1.274280e-03
1.4           	1.259555e-03
1.405         	1.254343e-03
1.41          	1.231253e-03
1.415         	1.215872e-03
1.42          	1.198419e-03
1.425         	1.188858e-03
1.43          	1.187661e-03
1.435         	1.172450e-03
1.44          	1.163303e-03
1.445         	1.145156e-03
1.45          	1.132038e-03
1.455         	1.114615e-03
1.46          	1.102908e-03
1.465         	1.087696e-03
1.47          	1.061164e-03
1.475         	1.049487e-03
1.48          	1.044604e-03
1.485         	1.033482e-03
1.49          	1.023662e-03
1.495         	1.018960e-03
1.5           	1.000834e-03
1.505         	9.840791e-04
1.51          	9.730249e-04
1.515         	9.598114e-04
1.52          	9.418326e-04
1.525         	9.317803e-04
1.53          	9.278444e-04
1.535         	9.181273e-04
1.54          	9.045317e-04
1.545         	8.914677e-04
1.55          	8.766432e-04
1.555         	8.635992e-04
1.56          	8.531638e-04
1.565         	8.415974e-04
1.57          	8.337640e-04
1.575         	8.179075e-04
1.58          	8.042384e-04
1.585         	8.002745e-04
1.59          	7.961827e-04
1.595         	7.793125e-04
1.6           	7.636852e-04
1.605         	7.592960e-04
1.61          	7.531884e-04
1.615         	7.466419e-04
1.62          	7.422872e-04
1.625         	7.385324e-04
1.63          	7.376580e-04
1.635         	7.335159e-04
1.64          	7.333136e-04
1.645         	7.405027e-04
1.65          	7.502758e-04
1.655         	7.534519e-04
1.66          	7.494149e-04
1.665         	7.472573e-04
1.67          	7.529789e-04
1.675         	7.471303e-04
1.68          	7.426196e-04
1.685         	7.399915e-04
1.69          	7.559286e-04
1.695         	7.653406e-04
1.7           	7.605908e-04
1.705         	7.552767e-04
1.71          	7.557939e-04
1.715         	7.563241e-04
1.72          	7.489130e-04
1.725         	7.427670e-04
1.73          	7.349648e-04
1.735         	7.236625e-04
1.74          	7.179466e-04
1.745         	7.135077e-04
1.75          	7.055440e-04
1.755         	6.972855e-04
1.76          	6.956688e-04
1.765         	6.974239e-04
1.77          	6.905872e-04
1.775         	6.940408e-04
1.78          	6.970977e-04
1.785         	6.900325e-04
1.79          	6.839918e-04
1.795         	6.836640e-04
1.8           	6.796401e-04
1.805         	6.761278e-04
1.81          	6.720899e-04
1.815         	6.733178e-04
1.82          	6.748769e-04
1.825         	6.894704e-04
1.83          	7.048198e-04
1.835         	7.046287e-04
1.84          	7.069001e-04
1.845         	7.094062e-04
1.85          	7.109164e-04
1.855         	7.145669e-04
1.86          	7.204609e-04
1.865         	7.261527e-04
1.87          	7.214751e-04
1.875         	7.123359e-04
1.88          	7.015265e-04
1.885         	6.991333e-04
1.89          	6.965999e-04
1.895         	6.867726e-04
1.9           	6.834974e-04
1.905         	6.783108e-04
1.91          	6.705284e-04
1.915         	6.556240e-04
1.92          	6.402333e-04
1.925         	6.322241e-04
1.93          	6.192248e-04
1.935         	6.025483e-04
1.94          	5.932049e-04
1.945         	5.856447e-04
1.95          	5.841829e-04
1.955         	5.816449e-04
1.96          	5.822351e-04
1.965         	5.778670e-04
1.97          	5.725381e-04
1.975         	5.728110e-04
1.98          	5.702693e-04
1.985         	5.650938e-04
1.99          	5.594482e-04
1.995         	5.593335e-04
2             	5.625633e-04
2.005         	5.560533e-04
2.01          	5.438850e-04
2.015         	5.334332e-04
2.02          	5.289511e-04
2.025         	5.258929e-04
2.03          	5.229876e-04
2.035         	5.241874e-04
2.04          	5.317316e-04
2.045         	5.295193e-04
2.05          	5.268434e-04
2.055         	5.309419e-04
2.06          	5.355891e-04
2.065         	5.372648e-04
2.07          	5.286771e-04
2.075         	5.218386e-04
2.08          	5.159016e-04
2.085         	5.105678e-04
2.09          	5.123026e-04
2.095         	5.100967e-04
2.1           	5.130280e-04
2.105         	5.147161e-04
2.11          	5.150115e-04
2.115         	5.190227e-04
2.12          	5.236371e-04
2.125         	5.281606e-04
2.13          	5.324291e-04
2.135         	5.292224e-04
2.14          	5.297276e-04
2.145         	5.342802e-04
2.15          	5.291016e-04
2.155         	5.283444e-04
2.16          	5.290598e-04
2.165         	5.239614e-04
2.17          	5.170892e-04
2.175         	5.068595e-04
2.18          	5.020766e-04
2.185         	4.992317e-04
2.19          	4.859092e-04
2.195         	4.828053e-04
2.2           	4.809506e-04
2.205         	4.745425e-04
2.21          	4.800572e-04
2.215         	4.796453e-04
2.22          	4.834652e-04
2.225         	4.906780e-04
2.23          	4.884824e-04
2.235         	4.851069e-04
2.24          	4.855946e-04
2.245         	4.807010e-04
2.25          	4.782829e-04
2.255         	4.709367e-04
2.26          	4.579286e-04
2.265         	4.518537e-04
2.27          	4.502961e-04
2.275         	4.464362e-04
2.28          	4.340398e-04
2.285         	4.270325e-04
2.29          	4.240374e-04
2.295         	4.216240e-04
2.3           	4.156089e-04
2.305         	4.122621e-04
2.31          	4.073975e-04
2.315         	4.017981e-04
2.32          	3.993930e-04
2.325         	3.971275e-04
2.33          	3.934918e-04
2.335         	3.908613e-04
2.34          	3.913153e-04
2.345         	3.906467e-04
2.35          	3.881501e-04
2.355         	3.871787e-04
2.36          	3.879346e-04
2.365         	3.867639e-04
2.37          	3.854993e-04
2.375         	3.833249e-04
2.38          	3.807977e-04
2.385         	3.747115e-04
2.39          	3.721999e-04
2.395         	3.711228e-04
2.4           	3.665684e-04
2.405         	3.629242e-04
2.41          	3.605303e-04
2.415         	3.570990e-04
2.42          	3.511094e-04
2.425         	3.491328e-04
2.43          	3.435391e-04
2.435         	3.389346e-04
2.44          	3.372876e-04
2.445         	3.320054e-04
2.45          	3.270559e-04
2.455         	3.224520e-04
2.46          	3.219889e-04
2.465         	3.172823e-04
2.47          	3.098605e-04
2.475         	3.059143e-04
2.48          	3.051717e-04
2.485         	3.006951e-04
2.49          	2.948144e-04
2.495         	2.938355e-04
2.5           	2.900967e-04
2.505         	2.846173e-04
2.51          	2.799077e-04
2.515         	2.790096e-04
2.52          	2.740001e-04
2.525         	2.713877e-04
2.53          	2.684783e-04
2.535         	2.634202e-04
2.54          	2.617430e-04
2.545         	2.587895e-04
2.55          	2.562248e-04
2.555         	2.556762e-04
2.56          	2.534089e-04
2.565         	2.502404e-04
2.57          	2.488084e-04
2.575         	2.474165e-04
2.58          	2.454551e-04
2.585         	2.449839e-04
2.59          	2.449767e-04
2.595         	2.437897e-04
2.6           	2.436619e-04
2.605         	2.438850e-04
2.61          	2.441141e-04
2.615         	2.431260e-04
2.62          	2.423906e-04
2.625         	2.409321e-04
2.63          	2.403500e-04
2.635         	2.385147e-04
2.64          	2.363205e-04
2.645         	2.343430e-04
2.65          	2.319746e-04
2.655         	2.305184e-04
2.66          	2.285284e-04
2.665         	2.279629e-04
2.67          	2.264389e-04
2.675         	2.256456e-04
2.68          	2.240586e-04
2.685         	2.231334e-04
2.69          	2.238465e-04
2.695         	2.238262e-04
2.7           	2.252835e-04
2.705         	2.259856e-04
2.71          	2.295172e-04
2.715         	2.284434e-04
2.72          	2.303475e-04
2.725         	2.315344e-04
2.73          	2.320658e-04
2.735         	2.325860e-04
2.74          	2.316350e-04
2.745         	2.328176e-04
2.75          	2.319604e-04
2.755         	2.301799e-04
2.76          	2.280640e-04
2.765         	2.274231e-04
2.77          	2.273649e-04
2.775         	2.257967e-04
2.78          	2.251499e-04
2.785         	2.248816e-04
2.79          	2.245972e-04
2.795         	2.241591e-04
2.8           	2.245493e-04
2.805         	2.248490e-04
2.81          	2.246817e-04
2.815         	2.231360e-04
2.82          	2.223301e-04
2.825         	2.227223e-04
2.83          	2.232073e-04
2.835         	2.234228e-04
2.84          	2.229441e-04
2.845         	2.225326e-04
2.85          	2.221217e-04
2.855         	2.243374e-04
2.86          	2.257651e-04
2.865         	2.280665e-04
2.87          	2.298459e-04
2.875         	2.310660e-04
2.88          	2.327267e-04
2.885         	2.351894e-04
2.89          	2.374440e-04
2.895         	2.414150e-04
2.9           	2.445062e-04
2.905         	2.480377e-04
2.91          	2.516297e-04
2.915         	2.550856e-04
2.92          	2.583416e-04
2.925         	2.624905e-04
2.93          	2.652420e-04
2.935         	2.670651e-04
2.94          	2.696573e-04
2.945         	2.718280e-04
2.95          	2.740821e-04
2.955         	2.775912e-04
2.96          	2.800309e-04
2.965         	2.802970e-04
2.97          	2.844277e-04
2.975         	2.856320e-04
2.98          	2.878037e-04
2.985         	2.882439e-04
2.99          	2.883326e-04
2.995         	2.895066e-04
3             	2.900446e-04
3.005         	2.900922e-04
3.01          	2.901106e-04
3.015         	2.879508e-04
3.02          	2.882411e-04
3.025         	2.862041e-04
3.03          	2.861744e-04
3.035         	2.852093e-04
3.04          	2.859875e-04
3.045         	2.851872e-04
3.05          	2.855130e-04
3.055         	2.851595e-04
3.06          	2.819616e-04
3.065         	2.808774e-04
3.07          	2.806995e-04
3.075         	2.788404e-04
3.08          	2.760818e-04
3.085         	2.739664e-04
3.09          	2.710586e-04
3.095         	2.692104e-04
3.1           	2.671616e-04
3.105         	2.627142e-04
3.11          	2.619684e-04
3.115         	2.597843e-04
3.12          	2.559951e-04
3.125         	2.551783e-04
3.13          	2.530359e-04
3.135         	2.510889e-04
3.14          	2.490427e-04
3.145         	2.468635e-04
3.15          	2.433618e-04
3.155         	2.417220e-04
3.16          	2.395748e-04
3.165         	2.371320e-04
3.17          	2.348890e-04
3.175         	2.336324e-04
3.18          	2.314608e-04
3.185         	2.303536e-04
3.19          	2.286615e-04
3.195         	2.265453e-04
3.2           	2.242258e-04
3.205         	2.234245e-04
3.21          	2.217667e-04
3.215         	2.199436e-04
3.22          	2.194879e-04
3.225         	2.182577e-04
3.23          	2.168808e-04
3.235         	2.153192e-04
3.24          	2.151229e-04
3.245         	2.141281e-04
3.25          	2.135363e-04
3.255         	2.126680e-04
3.26          	2.123880e-04
3.265         	2.113478e-04
3.27          	2.103395e-04
3.275         	2.089350e-04
3.28          	2.073754e-04
3.285         	2.055381e-04
3.29          	2.038217e-04
3.295         	2.024219e-04
3.3           	2.014364e-04
3.305         	2.011924e-04
3.31          	1.993337e-04
3.315         	1.978926e-04
3.32          	1.966481e-04
3.325         	1.958622e-04
3.33          	1.942540e-04
3.335         	1.937867e-04
3.34          	1.926058e-04
3.345         	1.922261e-04
3.35          	1.913054e-04
3.355         	1.907083e-04
3.36          	1.908613e-04
3.365         	1.902086e-04
3.37          	1.886489e-04
3.375         	1.884305e-04
3.38          	1.864998e-04
3.385         	1.854702e-04
3.39          	1.858427e-04
3.395         	1.856126e-04
3.4           	1.853493e-04
3.405         	1.849022e-04
3.41          	1.848134e-04
3.415         	1.835789e-04
3.42          	1.834763e-04
3.425         	1.815416e-04
3.43          	1.821603e-04
3.435         	1.818288e-04
3.44          	1.814395e-04
3.445         	1.822265e-04
3.45          	1.814970e-04
3.455         	1.820979e-04
3.46          	1.809126e-04
3.465         	1.810489e-04
3.47          	1.810689e-04
3.475         	1.811538e-04
3.48          	1.795467e-04
3.485         	1.798971e-04
3.49          	1.803155e-04
3.495         	1.797661e-04
3.5           	1.784085e-04
3.505         	1.782563e-04
3.51          	1.774371e-04
3.515         	1.770410e-04
3.52          	1.754208e-04
3.525         	1.762989e-04
3.53          	1.764418e-04
3.535         	1.765343e-04
3.54          	1.756044e-04
3.545         	1.746528e-04
3.55          	1.736446e-04
3.555         	1.735426e-04
3.56          	1.729451e-04
3.565         	1.728387e-04
3.57          	1.723877e-04
3.575         	1.723734e-04
3.58          	1.722167e-04
3.585         	1.720112e-04
3.59          	1.717848e-04
3.595         	1.720325e-04
3.6           	1.716570e-04
3.605         	1.716876e-04
3.61          	1.727120e-04
3.615         	1.727226e-04
3.62          	1.730310e-04
3.625         	1.720615e-04
3.63          	1.719924e-04
3.635         	1.723965e-04
3.64          	1.722270e-04
3.645         	1.733509e-04
3.65          	1.723074e-04
3.655         	1.733550e-04
3.66          	1.726469e-04
3.665         	1.726137e-04
3.67          	1.717184e-04
3.675         	1.720223e-04
3.68          	1.707200e-04
3.685         	1.703687e-04
3.69          	1.700028e-04
3.695         	1.693723e-04
3.7           	1.694047e-04
3.705         	1.685037e-04
3.71          	1.691981e-04
3.715         	1.682364e-04
3.72          	1.685985e-04
3.725         	1.688740e-04
3.73          	1.688558e-04
3.735         	1.679221e-04
3.74          	1.670388e-04
3.745         	1.674905e-04
3.75          	1.663281e-04
3.755         	1.662797e-04
3.76          	1.655060e-04
3.765         	1.641312e-04
3.77          	1.634361e-04
3.775         	1.620279e-04
3.78          	1.604858e-04
3.785         	1.605999e-04
3.79          	1.587780e-04
3.795         	1.581524e-04
3.8           	1.572828e-04
3.805         	1.559437e-04
3.81          	1.560165e-04
3.815         	1.540817e-04
3.82          	1.533117e-04
3.825         	1.524930e-04
3.83          	1.508634e-04
3.835         	1.499425e-04
3.84          	1.491119e-04
3.845         	1.490269e-04
3.85          	1.477973e-04
3.855         	1.468689e-04
3.86          	1.461146e-04
3.865         	1.451488e-04
3.87          	1.442995e-04
3.875         	1.440229e-04
3.88          	1.426792e-04
3.885         	1.422890e-04
3.89          	1.413822e-04
3.895         	1.408226e-04
3.9           	1.407445e-04
3.905         	1.411183e-04
3.91          	1.403357e-04
3.915         	1.400140e-04
3.92          	1.396966e-04
3.925         	1.383968e-04
3.93          	1.382055e-04
3.935         	1.369111e-04
3.94          	1.368742e-04
3.945         	1.362130e-04
3.95          	1.358019e-04
3.955         	1.356625e-04
3.96          	1.349184e-04
3.965         	1.347226e-04
3.97          	1.337887e-04
3.975         	1.346536e-04
3.98          	1.332590e-04
3.985         	1.381244e-04
3.99          	1.377757e-04
3.995         	1.401981e-04
4             	1.420135e-04
4.005         	1.427006e-04
4.01          	1.472282e-04
4.015         	1.474584e-04
4.02          	1.516746e-04
4.025         	1.459785e-04
4.03          	1.398098e-04
4.035         	1.364611e-04
4.04          	1.410039e-04
4.045         	1.371950e-04
4.05          	1.336093e-04
4.055         	1.440216e-04
4.06          	1.364993e-04
4.065         	1.340306e-04
4.07          	1.309099e-04
4.075         	1.289157e-04
4.08          	1.253275e-04
4.085         	1.255964e-04
4.09          	1.188503e-04
4.095         	1.196029e-04
4.1           	1.178931e-04
4.105         	1.165030e-04
4.11          	1.135596e-04
4.115         	1.150143e-04
4.12          	1.117736e-04
4.125         	1.095155e-04
4.13          	1.103034e-04
4.135         	1.084007e-04
4.14          	1.065189e-04
4.145         	1.067031e-04
4.15          	1.056910e-04
4.155         	1.048204e-04
4.16          	1.035940e-04
4.165         	1.022702e-04
4.17          	1.026460e-04
4.175         	1.012001e-04
4.18          	1.004431e-04
4.185         	9.947114e-05
4.19          	9.882881e-05
4.195         	9.827172e-05
4.2           	9.802994e-05
4.205         	9.765948e-05
4.21          	9.737106e-05
4.215         	9.716653e-05
4.22          	9.678727e-05
4.225         	9.617160e-05
4.23          	9.623196e-05
4.235         	9.647903e-05
4.24          	9.563348e-05
4.245         	9.493395e-05
4.25          	9.480780e-05
4.255         	9.503288e-05
4.26          	9.430642e-05
4.265         	9.433603e-05
4.27          	9.415579e-05
4.275         	9.492375e-05
4.28          	9.409686e-05
4.285         	9.423740e-05
4.29          	9.376043e-05
4.295         	9.345585e-05
4.3           	9.430913e-05
4.305         	9.273266e-05
4.31          	9.262976e-05
4.315         	9.180177e-05
4.32          	9.146961e-05
4.325         	9.175579e-05
4.33          	9.181872e-05
4.335         	8.955772e-05
4.34          	8.883673e-05
4.345         	8.830240e-05
4.35          	8.754129e-05
4.355         	8.689733e-05
4.36          	8.599165e-05
4.365         	8.928085e-05
4.37          	8.549509e-05
4.375         	8.452297e-05
4.38          	8.346946e-05
4.385         	8.323620e-05
4.39          	8.239859e-05
4.395         	8.194012e-05
4.4           	8.132453e-05
4.405         	8.099847e-05
4.41          	8.076915e-05
4.415         	7.998654e-05
4.42          	7.988262e-05
4.425         	7.913291e-05
4.43          	7.896504e-05
4.435         	7.817720e-05
4.44          	7.817552e-05
4.445         	7.724053e-05
4.45          	7.700376e-05
4.455         	7.630603e-05
4.46          	7.583370e-05
4.465         	7.543756e-05
4.47          	7.501480e-05
4.475         	7.504158e-05
4.48          	7.425216e-05
4.485         	7.459598e-05
4.49          	7.396333e-05
4.495         	7.428597e-05
4.5           	7.374038e-05
4.505         	7.383383e-05
4.51          	7.373259e-05
4.515         	7.323544e-05
4.52          	7.313390e-05
4.525         	7.258880e-05
4.53          	7.263042e-05
4.535         	7.211218e-05
4.54          	7.216548e-05
4.545         	7.173381e-05
4.55          	7.254454e-05
4.555         	7.172656e-05
4.56          	7.182569e-05
4.565         	7.308637e-05
4.57          	7.168867e-05
4.575         	7.154406e-05
4.58          	7.116017e-05
4.585         	7.142331e-05
4.59          	7.123919e-05
4.595         	7.140473e-05
4.6           	7.137571e-05
4.605         	7.183028e-05
4.61          	7.174814e-05
4.615         	7.187338e-05
4.62          	7.200402e-05
4.625         	7.192875e-05
4.63          	7.249745e-05
4.635         	7.230410e-05
4.64          	7.281987e-05
4.645         	7.268939e-05
4.65          	7.307212e-05
4.655         	7.318518e-05
4.66          	7.312527e-05
4.665         	7.321739e-05
4.67          	7.320491e-05
4.675         	7.357191e-05
4.68          	7.355127e-05
4.685         	7.365351e-05
4.69          	7.341343e-05
4.695         	7.380866e-05
4.7           	7.378932e-05
4.705         	7.384310e-05
4.71          	7.391086e-05
4.715         	7.364868e-05
4.72          	7.380043e-05
4.725         	7.378308e-05
4.73          	7.392410e-05
4.735         	7.391831e-05
4.74          	7.389444e-05
4.745         	7.401682e-05
4.75          	7.386804e-05
4.755         	7.391331e-05
4.76          	7.366501e-05
4.765         	7.342746e-05
4.77          	7.332798e-05
4.775         	7.293537e-05
4.78          	7.289692e-05
4.785         	7.266836e-05
4.79          	7.256043e-05
4.795         	7.251958e-05
4.8           	7.245549e-05
4.805         	7.241942e-05
4.81          	7.212849e-05
4.815         	7.229020e-05
4.82          	7.213855e-05
4.825         	7.232300e-05
4.83          	7.217998e-05
4.835         	7.214683e-05
4.84          	7.217803e-05
4.845         	7.220130e-05
4.85          	7.221153e-05
4.855         	7.215321e-05
4.86          	7.242061e-05
4.865         	7.219214e-05
4.87          	7.269780e-05
4.875         	7.245108e-05
4.88          	7.277388e-05
4.885         	7.286219e-05
4.89          	7.276667e-05
4.895         	7.298050e-05
4.9           	7.291949e-05
4.905         	7.280079e-05
4.91          	7.288625e-05
4.915         	7.260589e-05
4.92          	7.277737e-05
4.925         	7.270673e-05
4.93          	7.242795e-05
4.935         	7.271733e-05
4.94          	7.222440e-05
4.945         	7.255795e-05
4.95          	7.248862e-05
4.955         	7.226823e-05
4.96          	7.240521e-05
4.965         	7.211970e-05
4.97          	7.213789e-05
4.975         	7.224531e-05
4.98          	7.177872e-05
4.985         	7.226053e-05
4.99          	7.199025e-05
4.995         	7.194319e-05
5             	7.230487e-05
5.005         	7.172656e-05
5.01          	7.172678e-05
5.015         	7.138947e-05
5.02          	7.073991e-05
5.025         	7.084894e-05
5.03          	7.001613e-05
5.035         	6.996722e-05
5.04          	6.959353e-05
5.045         	6.892131e-05
5.05          	6.945619e-05
5.055         	6.890736e-05
5.06          	6.937380e-05
5.065         	6.972022e-05
5.07          	6.983740e-05
5.075         	7.067124e-05
5.08          	7.120189e-05
5.085         	7.168890e-05
5.09          	7.329993e-05
5.095         	7.415441e-05
5.1           	7.606404e-05
5.105         	7.761623e-05
5.11          	7.848412e-05
5.115         	7.986860e-05
5.12          	8.019427e-05
5.125         	8.073734e-05
5.13          	8.089753e-05
5.135         	8.051359e-05
5.14          	8.044725e-05
5.145         	7.961397e-05
5.15          	7.896200e-05
5.155         	7.843412e-05
5.16          	7.800489e-05
5.165         	7.747897e-05
5.17          	7.706106e-05
5.175         	7.678331e-05
5.18          	7.655606e-05
5.185         	7.657195e-05
5.19          	7.584418e-05
5.195         	7.569037e-05
5.2           	7.600116e-05
5.205         	7.560834e-05
5.21          	7.491157e-05
5.215         	7.413144e-05
5.22          	7.411637e-05
5.225         	7.423653e-05
5.23          	7.409626e-05
5.235         	7.397375e-05
5.24          	7.365406e-05
5.245         	7.377764e-05
5.25          	7.455163e-05
5.255         	7.476779e-05
5.26          	7.438319e-05
5.265         	7.433844e-05
5.27          	7.482250e-05
5.275         	7.474164e-05
5.28          	7.453596e-05
5.285         	7.442537e-05
5.29          	7.497724e-05
5.295         	7.527070e-05
5.3           	7.584972e-05
5.305         	7.597163e-05
5.31          	7.635016e-05
5.315         	7.699951e-05
5.32          	7.770122e-05
5.325         	7.930950e-05
5.33          	8.035054e-05
5.335         	8.029660e-05
5.34          	8.163149e-05
5.345         	8.238475e-05
5.35          	8.280195e-05
5.355         	8.259977e-05
5.36          	8.217176e-05
5.365         	8.282201e-05
5.37          	8.300412e-05
