# Region      : all 
# Cells       : 16000
# Volume      : 2.000000e-03
# Time        	volAverage(alpha.air)
12            	4.080357e-02
12.05         	4.081311e-02
12.1          	4.082787e-02
12.15         	4.084727e-02
12.2          	4.087066e-02
12.25         	4.089759e-02
12.3          	4.092741e-02
12.35         	4.095921e-02
12.4          	4.099183e-02
12.45         	4.102408e-02
12.5          	4.105495e-02
12.55         	4.108379e-02
12.6          	4.111033e-02
12.65         	4.113473e-02
12.7          	4.115736e-02
12.75         	4.117869e-02
12.8          	4.119927e-02
12.85         	4.121958e-02
12.9          	4.124107e-02
12.95         	4.126392e-02
13            	4.128761e-02
13.05         	4.131134e-02
13.1          	4.133471e-02
13.15         	4.135715e-02
13.2          	4.137865e-02
13.25         	4.140008e-02
13.3          	4.142183e-02
13.35         	4.144397e-02
13.4          	4.146670e-02
13.45         	4.149009e-02
13.5          	4.151407e-02
13.55         	4.153861e-02
13.6          	4.156390e-02
13.65         	4.158966e-02
13.7          	4.161557e-02
13.75         	4.164097e-02
13.8          	4.166489e-02
13.85         	4.168601e-02
13.9          	4.170264e-02
13.95         	4.171266e-02
14            	4.171388e-02
14.05         	4.170420e-02
14.1          	4.168179e-02
14.15         	4.164553e-02
14.2          	4.159564e-02
14.25         	4.153328e-02
14.3          	4.146066e-02
14.35         	4.138106e-02
14.4          	4.129849e-02
14.45         	4.121705e-02
14.5          	4.114064e-02
14.55         	4.107178e-02
14.6          	4.101216e-02
14.65         	4.096146e-02
14.7          	4.091891e-02
14.75         	4.088191e-02
14.8          	4.084867e-02
14.85         	4.081889e-02
14.9          	4.079099e-02
14.95         	4.076318e-02
15            	4.073392e-02
15.05         	4.070206e-02
15.1          	4.066720e-02
15.15         	4.062909e-02
15.2          	4.058784e-02
15.25         	4.054382e-02
15.3          	4.049706e-02
15.35         	4.044830e-02
15.4          	4.039835e-02
15.45         	4.034778e-02
15.5          	4.029650e-02
15.55         	4.024408e-02
15.6          	4.019041e-02
15.65         	4.013562e-02
15.7          	4.008051e-02
15.75         	4.002695e-02
15.8          	3.997748e-02
15.85         	3.993462e-02
15.9          	3.990028e-02
15.95         	3.987491e-02
16            	3.985746e-02
16.05         	3.984594e-02
16.1          	3.983842e-02
16.15         	3.983371e-02
16.2          	3.983162e-02
16.25         	3.983160e-02
16.3          	3.983304e-02
16.35         	3.983635e-02
16.4          	3.984222e-02
16.45         	3.985166e-02
16.5          	3.986534e-02
16.55         	3.988382e-02
16.6          	3.990758e-02
16.65         	3.993682e-02
16.7          	3.997155e-02
16.75         	4.001146e-02
16.8          	4.005580e-02
16.85         	4.010362e-02
16.9          	4.015376e-02
16.95         	4.020462e-02
17            	4.025487e-02
17.05         	4.030306e-02
17.1          	4.034764e-02
17.15         	4.038773e-02
17.2          	4.042288e-02
17.25         	4.045310e-02
17.3          	4.047888e-02
17.35         	4.050131e-02
17.4          	4.052145e-02
17.45         	4.053959e-02
17.5          	4.055617e-02
17.55         	4.057147e-02
17.6          	4.058592e-02
17.65         	4.060142e-02
17.7          	4.061926e-02
17.75         	4.063943e-02
17.8          	4.066298e-02
17.85         	4.069086e-02
17.9          	4.072098e-02
17.95         	4.075094e-02
18            	4.078003e-02
18.05         	4.080761e-02
18.1          	4.083292e-02
18.15         	4.085547e-02
18.2          	4.087585e-02
18.25         	4.089378e-02
18.3          	4.090848e-02
18.35         	4.092006e-02
18.4          	4.092859e-02
18.45         	4.093388e-02
18.5          	4.093576e-02
18.55         	4.093434e-02
18.6          	4.092982e-02
18.65         	4.092277e-02
18.7          	4.091363e-02
18.75         	4.090267e-02
18.8          	4.088999e-02
18.85         	4.087572e-02
18.9          	4.086039e-02
18.95         	4.084486e-02
19            	4.082991e-02
19.05         	4.081596e-02
19.1          	4.080319e-02
19.15         	4.079178e-02
19.2          	4.078173e-02
19.25         	4.077313e-02
19.3          	4.076586e-02
19.35         	4.076017e-02
19.4          	4.075632e-02
19.45         	4.075466e-02
19.5          	4.075572e-02
19.55         	4.076005e-02
19.6          	4.076808e-02
19.65         	4.078002e-02
19.7          	4.079579e-02
19.75         	4.081523e-02
19.8          	4.083810e-02
19.85         	4.086388e-02
19.9          	4.089202e-02
19.95         	4.092255e-02
20            	4.095587e-02
20.05         	4.099260e-02
20.1          	4.103297e-02
20.15         	4.107695e-02
20.2          	4.112413e-02
20.25         	4.117369e-02
20.3          	4.122463e-02
20.35         	4.127582e-02
20.4          	4.132611e-02
20.45         	4.137414e-02
20.5          	4.141825e-02
20.55         	4.145650e-02
20.6          	4.148697e-02
20.65         	4.150820e-02
20.7          	4.151917e-02
20.75         	4.151948e-02
20.8          	4.150958e-02
20.85         	4.149060e-02
20.9          	4.146392e-02
20.95         	4.143079e-02
21            	4.139232e-02
21.05         	4.134967e-02
21.1          	4.130430e-02
21.15         	4.125778e-02
21.2          	4.121175e-02
21.25         	4.116782e-02
21.3          	4.112809e-02
21.35         	4.109505e-02
21.4          	4.107098e-02
21.45         	4.105749e-02
21.5          	4.105517e-02
21.55         	4.106358e-02
21.6          	4.108165e-02
21.65         	4.110773e-02
21.7          	4.114022e-02
21.75         	4.117751e-02
21.8          	4.121794e-02
21.85         	4.125994e-02
21.9          	4.130186e-02
21.95         	4.134168e-02
22            	4.137736e-02
22.05         	4.140713e-02
22.1          	4.142881e-02
22.15         	4.144000e-02
22.2          	4.143887e-02
22.25         	4.142452e-02
22.3          	4.139870e-02
22.35         	4.136375e-02
22.4          	4.132004e-02
22.45         	4.126899e-02
22.5          	4.121399e-02
22.55         	4.115672e-02
22.6          	4.109965e-02
22.65         	4.104363e-02
22.7          	4.098987e-02
22.75         	4.094159e-02
22.8          	4.089936e-02
22.85         	4.086282e-02
22.9          	4.083169e-02
22.95         	4.080542e-02
23            	4.078383e-02
23.05         	4.076677e-02
23.1          	4.075370e-02
23.15         	4.074526e-02
23.2          	4.074157e-02
23.25         	4.074155e-02
23.3          	4.074475e-02
23.35         	4.075084e-02
23.4          	4.075941e-02
23.45         	4.077031e-02
23.5          	4.078360e-02
23.55         	4.079965e-02
23.6          	4.081920e-02
23.65         	4.084198e-02
23.7          	4.086776e-02
23.75         	4.089662e-02
23.8          	4.092939e-02
23.85         	4.096859e-02
23.9          	4.101062e-02
23.95         	4.105582e-02
24            	4.110188e-02
24.05         	4.114597e-02
24.1          	4.118575e-02
24.15         	4.121980e-02
24.2          	4.124699e-02
24.25         	4.126712e-02
24.3          	4.128034e-02
24.35         	4.128655e-02
24.4          	4.128664e-02
24.45         	4.128118e-02
24.5          	4.127048e-02
24.55         	4.125489e-02
24.6          	4.123446e-02
24.65         	4.120913e-02
24.7          	4.117878e-02
24.75         	4.114362e-02
24.8          	4.110478e-02
24.85         	4.106426e-02
24.9          	4.102328e-02
24.95         	4.098240e-02
25            	4.094205e-02
25.05         	4.090287e-02
25.1          	4.086573e-02
25.15         	4.083159e-02
25.2          	4.080162e-02
25.25         	4.077667e-02
25.3          	4.075765e-02
25.35         	4.074512e-02
25.4          	4.073827e-02
25.45         	4.073601e-02
25.5          	4.073735e-02
25.55         	4.074099e-02
25.6          	4.074576e-02
25.65         	4.075056e-02
25.7          	4.075459e-02
25.75         	4.075732e-02
25.8          	4.075827e-02
25.85         	4.075696e-02
25.9          	4.075280e-02
25.95         	4.074523e-02
26            	4.073410e-02
26.05         	4.071993e-02
26.1          	4.070354e-02
26.15         	4.068554e-02
26.2          	4.066630e-02
26.25         	4.064604e-02
26.3          	4.062477e-02
26.35         	4.060245e-02
26.4          	4.057916e-02
26.45         	4.055540e-02
26.5          	4.053237e-02
26.55         	4.051150e-02
26.6          	4.049409e-02
26.65         	4.048123e-02
26.7          	4.047407e-02
26.75         	4.047380e-02
26.8          	4.048126e-02
26.85         	4.049676e-02
26.9          	4.051952e-02
26.95         	4.054786e-02
27            	4.057997e-02
27.05         	4.061416e-02
27.1          	4.064888e-02
27.15         	4.068273e-02
27.2          	4.071452e-02
27.25         	4.074358e-02
27.3          	4.077005e-02
27.35         	4.079473e-02
27.4          	4.081870e-02
27.45         	4.084327e-02
27.5          	4.086985e-02
27.55         	4.089956e-02
27.6          	4.093286e-02
27.65         	4.096965e-02
27.7          	4.100918e-02
27.75         	4.105003e-02
27.8          	4.109030e-02
27.85         	4.112778e-02
27.9          	4.116025e-02
27.95         	4.118575e-02
28            	4.120221e-02
28.05         	4.120697e-02
28.1          	4.119701e-02
28.15         	4.117098e-02
28.2          	4.113005e-02
28.25         	4.107768e-02
28.3          	4.101789e-02
28.35         	4.095567e-02
28.4          	4.089575e-02
28.45         	4.084065e-02
28.5          	4.079243e-02
28.55         	4.075334e-02
28.6          	4.072550e-02
28.65         	4.070906e-02
28.7          	4.070274e-02
28.75         	4.070192e-02
28.8          	4.070402e-02
28.85         	4.070692e-02
28.9          	4.070721e-02
28.95         	4.070101e-02
29            	4.068647e-02
29.05         	4.066477e-02
29.1          	4.063821e-02
29.15         	4.061188e-02
29.2          	4.059157e-02
29.25         	4.057953e-02
29.3          	4.057483e-02
29.35         	4.057520e-02
29.4          	4.057827e-02
29.45         	4.058218e-02
29.5          	4.058589e-02
29.55         	4.058894e-02
29.6          	4.059170e-02
29.65         	4.059452e-02
29.7          	4.059783e-02
29.75         	4.060203e-02
29.8          	4.060578e-02
29.85         	4.060809e-02
29.9          	4.060586e-02
29.95         	4.059448e-02
30            	4.056920e-02
30.05         	4.052705e-02
30.1          	4.046834e-02
30.15         	4.040074e-02
30.2          	4.033711e-02
30.25         	4.028550e-02
30.3          	4.024572e-02
30.35         	4.021405e-02
30.4          	4.018742e-02
30.45         	4.016398e-02
30.5          	4.014267e-02
30.55         	4.012405e-02
30.6          	4.010954e-02
30.65         	4.010059e-02
30.7          	4.009750e-02
30.75         	4.010008e-02
30.8          	4.010926e-02
30.85         	4.012611e-02
30.9          	4.014952e-02
30.95         	4.017831e-02
31            	4.021094e-02
31.05         	4.024561e-02
31.1          	4.028098e-02
31.15         	4.031491e-02
31.2          	4.034612e-02
31.25         	4.037529e-02
31.3          	4.040404e-02
31.35         	4.043279e-02
31.4          	4.046314e-02
31.45         	4.049563e-02
31.5          	4.052878e-02
31.55         	4.056123e-02
31.6          	4.059222e-02
31.65         	4.062179e-02
31.7          	4.064993e-02
31.75         	4.067696e-02
31.8          	4.070277e-02
31.85         	4.072792e-02
31.9          	4.075275e-02
31.95         	4.077842e-02
32            	4.080674e-02
32.05         	4.083959e-02
32.1          	4.087871e-02
32.15         	4.092531e-02
32.2          	4.097932e-02
32.25         	4.103996e-02
32.3          	4.110584e-02
32.35         	4.117556e-02
32.4          	4.124789e-02
32.45         	4.132161e-02
32.5          	4.139541e-02
32.55         	4.146804e-02
32.6          	4.153824e-02
32.65         	4.160490e-02
32.7          	4.166691e-02
32.75         	4.172294e-02
32.8          	4.177180e-02
32.85         	4.181238e-02
32.9          	4.184392e-02
32.95         	4.186600e-02
33            	4.187833e-02
33.05         	4.188094e-02
33.1          	4.187398e-02
33.15         	4.185782e-02
33.2          	4.183298e-02
33.25         	4.180024e-02
33.3          	4.176065e-02
33.35         	4.171541e-02
33.4          	4.166561e-02
33.45         	4.161225e-02
33.5          	4.155677e-02
33.55         	4.150092e-02
33.6          	4.144637e-02
33.65         	4.139443e-02
33.7          	4.134613e-02
33.75         	4.130241e-02
33.8          	4.126378e-02
33.85         	4.123024e-02
33.9          	4.120115e-02
33.95         	4.117529e-02
34            	4.115113e-02
34.05         	4.112696e-02
34.1          	4.110135e-02
34.15         	4.107288e-02
34.2          	4.104060e-02
34.25         	4.100386e-02
34.3          	4.096303e-02
34.35         	4.091900e-02
34.4          	4.087262e-02
34.45         	4.082488e-02
34.5          	4.077684e-02
34.55         	4.072945e-02
34.6          	4.068349e-02
34.65         	4.064027e-02
34.7          	4.060150e-02
34.75         	4.056842e-02
34.8          	4.054216e-02
34.85         	4.052345e-02
34.9          	4.051212e-02
34.95         	4.050706e-02
35            	4.050654e-02
35.05         	4.050850e-02
35.1          	4.051023e-02
35.15         	4.050885e-02
35.2          	4.050115e-02
35.25         	4.048516e-02
35.3          	4.045983e-02
35.35         	4.042506e-02
35.4          	4.038095e-02
35.45         	4.032828e-02
35.5          	4.026834e-02
35.55         	4.020326e-02
35.6          	4.013564e-02
35.65         	4.006756e-02
35.7          	4.000119e-02
35.75         	3.993852e-02
35.8          	3.988083e-02
35.85         	3.982823e-02
35.9          	3.978051e-02
35.95         	3.973703e-02
36            	3.969572e-02
36.05         	3.965389e-02
36.1          	3.961041e-02
36.15         	3.956677e-02
36.2          	3.952697e-02
36.25         	3.949579e-02
36.3          	3.947805e-02
36.35         	3.947517e-02
36.4          	3.948460e-02
36.45         	3.950325e-02
36.5          	3.952977e-02
36.55         	3.956413e-02
36.6          	3.960684e-02
36.65         	3.965793e-02
36.7          	3.971707e-02
36.75         	3.978415e-02
36.8          	3.985779e-02
36.85         	3.993545e-02
36.9          	4.001457e-02
36.95         	4.009432e-02
37            	4.017233e-02
37.05         	4.024659e-02
37.1          	4.031582e-02
37.15         	4.037897e-02
37.2          	4.043524e-02
37.25         	4.048453e-02
37.3          	4.052730e-02
37.35         	4.056434e-02
37.4          	4.059666e-02
37.45         	4.062520e-02
37.5          	4.065075e-02
37.55         	4.067356e-02
37.6          	4.069331e-02
37.65         	4.070929e-02
37.7          	4.072015e-02
37.75         	4.072436e-02
37.8          	4.072044e-02
37.85         	4.070714e-02
37.9          	4.068362e-02
37.95         	4.064919e-02
38            	4.060352e-02
38.05         	4.054720e-02
38.1          	4.048298e-02
38.15         	4.041684e-02
38.2          	4.035615e-02
38.25         	4.030706e-02
38.3          	4.027338e-02
38.35         	4.025524e-02
38.4          	4.024913e-02
38.45         	4.025156e-02
38.5          	4.025997e-02
38.55         	4.027197e-02
38.6          	4.028618e-02
38.65         	4.030204e-02
38.7          	4.031949e-02
38.75         	4.033876e-02
38.8          	4.036021e-02
38.85         	4.038451e-02
38.9          	4.041178e-02
38.95         	4.044153e-02
39            	4.047272e-02
39.05         	4.050384e-02
39.1          	4.053347e-02
39.15         	4.056027e-02
39.2          	4.058294e-02
39.25         	4.060015e-02
39.3          	4.061037e-02
39.35         	4.061234e-02
39.4          	4.060494e-02
39.45         	4.058751e-02
39.5          	4.055996e-02
39.55         	4.052383e-02
39.6          	4.048246e-02
39.65         	4.044006e-02
39.7          	4.040039e-02
39.75         	4.036597e-02
39.8          	4.033825e-02
39.85         	4.031789e-02
39.9          	4.030519e-02
39.95         	4.029969e-02
40            	4.030010e-02
40.05         	4.030455e-02
40.1          	4.031080e-02
40.15         	4.031620e-02
40.2          	4.031865e-02
40.25         	4.031740e-02
40.3          	4.031291e-02
40.35         	4.030654e-02
40.4          	4.029894e-02
40.45         	4.029041e-02
40.5          	4.028172e-02
40.55         	4.027444e-02
40.6          	4.026969e-02
40.65         	4.026857e-02
40.7          	4.027219e-02
40.75         	4.028124e-02
40.8          	4.029569e-02
40.85         	4.031516e-02
40.9          	4.033825e-02
40.95         	4.036360e-02
41            	4.039026e-02
41.05         	4.041709e-02
41.1          	4.044285e-02
41.15         	4.046668e-02
41.2          	4.048809e-02
41.25         	4.050677e-02
41.3          	4.052277e-02
41.35         	4.053637e-02
41.4          	4.054792e-02
41.45         	4.055794e-02
41.5          	4.056655e-02
41.55         	4.057314e-02
41.6          	4.057665e-02
41.65         	4.057568e-02
41.7          	4.056917e-02
41.75         	4.055701e-02
41.8          	4.053955e-02
41.85         	4.051784e-02
41.9          	4.049403e-02
41.95         	4.047142e-02
42            	4.045277e-02
42.05         	4.044008e-02
42.1          	4.043379e-02
42.15         	4.043254e-02
42.2          	4.043586e-02
42.25         	4.044409e-02
42.3          	4.045732e-02
42.35         	4.047624e-02
42.4          	4.050060e-02
42.45         	4.052961e-02
42.5          	4.056281e-02
42.55         	4.059928e-02
42.6          	4.063743e-02
42.65         	4.067669e-02
42.7          	4.071635e-02
42.75         	4.075520e-02
42.8          	4.079172e-02
42.85         	4.082502e-02
42.9          	4.085428e-02
42.95         	4.087810e-02
43            	4.089618e-02
43.05         	4.091087e-02
43.1          	4.092681e-02
43.15         	4.094831e-02
43.2          	4.097535e-02
43.25         	4.100510e-02
43.3          	4.103491e-02
43.35         	4.106266e-02
43.4          	4.108628e-02
43.45         	4.110453e-02
43.5          	4.111683e-02
43.55         	4.112330e-02
43.6          	4.112459e-02
43.65         	4.112145e-02
43.7          	4.111494e-02
43.75         	4.110661e-02
43.8          	4.109857e-02
43.85         	4.109403e-02
43.9          	4.109610e-02
43.95         	4.110693e-02
44            	4.112714e-02
44.05         	4.115572e-02
44.1          	4.119080e-02
44.15         	4.123057e-02
44.2          	4.127305e-02
44.25         	4.131619e-02
44.3          	4.135838e-02
44.35         	4.139824e-02
44.4          	4.143474e-02
44.45         	4.146703e-02
44.5          	4.149439e-02
44.55         	4.151624e-02
44.6          	4.153263e-02
44.65         	4.154400e-02
44.7          	4.155151e-02
44.75         	4.155647e-02
44.8          	4.155968e-02
44.85         	4.156168e-02
44.9          	4.156333e-02
44.95         	4.156594e-02
45            	4.157034e-02
45.05         	4.157556e-02
45.1          	4.158132e-02
45.15         	4.158649e-02
45.2          	4.158926e-02
45.25         	4.158950e-02
45.3          	4.158800e-02
45.35         	4.158621e-02
45.4          	4.158347e-02
45.45         	4.158006e-02
45.5          	4.157570e-02
45.55         	4.156928e-02
45.6          	4.155947e-02
45.65         	4.154487e-02
45.7          	4.152407e-02
45.75         	4.149574e-02
45.8          	4.146001e-02
45.85         	4.141932e-02
45.9          	4.137551e-02
45.95         	4.132914e-02
46            	4.128092e-02
46.05         	4.123008e-02
46.1          	4.117492e-02
46.15         	4.111464e-02
46.2          	4.105277e-02
46.25         	4.099544e-02
46.3          	4.094581e-02
46.35         	4.090127e-02
46.4          	4.085636e-02
46.45         	4.080668e-02
46.5          	4.074842e-02
46.55         	4.067896e-02
46.6          	4.059836e-02
46.65         	4.051035e-02
46.7          	4.042095e-02
46.75         	4.033724e-02
46.8          	4.026445e-02
46.85         	4.020358e-02
46.9          	4.015308e-02
46.95         	4.011175e-02
47            	4.007906e-02
47.05         	4.005489e-02
47.1          	4.003866e-02
47.15         	4.002935e-02
47.2          	4.002603e-02
47.25         	4.002786e-02
47.3          	4.003362e-02
47.35         	4.004254e-02
47.4          	4.005378e-02
47.45         	4.006695e-02
47.5          	4.008192e-02
47.55         	4.009879e-02
47.6          	4.011762e-02
47.65         	4.013793e-02
47.7          	4.015870e-02
47.75         	4.017913e-02
47.8          	4.019829e-02
47.85         	4.021547e-02
47.9          	4.022948e-02
47.95         	4.023905e-02
48            	4.024305e-02
48.05         	4.024138e-02
48.1          	4.023536e-02
48.15         	4.022779e-02
48.2          	4.022244e-02
48.25         	4.022185e-02
48.3          	4.022679e-02
48.35         	4.023674e-02
48.4          	4.025082e-02
48.45         	4.026742e-02
48.5          	4.028473e-02
48.55         	4.030141e-02
48.6          	4.031684e-02
48.65         	4.033065e-02
48.7          	4.034392e-02
48.75         	4.035696e-02
48.8          	4.036912e-02
48.85         	4.038023e-02
48.9          	4.038907e-02
48.95         	4.039557e-02
49            	4.040136e-02
49.05         	4.040721e-02
49.1          	4.041177e-02
49.15         	4.041454e-02
49.2          	4.041557e-02
49.25         	4.041478e-02
49.3          	4.041293e-02
49.35         	4.041039e-02
49.4          	4.040721e-02
49.45         	4.040419e-02
49.5          	4.040138e-02
49.55         	4.039911e-02
49.6          	4.039779e-02
49.65         	4.039816e-02
49.7          	4.040047e-02
49.75         	4.040474e-02
49.8          	4.041078e-02
49.85         	4.041856e-02
49.9          	4.042831e-02
49.95         	4.044092e-02
50            	4.045769e-02
50.05         	4.048010e-02
50.1          	4.050940e-02
50.15         	4.054613e-02
50.2          	4.059007e-02
50.25         	4.064060e-02
50.3          	4.069649e-02
50.35         	4.075628e-02
50.4          	4.081828e-02
50.45         	4.088096e-02
50.5          	4.094295e-02
50.55         	4.100296e-02
50.6          	4.105982e-02
50.65         	4.111270e-02
50.7          	4.116124e-02
50.75         	4.120546e-02
50.8          	4.124581e-02
50.85         	4.128341e-02
50.9          	4.131966e-02
50.95         	4.135568e-02
51            	4.139069e-02
51.05         	4.142180e-02
51.1          	4.144527e-02
51.15         	4.145725e-02
51.2          	4.145498e-02
51.25         	4.143861e-02
51.3          	4.141249e-02
51.35         	4.138410e-02
51.4          	4.136136e-02
51.45         	4.135103e-02
51.5          	4.135744e-02
51.55         	4.138165e-02
51.6          	4.142137e-02
51.65         	4.147168e-02
51.7          	4.152735e-02
51.75         	4.158366e-02
51.8          	4.163707e-02
51.85         	4.168538e-02
51.9          	4.172811e-02
51.95         	4.176592e-02
52            	4.179969e-02
52.05         	4.183047e-02
52.1          	4.185940e-02
52.15         	4.188717e-02
52.2          	4.191398e-02
52.25         	4.193996e-02
52.3          	4.196523e-02
52.35         	4.198960e-02
52.4          	4.201276e-02
52.45         	4.203478e-02
52.5          	4.205585e-02
52.55         	4.207614e-02
52.6          	4.209548e-02
52.65         	4.211337e-02
52.7          	4.212897e-02
52.75         	4.214120e-02
52.8          	4.214898e-02
52.85         	4.215133e-02
52.9          	4.214764e-02
52.95         	4.213744e-02
53            	4.212090e-02
53.05         	4.209820e-02
53.1          	4.206932e-02
53.15         	4.203484e-02
53.2          	4.199551e-02
53.25         	4.195179e-02
53.3          	4.190343e-02
53.35         	4.185114e-02
53.4          	4.179598e-02
53.45         	4.173859e-02
53.5          	4.167925e-02
53.55         	4.161858e-02
53.6          	4.155792e-02
53.65         	4.149932e-02
53.7          	4.144483e-02
53.75         	4.139602e-02
53.8          	4.135507e-02
