# Residuals   
# Time        	p_rgh         
1.01          	1.325004e-02
1.015         	9.841599e-03
1.02          	8.903484e-03
1.025         	1.553337e-02
1.03          	1.021167e-02
1.035         	8.493100e-03
1.04          	8.214609e-03
1.045         	8.045954e-03
1.05          	7.876470e-03
1.055         	7.849944e-03
1.06          	7.865529e-03
1.065         	7.832760e-03
1.07          	7.735479e-03
1.075         	7.678831e-03
1.08          	7.971056e-03
1.085         	7.723483e-03
1.09          	7.491575e-03
1.095         	7.287805e-03
1.1           	7.232463e-03
1.105         	7.146765e-03
1.11          	7.133264e-03
1.115         	6.959925e-03
1.12          	6.812614e-03
1.125         	6.676339e-03
1.13          	6.554676e-03
1.135         	6.415487e-03
1.14          	6.227872e-03
1.145         	6.151010e-03
1.15          	6.090832e-03
1.155         	6.385305e-03
1.16          	6.102868e-03
1.165         	1.757094e-02
1.17          	1.152271e-02
1.175         	7.277114e-03
1.18          	6.359690e-03
1.185         	5.956919e-03
1.19          	5.746313e-03
1.195         	5.597683e-03
1.2           	5.443379e-03
1.205         	5.540049e-03
1.21          	5.263476e-03
1.215         	5.207358e-03
1.22          	5.150344e-03
1.225         	5.089158e-03
1.23          	5.040085e-03
1.235         	5.279380e-03
1.24          	1.275777e-02
1.245         	7.890325e-03
1.25          	5.455274e-03
1.255         	5.234038e-03
1.26          	5.018904e-03
1.265         	4.849582e-03
1.27          	4.763591e-03
1.275         	4.675686e-03
1.28          	4.680414e-03
1.285         	4.687879e-03
1.29          	4.659232e-03
1.295         	4.678624e-03
1.3           	4.612989e-03
1.305         	4.933449e-03
1.31          	1.070715e-02
1.315         	8.034599e-03
1.32          	5.875549e-03
1.325         	9.533131e-03
1.33          	6.744841e-03
1.335         	5.175125e-03
1.34          	4.855230e-03
1.345         	4.783937e-03
1.35          	4.712060e-03
1.355         	4.709190e-03
1.36          	4.711110e-03
1.365         	4.694348e-03
1.37          	4.668753e-03
1.375         	4.627250e-03
1.38          	4.623187e-03
1.385         	4.602102e-03
1.39          	4.572423e-03
1.395         	4.930234e-03
1.4           	4.736563e-03
1.405         	4.621972e-03
1.41          	4.962699e-03
1.415         	4.609234e-03
1.42          	4.533625e-03
1.425         	4.596249e-03
1.43          	4.523963e-03
1.435         	4.378375e-03
1.44          	4.239677e-03
1.445         	4.196340e-03
1.45          	4.086627e-03
1.455         	4.059723e-03
1.46          	4.009362e-03
1.465         	3.946969e-03
1.47          	3.899138e-03
1.475         	3.908672e-03
1.48          	3.872187e-03
1.485         	3.939973e-03
1.49          	3.833708e-03
1.495         	4.582072e-03
1.5           	3.947549e-03
1.505         	8.587958e-03
1.51          	6.387811e-03
1.515         	4.689052e-03
1.52          	4.052650e-03
1.525         	8.069316e-03
1.53          	5.911366e-03
1.535         	4.628017e-03
1.54          	4.111912e-03
1.545         	3.900757e-03
1.55          	3.851920e-03
1.555         	3.809222e-03
1.56          	3.805169e-03
1.565         	3.833046e-03
1.57          	3.751550e-03
1.575         	3.791882e-03
1.58          	3.663106e-03
1.585         	3.597373e-03
1.59          	3.545623e-03
1.595         	3.524795e-03
1.6           	3.576683e-03
1.605         	9.085014e-03
1.61          	5.951702e-03
1.615         	4.061869e-03
1.62          	3.720504e-03
1.625         	3.624772e-03
1.63          	3.440716e-03
1.635         	3.290404e-03
1.64          	3.227772e-03
1.645         	3.190378e-03
1.65          	3.195050e-03
1.655         	3.426065e-03
1.66          	3.264421e-03
1.665         	3.136409e-03
1.67          	3.022682e-03
1.675         	2.991246e-03
1.68          	3.008067e-03
1.685         	3.015484e-03
1.69          	2.996922e-03
1.695         	3.014247e-03
1.7           	2.929435e-03
1.705         	2.880769e-03
1.71          	2.871956e-03
1.715         	2.923477e-03
1.72          	3.081529e-03
1.725         	3.093492e-03
1.73          	7.394362e-03
1.735         	4.463846e-03
1.74          	3.158377e-03
1.745         	2.954601e-03
1.75          	2.865167e-03
1.755         	6.302530e-03
1.76          	4.385575e-03
1.765         	3.363684e-03
1.77          	2.989211e-03
1.775         	2.894954e-03
1.78          	2.918239e-03
1.785         	2.823752e-03
1.79          	2.767549e-03
1.795         	2.780375e-03
1.8           	2.767284e-03
1.805         	2.736146e-03
1.81          	2.708658e-03
1.815         	2.706291e-03
1.82          	2.701965e-03
1.825         	2.724156e-03
1.83          	2.717576e-03
1.835         	2.673384e-03
1.84          	2.653613e-03
1.845         	2.692228e-03
1.85          	2.645385e-03
1.855         	5.366302e-03
1.86          	3.868262e-03
1.865         	3.135429e-03
1.87          	2.880531e-03
1.875         	2.790500e-03
1.88          	2.664334e-03
1.885         	4.729698e-03
1.89          	3.649052e-03
1.895         	2.867096e-03
1.9           	2.705018e-03
1.905         	2.650147e-03
1.91          	2.598404e-03
1.915         	2.539247e-03
1.92          	2.519039e-03
1.925         	1.017865e-02
1.93          	4.193943e-03
1.935         	2.745896e-03
1.94          	2.566062e-03
1.945         	2.484023e-03
1.95          	2.414028e-03
1.955         	2.402073e-03
1.96          	2.367194e-03
1.965         	2.356555e-03
1.97          	2.363629e-03
1.975         	2.371789e-03
1.98          	2.411945e-03
1.985         	5.611204e-03
1.99          	4.338727e-03
1.995         	3.002969e-03
2             	2.607957e-03
2.005         	2.411630e-03
2.01          	2.339570e-03
2.015         	2.278149e-03
2.02          	2.231395e-03
2.025         	2.196875e-03
2.03          	2.184608e-03
2.035         	2.134093e-03
2.04          	2.099126e-03
2.045         	2.069633e-03
2.05          	2.053800e-03
2.055         	2.026089e-03
2.06          	2.012080e-03
2.065         	2.008927e-03
2.07          	1.971908e-03
2.075         	1.960682e-03
2.08          	1.953099e-03
2.085         	1.961526e-03
2.09          	1.976981e-03
2.095         	2.069474e-03
2.1           	6.880359e-03
2.105         	5.929995e-03
2.11          	3.568112e-03
2.115         	2.728058e-03
2.12          	2.363701e-03
2.125         	2.187250e-03
2.13          	2.133735e-03
2.135         	2.134978e-03
2.14          	2.124129e-03
2.145         	2.225344e-03
2.15          	3.988091e-03
2.155         	2.912494e-03
2.16          	2.313592e-03
2.165         	2.172468e-03
2.17          	2.121780e-03
2.175         	2.148761e-03
2.18          	2.056456e-03
2.185         	2.049634e-03
2.19          	2.065445e-03
2.195         	2.073186e-03
2.2           	2.114871e-03
2.205         	2.127693e-03
2.21          	2.204470e-03
2.215         	2.237237e-03
2.22          	2.253041e-03
2.225         	2.241197e-03
2.23          	2.515473e-03
2.235         	2.263891e-03
2.24          	2.212332e-03
2.245         	3.645650e-03
2.25          	3.010065e-03
2.255         	2.615279e-03
2.26          	2.439048e-03
2.265         	3.841307e-03
2.27          	3.160444e-03
2.275         	2.624397e-03
2.28          	2.403141e-03
2.285         	2.281422e-03
2.29          	2.189917e-03
2.295         	2.149525e-03
2.3           	2.115165e-03
2.305         	2.081526e-03
2.31          	2.037757e-03
2.315         	2.019393e-03
2.32          	2.000662e-03
2.325         	1.996580e-03
2.33          	2.018237e-03
2.335         	2.624072e-03
2.34          	2.167369e-03
2.345         	1.925729e-03
2.35          	1.867412e-03
2.355         	1.840971e-03
2.36          	1.834660e-03
2.365         	1.832353e-03
2.37          	1.892724e-03
2.375         	1.865229e-03
2.38          	1.828925e-03
2.385         	1.893013e-03
2.39          	1.901372e-03
2.395         	1.991118e-03
2.4           	3.191387e-03
2.405         	2.433490e-03
2.41          	1.980106e-03
2.415         	1.846277e-03
2.42          	1.784293e-03
2.425         	1.134212e-02
2.43          	4.572132e-03
2.435         	2.423358e-03
2.44          	2.052435e-03
2.445         	1.916844e-03
2.45          	1.824386e-03
2.455         	2.921859e-03
2.46          	2.470996e-03
2.465         	1.969376e-03
2.47          	1.852595e-03
2.475         	1.792510e-03
2.48          	1.764157e-03
2.485         	1.751470e-03
2.49          	1.743528e-03
2.495         	1.737410e-03
2.5           	1.805204e-03
2.505         	1.955896e-03
2.51          	4.100783e-03
2.515         	3.005244e-03
2.52          	2.082469e-03
2.525         	1.895064e-03
2.53          	1.779607e-03
2.535         	1.730471e-03
2.54          	1.722480e-03
2.545         	1.728886e-03
2.55          	1.677622e-03
2.555         	1.670369e-03
2.56          	1.670541e-03
2.565         	1.650477e-03
2.57          	1.662899e-03
2.575         	3.983139e-03
2.58          	3.093799e-03
2.585         	4.478330e-03
2.59          	3.097105e-03
2.595         	2.242384e-03
2.6           	2.030201e-03
2.605         	1.906528e-03
2.61          	1.846448e-03
2.615         	1.834046e-03
2.62          	1.759846e-03
2.625         	1.739500e-03
2.63          	1.718470e-03
2.635         	1.715927e-03
2.64          	1.710499e-03
2.645         	1.677799e-03
2.65          	1.703034e-03
2.655         	1.722327e-03
2.66          	1.693518e-03
2.665         	1.687643e-03
2.67          	1.693139e-03
2.675         	1.714880e-03
2.68          	1.812116e-03
2.685         	1.807039e-03
2.69          	1.741770e-03
2.695         	1.722666e-03
2.7           	2.804149e-03
2.705         	2.144951e-03
2.71          	1.872155e-03
2.715         	4.922050e-03
2.72          	2.665189e-03
2.725         	2.025167e-03
2.73          	1.837236e-03
2.735         	1.758152e-03
2.74          	1.716868e-03
2.745         	1.777270e-03
2.75          	1.655205e-03
2.755         	2.374918e-03
2.76          	1.741201e-03
2.765         	1.618744e-03
2.77          	1.608190e-03
2.775         	1.547023e-03
2.78          	1.536403e-03
2.785         	1.520441e-03
2.79          	1.496514e-03
2.795         	1.476945e-03
2.8           	3.142783e-03
2.805         	2.754380e-03
2.81          	1.865324e-03
2.815         	1.621804e-03
2.82          	1.520241e-03
2.825         	1.616832e-03
2.83          	2.783374e-03
2.835         	1.950653e-03
2.84          	1.535899e-03
2.845         	1.455334e-03
2.85          	1.420207e-03
2.855         	1.396602e-03
2.86          	1.391622e-03
2.865         	1.397370e-03
2.87          	1.376683e-03
2.875         	1.375211e-03
2.88          	1.379013e-03
2.885         	1.403288e-03
2.89          	6.118016e-03
2.895         	2.450773e-03
2.9           	1.698963e-03
2.905         	1.547641e-03
2.91          	2.185156e-03
2.915         	1.829622e-03
2.92          	1.524723e-03
2.925         	1.470394e-03
2.93          	2.503348e-03
2.935         	2.052377e-03
2.94          	1.731399e-03
2.945         	1.570426e-03
2.95          	1.533757e-03
2.955         	3.363736e-03
2.96          	2.737909e-03
2.965         	3.107894e-03
2.97          	2.435330e-03
2.975         	1.861762e-03
2.98          	1.647684e-03
2.985         	1.564530e-03
2.99          	1.515147e-03
2.995         	1.502265e-03
3             	1.482313e-03
3.005         	1.445214e-03
3.01          	1.429454e-03
3.015         	1.422196e-03
3.02          	1.438314e-03
3.025         	1.410688e-03
3.03          	1.417880e-03
3.035         	1.418832e-03
3.04          	1.429128e-03
3.045         	1.438511e-03
3.05          	1.497141e-03
3.055         	1.467662e-03
3.06          	1.533544e-03
3.065         	1.469905e-03
3.07          	1.437514e-03
3.075         	1.662463e-03
3.08          	1.553940e-03
3.085         	1.638047e-03
3.09          	1.546199e-03
3.095         	1.495492e-03
3.1           	2.524078e-03
3.105         	1.974628e-03
3.11          	1.683844e-03
3.115         	1.511828e-03
3.12          	1.418832e-03
3.125         	1.379116e-03
3.13          	1.371894e-03
3.135         	1.350492e-03
3.14          	1.333981e-03
3.145         	1.320668e-03
3.15          	1.380572e-03
3.155         	2.468419e-03
3.16          	1.752246e-03
3.165         	1.381765e-03
3.17          	1.291509e-03
3.175         	1.263122e-03
3.18          	1.236883e-03
3.185         	1.207043e-03
3.19          	1.192431e-03
3.195         	1.192268e-03
3.2           	1.233055e-03
3.205         	1.193201e-03
3.21          	1.155316e-03
3.215         	1.148563e-03
3.22          	1.192864e-03
3.225         	3.095340e-03
3.23          	2.222579e-03
3.235         	1.507979e-03
3.24          	7.063557e-03
3.245         	2.418256e-03
3.25          	1.533334e-03
3.255         	1.290953e-03
3.26          	1.251535e-03
3.265         	1.174635e-03
3.27          	1.131385e-03
3.275         	1.125967e-03
3.28          	1.122241e-03
3.285         	1.130472e-03
3.29          	1.145315e-03
3.295         	1.122991e-03
3.3           	1.126096e-03
3.305         	1.129907e-03
3.31          	1.122662e-03
3.315         	1.107680e-03
3.32          	1.097928e-03
3.325         	1.097190e-03
3.33          	1.122643e-03
3.335         	1.168237e-03
3.34          	1.215401e-03
3.345         	1.247557e-03
3.35          	2.714530e-03
3.355         	2.241858e-03
3.36          	1.661525e-03
3.365         	1.438296e-03
3.37          	1.412834e-03
3.375         	1.451335e-03
3.38          	1.474720e-03
3.385         	1.479265e-03
3.39          	3.219849e-03
3.395         	2.457824e-03
3.4           	1.762584e-03
3.405         	1.584991e-03
3.41          	1.504210e-03
3.415         	1.446906e-03
3.42          	1.393998e-03
3.425         	1.366091e-03
3.43          	1.333935e-03
3.435         	1.321268e-03
3.44          	1.324213e-03
3.445         	1.284931e-03
3.45          	1.722377e-03
3.455         	1.421542e-03
3.46          	1.249248e-03
3.465         	1.226931e-03
3.47          	1.216278e-03
3.475         	1.210806e-03
3.48          	1.211681e-03
3.485         	2.730238e-03
3.49          	2.102965e-03
3.495         	1.495582e-03
3.5           	1.335884e-03
3.505         	1.799994e-03
3.51          	1.571414e-03
3.515         	1.571598e-03
3.52          	1.308403e-03
3.525         	1.256285e-03
3.53          	1.256764e-03
3.535         	1.227654e-03
3.54          	1.214433e-03
3.545         	1.201774e-03
3.55          	1.822887e-03
3.555         	1.248146e-03
3.56          	1.159497e-03
3.565         	1.145573e-03
3.57          	1.131310e-03
3.575         	1.124982e-03
3.58          	1.120967e-03
3.585         	1.116578e-03
3.59          	1.112863e-03
3.595         	1.112612e-03
3.6           	1.242158e-03
3.605         	1.508161e-03
3.61          	1.413977e-03
3.615         	2.359166e-03
3.62          	1.520552e-03
3.625         	1.180082e-03
3.63          	1.132132e-03
3.635         	1.086596e-03
3.64          	1.060570e-03
3.645         	1.057429e-03
3.65          	1.054330e-03
3.655         	1.050968e-03
3.66          	1.035046e-03
3.665         	1.040152e-03
3.67          	1.071599e-03
3.675         	2.341399e-03
3.68          	1.581967e-03
3.685         	1.186837e-03
3.69          	6.805968e-03
3.695         	2.193851e-03
3.7           	1.370547e-03
3.705         	1.160198e-03
3.71          	1.077841e-03
3.715         	1.036968e-03
3.72          	1.045899e-03
3.725         	1.012515e-03
3.73          	1.011729e-03
3.735         	1.984173e-03
3.74          	1.564198e-03
3.745         	1.201972e-03
3.75          	1.066220e-03
3.755         	1.039963e-03
3.76          	1.019293e-03
3.765         	9.884108e-04
3.77          	1.007698e-03
3.775         	9.924342e-04
3.78          	9.876840e-04
3.785         	9.878577e-04
3.79          	9.909624e-04
3.795         	9.855711e-04
3.8           	9.947080e-04
3.805         	9.980882e-04
3.81          	2.579609e-03
3.815         	1.618281e-03
3.82          	1.320731e-03
3.825         	1.108015e-03
3.83          	5.410510e-03
3.835         	1.853110e-03
3.84          	1.294236e-03
3.845         	1.139665e-03
3.85          	1.062197e-03
3.855         	1.061154e-03
3.86          	1.058374e-03
3.865         	1.022555e-03
3.87          	9.916044e-04
3.875         	9.939468e-04
3.88          	9.980655e-04
3.885         	9.966656e-04
3.89          	9.804365e-04
3.895         	1.148365e-03
3.9           	1.020303e-03
3.905         	9.910734e-04
3.91          	1.724435e-03
3.915         	1.419668e-03
3.92          	1.177701e-03
3.925         	1.093725e-03
3.93          	1.001800e-03
3.935         	9.580959e-04
3.94          	1.008549e-03
3.945         	1.008973e-03
3.95          	2.381965e-03
3.955         	1.575077e-03
3.96          	1.182343e-03
3.965         	1.070535e-03
3.97          	9.688276e-04
3.975         	9.235507e-04
3.98          	9.987846e-04
3.985         	1.016496e-03
3.99          	5.826016e-03
3.995         	1.951567e-03
4             	1.201424e-03
4.005         	9.892012e-04
4.01          	9.088325e-04
4.015         	9.106703e-04
4.02          	9.151628e-04
4.025         	9.186585e-04
4.03          	9.450477e-04
4.035         	8.670716e-04
4.04          	8.995811e-04
4.045         	9.289475e-04
4.05          	9.513401e-04
4.055         	8.591462e-04
4.06          	1.713254e-03
4.065         	1.298557e-03
4.07          	1.107431e-03
4.075         	9.511177e-04
4.08          	3.535621e-03
4.085         	1.547450e-03
4.09          	9.939264e-04
4.095         	9.664518e-04
4.1           	1.837391e-03
4.105         	1.350669e-03
4.11          	1.070435e-03
4.115         	9.673850e-04
4.12          	9.865324e-04
4.125         	9.053165e-04
4.13          	8.814109e-04
4.135         	9.076212e-04
4.14          	8.903510e-04
4.145         	8.720830e-04
4.15          	8.688937e-04
4.155         	9.177031e-04
4.16          	9.020887e-04
4.165         	9.120937e-04
4.17          	1.064117e-03
4.175         	1.007143e-03
4.18          	9.318430e-04
4.185         	9.065962e-04
4.19          	8.881874e-04
4.195         	8.871196e-04
4.2           	8.690862e-04
4.205         	4.890380e-03
4.21          	1.511566e-03
4.215         	1.039031e-03
4.22          	9.090364e-04
4.225         	8.404860e-04
4.23          	8.394399e-04
4.235         	8.327776e-04
4.24          	3.665429e-03
4.245         	1.469925e-03
4.25          	8.840457e-04
4.255         	8.185844e-04
4.26          	7.878285e-04
4.265         	7.747900e-04
4.27          	7.445004e-04
4.275         	7.432926e-04
4.28          	7.500460e-04
4.285         	7.622915e-04
4.29          	7.629550e-04
4.295         	2.349798e-03
4.3           	1.945441e-03
4.305         	1.077982e-03
4.31          	8.417248e-04
4.315         	7.983231e-04
4.32          	8.481328e-04
4.325         	7.703223e-04
4.33          	4.070029e-03
4.335         	1.374670e-03
4.34          	9.163880e-04
4.345         	8.065867e-04
4.35          	1.391852e-03
4.355         	1.156414e-03
4.36          	4.060176e-03
4.365         	1.538353e-03
4.37          	9.367519e-04
4.375         	8.731817e-04
4.38          	8.176193e-04
4.385         	1.136915e-03
4.39          	1.691405e-03
4.395         	1.157279e-03
4.4           	9.082273e-04
4.405         	8.577266e-04
4.41          	8.467194e-04
4.415         	8.097032e-04
4.42          	8.057237e-04
4.425         	8.136156e-04
4.43          	8.032299e-04
4.435         	8.063737e-04
4.44          	8.106644e-04
4.445         	8.248800e-04
4.45          	8.871591e-04
4.455         	1.377645e-03
4.46          	1.077580e-03
4.465         	8.630402e-04
4.47          	8.028357e-04
4.475         	7.812386e-04
4.48          	7.690318e-04
4.485         	7.571571e-04
4.49          	7.580501e-04
4.495         	7.529627e-04
4.5           	7.407259e-04
4.505         	7.351784e-04
4.51          	7.232561e-04
4.515         	7.186573e-04
4.52          	7.011679e-04
4.525         	6.870118e-04
4.53          	6.844496e-04
4.535         	6.888537e-04
4.54          	6.867521e-04
4.545         	1.511269e-03
4.55          	1.244711e-03
4.555         	1.731735e-03
4.56          	1.043316e-03
4.565         	7.796695e-04
4.57          	7.454632e-04
4.575         	6.950112e-04
4.58          	6.695451e-04
4.585         	6.609013e-04
4.59          	6.546893e-04
4.595         	6.521544e-04
4.6           	6.542137e-04
4.605         	6.567961e-04
4.61          	6.606116e-04
4.615         	6.698174e-04
4.62          	6.789764e-04
4.625         	7.048599e-04
4.63          	7.038778e-04
4.635         	7.040356e-04
4.64          	1.591867e-03
4.645         	1.052758e-03
4.65          	8.554348e-04
4.655         	7.735598e-04
4.66          	7.347682e-04
4.665         	7.177599e-04
4.67          	7.160739e-04
4.675         	7.109917e-04
4.68          	7.133608e-04
4.685         	7.156155e-04
4.69          	7.286488e-04
4.695         	7.507857e-04
4.7           	1.750024e-02
4.705         	1.719125e-03
4.71          	1.028300e-03
4.715         	7.880815e-04
4.72          	7.222218e-04
4.725         	7.271491e-04
4.73          	7.987741e-04
4.735         	7.063430e-04
4.74          	6.823079e-04
4.745         	6.891685e-04
4.75          	2.178485e-03
4.755         	1.407399e-03
4.76          	8.835687e-04
4.765         	8.116998e-04
4.77          	7.760935e-04
4.775         	7.623695e-04
4.78          	7.375996e-04
4.785         	1.591755e-03
4.79          	1.188010e-03
4.795         	8.866831e-04
4.8           	7.837796e-04
4.805         	7.565726e-04
4.81          	7.449802e-04
4.815         	7.394391e-04
4.82          	7.461861e-04
4.825         	7.486676e-04
4.83          	7.368796e-04
4.835         	7.915453e-04
4.84          	1.214899e-03
4.845         	9.939966e-04
4.85          	8.229901e-04
4.855         	7.832428e-04
4.86          	7.669826e-04
4.865         	7.630315e-04
4.87          	1.402819e-03
4.875         	1.096236e-03
4.88          	9.063612e-04
4.885         	1.264907e-03
4.89          	1.067646e-03
4.895         	8.479119e-04
4.9           	8.057241e-04
4.905         	7.980818e-04
4.91          	7.961546e-04
4.915         	8.029761e-04
4.92          	8.018487e-04
4.925         	7.806204e-04
4.93          	7.878632e-04
4.935         	7.792167e-04
4.94          	7.754609e-04
4.945         	7.772791e-04
4.95          	7.816159e-04
4.955         	7.799550e-04
4.96          	8.105046e-04
4.965         	7.755025e-04
4.97          	1.456795e-03
4.975         	1.160534e-03
4.98          	9.251564e-04
4.985         	1.762429e-03
4.99          	1.194509e-03
4.995         	9.332858e-04
5             	8.376287e-04
5.005         	8.091096e-04
5.01          	7.933206e-04
5.015         	7.846223e-04
5.02          	7.794423e-04
5.025         	7.696458e-04
5.03          	7.640209e-04
5.035         	7.608280e-04
5.04          	7.580132e-04
5.045         	7.588119e-04
5.05          	7.566057e-04
5.055         	7.557191e-04
5.06          	7.559035e-04
5.065         	7.498392e-04
5.07          	7.469792e-04
5.075         	7.734250e-04
5.08          	1.630086e-03
5.085         	1.086145e-03
5.09          	2.568921e-02
5.095         	2.107003e-03
5.1           	1.147706e-03
5.105         	8.842249e-04
5.11          	8.020740e-04
5.115         	7.649329e-04
5.12          	7.946799e-04
5.125         	1.508733e-03
5.13          	1.151639e-03
5.135         	8.894806e-04
5.14          	8.120187e-04
5.145         	7.836994e-04
5.15          	7.734206e-04
5.155         	7.842795e-04
5.16          	7.911221e-04
5.165         	7.815707e-04
5.17          	8.582364e-04
5.175         	7.783550e-04
5.18          	7.808148e-04
5.185         	7.862704e-04
5.19          	7.804857e-04
5.195         	8.413285e-04
5.2           	7.966104e-04
5.205         	9.276561e-04
5.21          	8.021200e-04
5.215         	8.176521e-04
5.22          	2.053431e-03
5.225         	1.155432e-03
5.23          	1.430382e-03
5.235         	1.229062e-03
5.24          	9.933060e-04
5.245         	8.770061e-04
5.25          	8.492428e-04
5.255         	8.262397e-04
5.26          	8.371168e-04
5.265         	8.330437e-04
5.27          	8.273640e-04
5.275         	8.371633e-04
5.28          	8.239143e-04
5.285         	8.358062e-04
5.29          	8.263059e-04
5.295         	8.320823e-04
5.3           	8.470107e-04
5.305         	8.199816e-04
5.31          	8.297332e-04
5.315         	8.191155e-04
5.32          	2.203764e-03
5.325         	1.782944e-03
5.33          	1.927520e-03
5.335         	1.387885e-03
5.34          	1.079439e-03
5.345         	9.469694e-04
5.35          	8.938136e-04
5.355         	8.539062e-04
5.36          	8.379605e-04
5.365         	8.255744e-04
5.37          	8.349813e-04
